Year,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Region,Data Item,Domain,Domain Category,Value,CV (%)
2017,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,PITTSBURG,121,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"4,447,000",15.9
2017,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,SEQUOYAH,135,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"14,361,000",15.9
2017,COUNTY,OKLAHOMA,40,NORTH CENTRAL,40,ALFALFA,3,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"41,490,000",15.9
2017,COUNTY,OKLAHOMA,40,NORTH CENTRAL,40,GARFIELD,47,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"62,699,000",15.9
2017,COUNTY,OKLAHOMA,40,NORTH CENTRAL,40,GRANT,53,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"61,531,000",15.9
2017,COUNTY,OKLAHOMA,40,NORTH CENTRAL,40,KAY,71,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"60,022,000",15.9
2017,COUNTY,OKLAHOMA,40,NORTH CENTRAL,40,MAJOR,93,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"25,773,000",15.9
2017,COUNTY,OKLAHOMA,40,NORTH CENTRAL,40,NOBLE,103,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"25,010,000",15.9
2017,COUNTY,OKLAHOMA,40,NORTH CENTRAL,40,WOODS,151,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"18,569,000",15.9
2017,COUNTY,OKLAHOMA,40,NORTH CENTRAL,40,WOODWARD,153,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"5,672,000",15.9
2017,COUNTY,OKLAHOMA,40,NORTHEAST,70,CRAIG,35,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"10,426,000",15.9
2017,COUNTY,OKLAHOMA,40,NORTHEAST,70,DELAWARE,41,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"6,242,000",15.9
2017,COUNTY,OKLAHOMA,40,NORTHEAST,70,MAYES,97,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"7,435,000",15.9
2017,COUNTY,OKLAHOMA,40,NORTHEAST,70,NOWATA,105,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"5,978,000",15.9
2017,COUNTY,OKLAHOMA,40,NORTHEAST,70,OSAGE,113,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"9,475,000",15.9
2017,COUNTY,OKLAHOMA,40,NORTHEAST,70,OTTAWA,115,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"69,577,000",15.9
2017,COUNTY,OKLAHOMA,40,NORTHEAST,70,PAWNEE,117,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"5,849,000",15.9
2017,COUNTY,OKLAHOMA,40,NORTHEAST,70,ROGERS,131,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"7,395,000",15.9
2017,COUNTY,OKLAHOMA,40,NORTHEAST,70,TULSA,143,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"16,350,000",15.9
2017,COUNTY,OKLAHOMA,40,NORTHEAST,70,WAGONER,145,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"30,217,000",15.9
2017,COUNTY,OKLAHOMA,40,NORTHEAST,70,WASHINGTON,147,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"6,535,000",15.9
2017,COUNTY,OKLAHOMA,40,PANHANDLE,10,BEAVER,7,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"19,413,000",15.9
2017,COUNTY,OKLAHOMA,40,PANHANDLE,10,CIMARRON,25,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"56,470,000",15.9
2017,COUNTY,OKLAHOMA,40,PANHANDLE,10,ELLIS,45,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"4,746,000",15.9
2017,COUNTY,OKLAHOMA,40,PANHANDLE,10,HARPER,59,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"6,029,000",15.9
2017,COUNTY,OKLAHOMA,40,PANHANDLE,10,TEXAS,139,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"125,201,000",15.9
2017,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,ATOKA,5,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"3,339,000",15.9
2017,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,BRYAN,13,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"20,811,000",15.9
2017,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,CARTER,19,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"6,404,000",15.9
2017,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,COAL,29,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"4,022,000",15.9
2017,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,GARVIN,49,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"16,924,000",15.9
2017,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,JEFFERSON,67,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"3,735,000",15.9
2017,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,JOHNSTON,69,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"3,466,000",15.9
2017,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,LOVE,85,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"3,781,000",15.9
2017,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,MARSHALL,95,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,949,000",15.9
2017,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,MURRAY,99,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,599,000",15.9
2017,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,PONTOTOC,123,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"4,323,000",15.9
2017,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,STEPHENS,137,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"4,399,000",15.9
2017,COUNTY,OKLAHOMA,40,SOUTHEAST,90,CHOCTAW,23,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"5,324,000",15.9
2017,COUNTY,OKLAHOMA,40,SOUTHEAST,90,LATIMER,77,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,655,000",15.9
2017,COUNTY,OKLAHOMA,40,SOUTHEAST,90,LEFLORE,79,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"11,570,000",15.9
2017,COUNTY,OKLAHOMA,40,SOUTHEAST,90,MCCURTAIN,89,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"11,346,000",15.9
2017,COUNTY,OKLAHOMA,40,SOUTHEAST,90,PUSHMATAHA,127,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"928,000",15.9
2017,COUNTY,OKLAHOMA,40,SOUTHWEST,30,CADDO,15,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"49,449,000",15.9
2017,COUNTY,OKLAHOMA,40,SOUTHWEST,30,COMANCHE,31,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"15,422,000",15.9
2017,COUNTY,OKLAHOMA,40,SOUTHWEST,30,COTTON,33,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"10,891,000",15.9
2017,COUNTY,OKLAHOMA,40,SOUTHWEST,30,GREER,55,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"14,617,000",15.9
2017,COUNTY,OKLAHOMA,40,SOUTHWEST,30,HARMON,57,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"28,917,000",15.9
2017,COUNTY,OKLAHOMA,40,SOUTHWEST,30,JACKSON,65,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"98,859,000",15.9
2017,COUNTY,OKLAHOMA,40,SOUTHWEST,30,KIOWA,75,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"38,609,000",15.9
2017,COUNTY,OKLAHOMA,40,SOUTHWEST,30,TILLMAN,141,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"79,044,000",15.9
2017,COUNTY,OKLAHOMA,40,WEST CENTRAL,20,BECKHAM,9,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"26,358,000",15.9
2017,COUNTY,OKLAHOMA,40,WEST CENTRAL,20,BLAINE,11,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"24,882,000",15.9
2017,COUNTY,OKLAHOMA,40,WEST CENTRAL,20,CUSTER,39,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"27,743,000",15.9
2017,COUNTY,OKLAHOMA,40,WEST CENTRAL,20,DEWEY,43,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"7,706,000",15.9
2017,COUNTY,OKLAHOMA,40,WEST CENTRAL,20,ROGER MILLS,129,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"10,425,000",15.9
2017,COUNTY,OKLAHOMA,40,WEST CENTRAL,20,WASHITA,149,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"46,844,000",15.9
2017,COUNTY,OREGON,41,NORTH CENTRAL,20,GILLIAM,21,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"18,616,000",7.9
2017,COUNTY,OREGON,41,NORTH CENTRAL,20,HOOD RIVER,27,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"125,136,000",7.9
2017,COUNTY,OREGON,41,NORTH CENTRAL,20,MORROW,49,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"190,739,000",7.9
2017,COUNTY,OREGON,41,NORTH CENTRAL,20,SHERMAN,55,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"31,665,000",7.9
2017,COUNTY,OREGON,41,NORTH CENTRAL,20,WASCO,65,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"80,061,000",7.9
2017,COUNTY,OREGON,41,NORTHEAST,30,BAKER,1,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"33,135,000",7.9
2017,COUNTY,OREGON,41,NORTHEAST,30,UMATILLA,59,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"294,021,000",7.9
2017,COUNTY,OREGON,41,NORTHEAST,30,UNION,61,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"41,980,000",7.9
2017,COUNTY,OREGON,41,NORTHEAST,30,WALLOWA,63,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"15,693,000",7.9
2017,COUNTY,OREGON,41,NORTHWEST,10,BENTON,3,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"63,226,000",7.9
2017,COUNTY,OREGON,41,NORTHWEST,10,CLACKAMAS,5,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"308,376,000",7.9
2017,COUNTY,OREGON,41,NORTHWEST,10,CLATSOP,7,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,307,000",7.9
2017,COUNTY,OREGON,41,NORTHWEST,10,COLUMBIA,9,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),(D)
2017,COUNTY,OREGON,41,NORTHWEST,10,LANE,39,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"91,854,000",7.9
2017,COUNTY,OREGON,41,NORTHWEST,10,LINCOLN,41,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),(D)
2017,COUNTY,OREGON,41,NORTHWEST,10,LINN,43,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"181,353,000",7.9
2017,COUNTY,OREGON,41,NORTHWEST,10,MARION,47,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"603,365,000",7.9
2017,COUNTY,OREGON,41,NORTHWEST,10,MULTNOMAH,51,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"71,462,000",7.9
2017,COUNTY,OREGON,41,NORTHWEST,10,POLK,53,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"104,000,000",7.9
2017,COUNTY,OREGON,41,NORTHWEST,10,TILLAMOOK,57,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"2,010,000",7.9
2017,COUNTY,OREGON,41,NORTHWEST,10,WASHINGTON,67,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"193,914,000",7.9
2017,COUNTY,OREGON,41,NORTHWEST,10,YAMHILL,71,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"253,787,000",7.9
2017,COUNTY,OREGON,41,SOUTHEAST,80,CROOK,13,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"12,094,000",7.9
2017,COUNTY,OREGON,41,SOUTHEAST,80,DESCHUTES,17,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"16,543,000",7.9
2017,COUNTY,OREGON,41,SOUTHEAST,80,GRANT,23,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"3,291,000",7.9
2017,COUNTY,OREGON,41,SOUTHEAST,80,HARNEY,25,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"29,601,000",7.9
2017,COUNTY,OREGON,41,SOUTHEAST,80,JEFFERSON,31,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"54,792,000",7.9
2017,COUNTY,OREGON,41,SOUTHEAST,80,KLAMATH,35,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"101,572,000",7.9
2017,COUNTY,OREGON,41,SOUTHEAST,80,LAKE,37,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"44,744,000",7.9
2017,COUNTY,OREGON,41,SOUTHEAST,80,MALHEUR,45,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"169,159,000",7.9
2017,COUNTY,OREGON,41,SOUTHEAST,80,WHEELER,69,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"3,702,000",7.9
2017,COUNTY,OREGON,41,SOUTHWEST,70,COOS,11,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"8,254,000",7.9
2017,COUNTY,OREGON,41,SOUTHWEST,70,CURRY,15,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"8,699,000",7.9
2017,COUNTY,OREGON,41,SOUTHWEST,70,DOUGLAS,19,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"27,408,000",7.9
2017,COUNTY,OREGON,41,SOUTHWEST,70,JACKSON,29,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"53,044,000",7.9
2017,COUNTY,OREGON,41,SOUTHWEST,70,JOSEPHINE,33,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"8,605,000",7.9
2017,COUNTY,PENNSYLVANIA,42,CENTRAL,50,BLAIR,13,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"16,904,000",6.9
2017,COUNTY,PENNSYLVANIA,42,CENTRAL,50,CAMBRIA,21,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"18,076,000",6.9
2017,COUNTY,PENNSYLVANIA,42,CENTRAL,50,CENTRE,27,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"32,287,000",6.9
2017,COUNTY,PENNSYLVANIA,42,CENTRAL,50,CLEARFIELD,33,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"7,559,000",6.9
2017,COUNTY,PENNSYLVANIA,42,CENTRAL,50,COLUMBIA,37,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"37,797,000",6.9
2017,COUNTY,PENNSYLVANIA,42,CENTRAL,50,DAUPHIN,43,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"27,160,000",6.9
2017,COUNTY,PENNSYLVANIA,42,CENTRAL,50,HUNTINGDON,61,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"20,224,000",6.9
2017,COUNTY,PENNSYLVANIA,42,CENTRAL,50,JUNIATA,67,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"22,232,000",6.9
2017,COUNTY,PENNSYLVANIA,42,CENTRAL,50,MIFFLIN,87,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"16,780,000",6.9
2017,COUNTY,PENNSYLVANIA,42,CENTRAL,50,MONTOUR,93,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"25,536,000",6.9
2017,COUNTY,PENNSYLVANIA,42,CENTRAL,50,NORTHUMBERLAND,97,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"58,760,000",6.9
2017,COUNTY,PENNSYLVANIA,42,CENTRAL,50,PERRY,99,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"31,640,000",6.9
2017,COUNTY,PENNSYLVANIA,42,CENTRAL,50,SNYDER,109,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"32,339,000",6.9
2017,COUNTY,PENNSYLVANIA,42,CENTRAL,50,UNION,119,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"18,729,000",6.9
2017,COUNTY,PENNSYLVANIA,42,EAST CENTRAL,60,CARBON,25,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"11,424,000",6.9
2017,COUNTY,PENNSYLVANIA,42,EAST CENTRAL,60,LEHIGH,77,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"57,259,000",6.9
2017,COUNTY,PENNSYLVANIA,42,EAST CENTRAL,60,LUZERNE,79,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"13,287,000",6.9
2017,COUNTY,PENNSYLVANIA,42,EAST CENTRAL,60,MONROE,89,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"6,421,000",6.9
2017,COUNTY,PENNSYLVANIA,42,EAST CENTRAL,60,NORTHAMPTON,95,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"27,588,000",6.9
2017,COUNTY,PENNSYLVANIA,42,EAST CENTRAL,60,PIKE,103,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"446,000",6.9
2017,COUNTY,PENNSYLVANIA,42,EAST CENTRAL,60,SCHUYLKILL,107,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"66,752,000",6.9
2017,COUNTY,PENNSYLVANIA,42,NORTH CENTRAL,20,BRADFORD,15,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"37,581,000",6.9
2017,COUNTY,PENNSYLVANIA,42,NORTH CENTRAL,20,CAMERON,23,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"363,000",6.9
2017,COUNTY,PENNSYLVANIA,42,NORTH CENTRAL,20,CLINTON,35,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"13,082,000",6.9
2017,COUNTY,PENNSYLVANIA,42,NORTH CENTRAL,20,ELK,47,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"2,019,000",6.9
2017,COUNTY,PENNSYLVANIA,42,NORTH CENTRAL,20,LYCOMING,81,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"30,663,000",6.9
2017,COUNTY,PENNSYLVANIA,42,NORTH CENTRAL,20,MCKEAN,83,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"2,833,000",6.9
2017,COUNTY,PENNSYLVANIA,42,NORTH CENTRAL,20,POTTER,105,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"10,743,000",6.9
2017,COUNTY,PENNSYLVANIA,42,NORTH CENTRAL,20,SULLIVAN,113,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"3,824,000",6.9
2017,COUNTY,PENNSYLVANIA,42,NORTH CENTRAL,20,TIOGA,117,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"25,700,000",6.9
2017,COUNTY,PENNSYLVANIA,42,NORTHEASTERN,30,LACKAWANNA,69,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"9,951,000",6.9
2017,COUNTY,PENNSYLVANIA,42,NORTHEASTERN,30,SUSQUEHANNA,115,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"14,678,000",6.9
2017,COUNTY,PENNSYLVANIA,42,NORTHEASTERN,30,WAYNE,127,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"9,281,000",6.9
2017,COUNTY,PENNSYLVANIA,42,NORTHEASTERN,30,WYOMING,131,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"6,563,000",6.9
2017,COUNTY,PENNSYLVANIA,42,NORTHWESTERN,10,CRAWFORD,39,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"42,733,000",6.9
2017,COUNTY,PENNSYLVANIA,42,NORTHWESTERN,10,ERIE,49,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"62,663,000",6.9
2017,COUNTY,PENNSYLVANIA,42,NORTHWESTERN,10,FOREST,53,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"302,000",6.9
2017,COUNTY,PENNSYLVANIA,42,NORTHWESTERN,10,MERCER,85,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"35,416,000",6.9
2017,COUNTY,PENNSYLVANIA,42,NORTHWESTERN,10,VENANGO,121,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"8,707,000",6.9
2017,COUNTY,PENNSYLVANIA,42,NORTHWESTERN,10,WARREN,123,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"5,589,000",6.9
2017,COUNTY,PENNSYLVANIA,42,SOUTH CENTRAL,80,ADAMS,1,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"112,433,000",6.9
2017,COUNTY,PENNSYLVANIA,42,SOUTH CENTRAL,80,BEDFORD,9,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"36,644,000",6.9
2017,COUNTY,PENNSYLVANIA,42,SOUTH CENTRAL,80,CUMBERLAND,41,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"62,879,000",6.9
2017,COUNTY,PENNSYLVANIA,42,SOUTH CENTRAL,80,FRANKLIN,55,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"91,475,000",6.9
2017,COUNTY,PENNSYLVANIA,42,SOUTH CENTRAL,80,FULTON,57,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"12,253,000",6.9
2017,COUNTY,PENNSYLVANIA,42,SOUTH CENTRAL,80,YORK,133,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"134,898,000",6.9
2017,COUNTY,PENNSYLVANIA,42,SOUTHEASTERN,90,BERKS,11,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"243,155,000",6.9
2017,COUNTY,PENNSYLVANIA,42,SOUTHEASTERN,90,BUCKS,17,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"54,893,000",6.9
2017,COUNTY,PENNSYLVANIA,42,SOUTHEASTERN,90,CHESTER,29,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"570,929,000",6.9
2017,COUNTY,PENNSYLVANIA,42,SOUTHEASTERN,90,DELAWARE,45,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"9,281,000",6.9
2017,COUNTY,PENNSYLVANIA,42,SOUTHEASTERN,90,LANCASTER,71,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"231,302,000",6.9
2017,COUNTY,PENNSYLVANIA,42,SOUTHEASTERN,90,LEBANON,75,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"37,175,000",6.9
2017,COUNTY,PENNSYLVANIA,42,SOUTHEASTERN,90,MONTGOMERY,91,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"26,130,000",6.9
2017,COUNTY,PENNSYLVANIA,42,SOUTHEASTERN,90,PHILADELPHIA,101,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"265,000",6.9
2017,COUNTY,PENNSYLVANIA,42,SOUTHWESTERN,70,ALLEGHENY,3,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"12,368,000",6.9
2017,COUNTY,PENNSYLVANIA,42,SOUTHWESTERN,70,FAYETTE,51,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"16,180,000",6.9
2017,COUNTY,PENNSYLVANIA,42,SOUTHWESTERN,70,GREENE,59,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"8,425,000",6.9
2017,COUNTY,PENNSYLVANIA,42,SOUTHWESTERN,70,SOMERSET,111,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"36,364,000",6.9
