freq_desc,state_alpha,asd_desc,util_practice_desc,class_desc,begin_code,short_desc,location_desc,year,CV (%),domaincat_desc,asd_code,group_desc,region_desc,end_code,county_name,watershed_desc,Value,load_time,sector_desc,prodn_practice_desc,country_name,state_ansi,domain_desc,source_desc,country_code,zip_5,commodity_desc,agg_level_desc,reference_period_desc,unit_desc,state_name,week_ending,statisticcat_desc,county_ansi,watershed_code,congr_district_code,county_code,state_fips_code
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,63090,2007,,"SALES: (250,000 OR MORE $)",,CROP TOTALS,,00,,,5,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,63090,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,63102,2022,,"SALES: (250,000 OR MORE $)",,CROP TOTALS,,00,,,3,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,63102,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,63102,2007,,"SALES: (250,000 OR MORE $)",,CROP TOTALS,,00,,,1,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,63102,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,63105,2017,,"SALES: (250,000 OR MORE $)",,CROP TOTALS,,00,,,1,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,63105,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,63108,2022,,"SALES: (250,000 OR MORE $)",,CROP TOTALS,,00,,,1,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,63108,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,63110,2022,,"SALES: (250,000 OR MORE $)",,CROP TOTALS,,00,,,1,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,63110,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,63119,2022,,"SALES: (250,000 OR MORE $)",,CROP TOTALS,,00,,,1,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,63119,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,63119,2017,,"SALES: (250,000 OR MORE $)",,CROP TOTALS,,00,,,1,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,63119,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,63121,2017,,"SALES: (250,000 OR MORE $)",,CROP TOTALS,,00,,,1,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,63121,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,63121,2007,,"SALES: (250,000 OR MORE $)",,CROP TOTALS,,00,,,1,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,63121,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,63127,2022,,"SALES: (250,000 OR MORE $)",,CROP TOTALS,,00,,,1,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,63127,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,63127,2017,,"SALES: (250,000 OR MORE $)",,CROP TOTALS,,00,,,1,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,63127,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,63127,2007,,"SALES: (250,000 OR MORE $)",,CROP TOTALS,,00,,,1,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,63127,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,63129,2007,,"SALES: (250,000 OR MORE $)",,CROP TOTALS,,00,,,1,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,63129,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,63130,2022,,"SALES: (250,000 OR MORE $)",,CROP TOTALS,,00,,,1,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,63130,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,63131,2022,,"SALES: (250,000 OR MORE $)",,CROP TOTALS,,00,,,2,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,63131,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,63131,2017,,"SALES: (250,000 OR MORE $)",,CROP TOTALS,,00,,,2,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,63131,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,63131,2007,,"SALES: (250,000 OR MORE $)",,CROP TOTALS,,00,,,2,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,63131,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,63132,2007,,"SALES: (250,000 OR MORE $)",,CROP TOTALS,,00,,,1,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,63132,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,63138,2007,,"SALES: (250,000 OR MORE $)",,CROP TOTALS,,00,,,2,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,63138,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,63141,2022,,"SALES: (250,000 OR MORE $)",,CROP TOTALS,,00,,,9,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,63141,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,63146,2022,,"SALES: (250,000 OR MORE $)",,CROP TOTALS,,00,,,1,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,63146,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,63146,2007,,"SALES: (250,000 OR MORE $)",,CROP TOTALS,,00,,,1,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,63146,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,63301,2022,,"SALES: (250,000 OR MORE $)",,CROP TOTALS,,00,,,22,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,63301,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,63301,2017,,"SALES: (250,000 OR MORE $)",,CROP TOTALS,,00,,,17,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,63301,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,63301,2007,,"SALES: (250,000 OR MORE $)",,CROP TOTALS,,00,,,14,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,63301,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,63303,2022,,"SALES: (250,000 OR MORE $)",,CROP TOTALS,,00,,,4,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,63303,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,63303,2007,,"SALES: (250,000 OR MORE $)",,CROP TOTALS,,00,,,2,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,63303,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,63304,2017,,"SALES: (250,000 OR MORE $)",,CROP TOTALS,,00,,,1,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,63304,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,63330,2022,,"SALES: (250,000 OR MORE $)",,CROP TOTALS,,00,,,1,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,63330,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,63330,2007,,"SALES: (250,000 OR MORE $)",,CROP TOTALS,,00,,,1,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,63330,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,63332,2022,,"SALES: (250,000 OR MORE $)",,CROP TOTALS,,00,,,18,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,63332,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,63332,2017,,"SALES: (250,000 OR MORE $)",,CROP TOTALS,,00,,,9,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,63332,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,63332,2007,,"SALES: (250,000 OR MORE $)",,CROP TOTALS,,00,,,6,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,63332,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,63333,2022,,"SALES: (250,000 OR MORE $)",,CROP TOTALS,,00,,,3,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,63333,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,63333,2017,,"SALES: (250,000 OR MORE $)",,CROP TOTALS,,00,,,2,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,63333,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,63333,2007,,"SALES: (250,000 OR MORE $)",,CROP TOTALS,,00,,,2,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,63333,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,63334,2022,,"SALES: (250,000 OR MORE $)",,CROP TOTALS,,00,,,29,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,63334,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,63334,2017,,"SALES: (250,000 OR MORE $)",,CROP TOTALS,,00,,,32,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,63334,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,63334,2007,,"SALES: (250,000 OR MORE $)",,CROP TOTALS,,00,,,18,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,63334,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,63336,2022,,"SALES: (250,000 OR MORE $)",,CROP TOTALS,,00,,,15,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,63336,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,63336,2017,,"SALES: (250,000 OR MORE $)",,CROP TOTALS,,00,,,18,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,63336,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,63336,2007,,"SALES: (250,000 OR MORE $)",,CROP TOTALS,,00,,,14,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,63336,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,63339,2022,,"SALES: (250,000 OR MORE $)",,CROP TOTALS,,00,,,12,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,63339,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,63339,2017,,"SALES: (250,000 OR MORE $)",,CROP TOTALS,,00,,,14,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,63339,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,63339,2007,,"SALES: (250,000 OR MORE $)",,CROP TOTALS,,00,,,7,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,63339,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,63341,2022,,"SALES: (250,000 OR MORE $)",,CROP TOTALS,,00,,,3,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,63341,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,63341,2017,,"SALES: (250,000 OR MORE $)",,CROP TOTALS,,00,,,1,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,63341,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,63341,2007,,"SALES: (250,000 OR MORE $)",,CROP TOTALS,,00,,,2,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,63341,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,63343,2022,,"SALES: (250,000 OR MORE $)",,CROP TOTALS,,00,,,17,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,63343,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,63343,2017,,"SALES: (250,000 OR MORE $)",,CROP TOTALS,,00,,,14,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,63343,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,63343,2007,,"SALES: (250,000 OR MORE $)",,CROP TOTALS,,00,,,11,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,63343,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,63344,2022,,"SALES: (250,000 OR MORE $)",,CROP TOTALS,,00,,,7,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,63344,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,63344,2017,,"SALES: (250,000 OR MORE $)",,CROP TOTALS,,00,,,5,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,63344,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,63344,2007,,"SALES: (250,000 OR MORE $)",,CROP TOTALS,,00,,,2,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,63344,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,63345,2022,,"SALES: (250,000 OR MORE $)",,CROP TOTALS,,00,,,1,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,63345,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,63345,2007,,"SALES: (250,000 OR MORE $)",,CROP TOTALS,,00,,,1,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,63345,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,63347,2022,,"SALES: (250,000 OR MORE $)",,CROP TOTALS,,00,,,1,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,63347,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,63347,2017,,"SALES: (250,000 OR MORE $)",,CROP TOTALS,,00,,,2,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,63347,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,63347,2007,,"SALES: (250,000 OR MORE $)",,CROP TOTALS,,00,,,1,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,63347,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,63348,2022,,"SALES: (250,000 OR MORE $)",,CROP TOTALS,,00,,,1,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,63348,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,63348,2017,,"SALES: (250,000 OR MORE $)",,CROP TOTALS,,00,,,6,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,63348,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,63349,2022,,"SALES: (250,000 OR MORE $)",,CROP TOTALS,,00,,,1,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,63349,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
