group_desc,domaincat_desc,commodity_desc,CV (%),statisticcat_desc,short_desc,source_desc,zip_5,watershed_desc,agg_level_desc,class_desc,watershed_code,state_name,country_code,sector_desc,prodn_practice_desc,asd_desc,load_time,county_code,begin_code,week_ending,state_ansi,county_name,Value,end_code,country_name,asd_code,county_ansi,state_fips_code,state_alpha,location_desc,reference_period_desc,freq_desc,congr_district_code,util_practice_desc,domain_desc,region_desc,year,unit_desc
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,COUNTY,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,NORTHWEST,2012-01-01 00:00:00.000,001,00,,32,CHURCHILL,"13,496,000",00,UNITED STATES,10,001,32,NV,"NEVADA, NORTHWEST, CHURCHILL",YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2007,$
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,COUNTY,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,NORTHWEST,2012-01-01 00:00:00.000,001,00,,32,CHURCHILL,"11,261,000",00,UNITED STATES,10,001,32,NV,"NEVADA, NORTHWEST, CHURCHILL",YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2002,$
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,COUNTY,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,NORTHWEST,2012-01-01 00:00:00.000,001,00,,32,CHURCHILL,"11,754,000",00,UNITED STATES,10,001,32,NV,"NEVADA, NORTHWEST, CHURCHILL",YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,1997,$
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,(L),SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,COUNTY,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,NORTHWEST,2024-07-02 12:00:00.000,005,00,,32,DOUGLAS,"6,614,000",00,UNITED STATES,10,005,32,NV,"NEVADA, NORTHWEST, DOUGLAS",YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2022,$
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,38.3,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,COUNTY,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,NORTHWEST,2018-02-01 00:00:00.000,005,00,,32,DOUGLAS,"6,023,000",00,UNITED STATES,10,005,32,NV,"NEVADA, NORTHWEST, DOUGLAS",YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,$
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,(D),SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,COUNTY,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,NORTHWEST,2012-12-31 00:00:00.000,005,00,,32,DOUGLAS,                 (D),00,UNITED STATES,10,005,32,NV,"NEVADA, NORTHWEST, DOUGLAS",YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2012,$
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,COUNTY,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,NORTHWEST,2012-01-01 00:00:00.000,005,00,,32,DOUGLAS,                 (D),00,UNITED STATES,10,005,32,NV,"NEVADA, NORTHWEST, DOUGLAS",YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2007,$
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,COUNTY,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,NORTHWEST,2012-01-01 00:00:00.000,005,00,,32,DOUGLAS,"4,233,000",00,UNITED STATES,10,005,32,NV,"NEVADA, NORTHWEST, DOUGLAS",YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2002,$
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,COUNTY,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,NORTHWEST,2012-01-01 00:00:00.000,005,00,,32,DOUGLAS,"2,153,000",00,UNITED STATES,10,005,32,NV,"NEVADA, NORTHWEST, DOUGLAS",YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,1997,$
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,(L),SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,COUNTY,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,NORTHWEST,2024-07-02 12:00:00.000,013,00,,32,HUMBOLDT,"103,396,000",00,UNITED STATES,10,013,32,NV,"NEVADA, NORTHWEST, HUMBOLDT",YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2022,$
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,38.3,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,COUNTY,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,NORTHWEST,2018-02-01 00:00:00.000,013,00,,32,HUMBOLDT,"75,242,000",00,UNITED STATES,10,013,32,NV,"NEVADA, NORTHWEST, HUMBOLDT",YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,$
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,38.2,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,COUNTY,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,NORTHWEST,2012-12-31 00:00:00.000,013,00,,32,HUMBOLDT,"102,440,000",00,UNITED STATES,10,013,32,NV,"NEVADA, NORTHWEST, HUMBOLDT",YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2012,$
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,COUNTY,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,NORTHWEST,2012-01-01 00:00:00.000,013,00,,32,HUMBOLDT,"46,545,000",00,UNITED STATES,10,013,32,NV,"NEVADA, NORTHWEST, HUMBOLDT",YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2007,$
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,COUNTY,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,NORTHWEST,2012-01-01 00:00:00.000,013,00,,32,HUMBOLDT,"37,599,000",00,UNITED STATES,10,013,32,NV,"NEVADA, NORTHWEST, HUMBOLDT",YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2002,$
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,COUNTY,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,NORTHWEST,2012-01-01 00:00:00.000,013,00,,32,HUMBOLDT,"39,190,000",00,UNITED STATES,10,013,32,NV,"NEVADA, NORTHWEST, HUMBOLDT",YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,1997,$
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,(L),SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,COUNTY,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,NORTHWEST,2024-07-02 12:00:00.000,019,00,,32,LYON,"117,790,000",00,UNITED STATES,10,019,32,NV,"NEVADA, NORTHWEST, LYON",YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2022,$
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,38.3,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,COUNTY,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,NORTHWEST,2018-02-01 00:00:00.000,019,00,,32,LYON,"29,097,000",00,UNITED STATES,10,019,32,NV,"NEVADA, NORTHWEST, LYON",YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,$
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,38.2,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,COUNTY,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,NORTHWEST,2012-12-31 00:00:00.000,019,00,,32,LYON,"58,229,000",00,UNITED STATES,10,019,32,NV,"NEVADA, NORTHWEST, LYON",YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2012,$
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,COUNTY,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,NORTHWEST,2012-01-01 00:00:00.000,019,00,,32,LYON,"62,158,000",00,UNITED STATES,10,019,32,NV,"NEVADA, NORTHWEST, LYON",YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2007,$
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,COUNTY,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,NORTHWEST,2012-01-01 00:00:00.000,019,00,,32,LYON,"36,723,000",00,UNITED STATES,10,019,32,NV,"NEVADA, NORTHWEST, LYON",YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2002,$
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,COUNTY,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,NORTHWEST,2012-01-01 00:00:00.000,019,00,,32,LYON,"29,703,000",00,UNITED STATES,10,019,32,NV,"NEVADA, NORTHWEST, LYON",YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,1997,$
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,(L),SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,COUNTY,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,NORTHWEST,2024-07-02 12:00:00.000,027,00,,32,PERSHING,"33,091,000",00,UNITED STATES,10,027,32,NV,"NEVADA, NORTHWEST, PERSHING",YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2022,$
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,38.3,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,COUNTY,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,NORTHWEST,2018-02-01 00:00:00.000,027,00,,32,PERSHING,"19,720,000",00,UNITED STATES,10,027,32,NV,"NEVADA, NORTHWEST, PERSHING",YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,$
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,38.2,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,COUNTY,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,NORTHWEST,2012-12-31 00:00:00.000,027,00,,32,PERSHING,"32,934,000",00,UNITED STATES,10,027,32,NV,"NEVADA, NORTHWEST, PERSHING",YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2012,$
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,COUNTY,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,NORTHWEST,2012-01-01 00:00:00.000,027,00,,32,PERSHING,"23,017,000",00,UNITED STATES,10,027,32,NV,"NEVADA, NORTHWEST, PERSHING",YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2007,$
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,COUNTY,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,NORTHWEST,2012-01-01 00:00:00.000,027,00,,32,PERSHING,"8,609,000",00,UNITED STATES,10,027,32,NV,"NEVADA, NORTHWEST, PERSHING",YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2002,$
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,COUNTY,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,NORTHWEST,2012-01-01 00:00:00.000,027,00,,32,PERSHING,"14,547,000",00,UNITED STATES,10,027,32,NV,"NEVADA, NORTHWEST, PERSHING",YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,1997,$
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,(D),SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,COUNTY,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,NORTHWEST,2012-12-31 00:00:00.000,029,00,,32,STOREY,                 (D),00,UNITED STATES,10,029,32,NV,"NEVADA, NORTHWEST, STOREY",YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2012,$
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,COUNTY,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,NORTHWEST,2012-01-01 00:00:00.000,029,00,,32,STOREY,                 (D),00,UNITED STATES,10,029,32,NV,"NEVADA, NORTHWEST, STOREY",YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2007,$
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,COUNTY,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,NORTHWEST,2012-01-01 00:00:00.000,029,00,,32,STOREY,                 (D),00,UNITED STATES,10,029,32,NV,"NEVADA, NORTHWEST, STOREY",YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,1997,$
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,(L),SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,COUNTY,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,NORTHWEST,2024-07-02 12:00:00.000,031,00,,32,WASHOE,"8,960,000",00,UNITED STATES,10,031,32,NV,"NEVADA, NORTHWEST, WASHOE",YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2022,$
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,38.3,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,COUNTY,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,NORTHWEST,2018-02-01 00:00:00.000,031,00,,32,WASHOE,"9,129,000",00,UNITED STATES,10,031,32,NV,"NEVADA, NORTHWEST, WASHOE",YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,$
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,38.2,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,COUNTY,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,NORTHWEST,2012-12-31 00:00:00.000,031,00,,32,WASHOE,"8,205,000",00,UNITED STATES,10,031,32,NV,"NEVADA, NORTHWEST, WASHOE",YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2012,$
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,COUNTY,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,NORTHWEST,2012-01-01 00:00:00.000,031,00,,32,WASHOE,"10,167,000",00,UNITED STATES,10,031,32,NV,"NEVADA, NORTHWEST, WASHOE",YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2007,$
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,COUNTY,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,NORTHWEST,2012-01-01 00:00:00.000,031,00,,32,WASHOE,"9,900,000",00,UNITED STATES,10,031,32,NV,"NEVADA, NORTHWEST, WASHOE",YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2002,$
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,COUNTY,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,NORTHWEST,2012-01-01 00:00:00.000,031,00,,32,WASHOE,"15,172,000",00,UNITED STATES,10,031,32,NV,"NEVADA, NORTHWEST, WASHOE",YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,1997,$
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,(D),SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,COUNTY,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,NORTHWEST,2024-07-02 12:00:00.000,510,00,,32,CARSON CITY,                 (D),00,UNITED STATES,10,510,32,NV,"NEVADA, NORTHWEST, CARSON CITY",YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2022,$
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,(D),SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,COUNTY,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,NORTHWEST,2018-02-01 00:00:00.000,510,00,,32,CARSON CITY,                 (D),00,UNITED STATES,10,510,32,NV,"NEVADA, NORTHWEST, CARSON CITY",YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,$
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,(D),SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,COUNTY,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,NORTHWEST,2012-12-31 00:00:00.000,510,00,,32,CARSON CITY,                 (D),00,UNITED STATES,10,510,32,NV,"NEVADA, NORTHWEST, CARSON CITY",YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2012,$
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,COUNTY,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,NORTHWEST,2012-01-01 00:00:00.000,510,00,,32,CARSON CITY,                 (D),00,UNITED STATES,10,510,32,NV,"NEVADA, NORTHWEST, CARSON CITY",YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2007,$
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,COUNTY,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,NORTHWEST,2012-01-01 00:00:00.000,510,00,,32,CARSON CITY,"202,000",00,UNITED STATES,10,510,32,NV,"NEVADA, NORTHWEST, CARSON CITY",YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2002,$
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,COUNTY,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,NORTHWEST,2012-01-01 00:00:00.000,510,00,,32,CARSON CITY,                 (D),00,UNITED STATES,10,510,32,NV,"NEVADA, NORTHWEST, CARSON CITY",YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,1997,$
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,(L),SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,COUNTY,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,NORTHEAST,2024-07-02 12:00:00.000,007,00,,32,ELKO,"8,739,000",00,UNITED STATES,30,007,32,NV,"NEVADA, NORTHEAST, ELKO",YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2022,$
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,38.3,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,COUNTY,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,NORTHEAST,2018-02-01 00:00:00.000,007,00,,32,ELKO,"11,094,000",00,UNITED STATES,30,007,32,NV,"NEVADA, NORTHEAST, ELKO",YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,$
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,38.2,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,COUNTY,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,NORTHEAST,2012-12-31 00:00:00.000,007,00,,32,ELKO,"14,642,000",00,UNITED STATES,30,007,32,NV,"NEVADA, NORTHEAST, ELKO",YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2012,$
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,COUNTY,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,NORTHEAST,2012-01-01 00:00:00.000,007,00,,32,ELKO,"2,422,000",00,UNITED STATES,30,007,32,NV,"NEVADA, NORTHEAST, ELKO",YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2007,$
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,COUNTY,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,NORTHEAST,2012-01-01 00:00:00.000,007,00,,32,ELKO,"1,680,000",00,UNITED STATES,30,007,32,NV,"NEVADA, NORTHEAST, ELKO",YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2002,$
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,COUNTY,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,NORTHEAST,2012-01-01 00:00:00.000,007,00,,32,ELKO,"4,230,000",00,UNITED STATES,30,007,32,NV,"NEVADA, NORTHEAST, ELKO",YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,1997,$
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,(L),SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,COUNTY,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,NORTHEAST,2024-07-02 12:00:00.000,011,00,,32,EUREKA,"28,792,000",00,UNITED STATES,30,011,32,NV,"NEVADA, NORTHEAST, EUREKA",YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2022,$
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,38.3,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,COUNTY,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,NORTHEAST,2018-02-01 00:00:00.000,011,00,,32,EUREKA,"29,611,000",00,UNITED STATES,30,011,32,NV,"NEVADA, NORTHEAST, EUREKA",YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,$
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,38.2,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,COUNTY,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,NORTHEAST,2012-12-31 00:00:00.000,011,00,,32,EUREKA,"29,246,000",00,UNITED STATES,30,011,32,NV,"NEVADA, NORTHEAST, EUREKA",YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2012,$
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,COUNTY,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,NORTHEAST,2012-01-01 00:00:00.000,011,00,,32,EUREKA,                 (D),00,UNITED STATES,30,011,32,NV,"NEVADA, NORTHEAST, EUREKA",YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2007,$
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,COUNTY,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,NORTHEAST,2012-01-01 00:00:00.000,011,00,,32,EUREKA,"8,945,000",00,UNITED STATES,30,011,32,NV,"NEVADA, NORTHEAST, EUREKA",YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2002,$
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,COUNTY,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,NORTHEAST,2012-01-01 00:00:00.000,011,00,,32,EUREKA,"7,106,000",00,UNITED STATES,30,011,32,NV,"NEVADA, NORTHEAST, EUREKA",YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,1997,$
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,(L),SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,COUNTY,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,NORTHEAST,2024-07-02 12:00:00.000,015,00,,32,LANDER,"36,205,000",00,UNITED STATES,30,015,32,NV,"NEVADA, NORTHEAST, LANDER",YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2022,$
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,38.3,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,COUNTY,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,NORTHEAST,2018-02-01 00:00:00.000,015,00,,32,LANDER,"21,369,000",00,UNITED STATES,30,015,32,NV,"NEVADA, NORTHEAST, LANDER",YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2017,$
CROP TOTALS,NOT SPECIFIED,CROP TOTALS,38.2,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,COUNTY,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,NORTHEAST,2012-12-31 00:00:00.000,015,00,,32,LANDER,"27,028,000",00,UNITED STATES,30,015,32,NV,"NEVADA, NORTHEAST, LANDER",YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL,,2012,$
