short_desc,statisticcat_desc,source_desc,group_desc,commodity_desc,CV (%),domaincat_desc,state_name,country_code,load_time,sector_desc,prodn_practice_desc,asd_desc,zip_5,class_desc,watershed_code,watershed_desc,agg_level_desc,end_code,Value,state_ansi,week_ending,county_code,begin_code,county_name,util_practice_desc,domain_desc,freq_desc,congr_district_code,year,unit_desc,region_desc,country_name,asd_code,state_alpha,reference_period_desc,location_desc,state_fips_code,county_ansi
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (250,000 OR MORE $)",NORTH DAKOTA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58478,ALL CLASSES,00000000,,ZIP CODE,00,4,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,UNITED STATES,,ND,YEAR,58478,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (250,000 OR MORE $)",NORTH DAKOTA,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58479,ALL CLASSES,00000000,,ZIP CODE,00,11,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2022,OPERATIONS,,UNITED STATES,,ND,YEAR,58479,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (250,000 OR MORE $)",NORTH DAKOTA,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58479,ALL CLASSES,00000000,,ZIP CODE,00,13,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,UNITED STATES,,ND,YEAR,58479,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (250,000 OR MORE $)",NORTH DAKOTA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58479,ALL CLASSES,00000000,,ZIP CODE,00,9,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,UNITED STATES,,ND,YEAR,58479,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (250,000 OR MORE $)",NORTH DAKOTA,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58480,ALL CLASSES,00000000,,ZIP CODE,00,12,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2022,OPERATIONS,,UNITED STATES,,ND,YEAR,58480,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (250,000 OR MORE $)",NORTH DAKOTA,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58480,ALL CLASSES,00000000,,ZIP CODE,00,17,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,UNITED STATES,,ND,YEAR,58480,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (250,000 OR MORE $)",NORTH DAKOTA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58480,ALL CLASSES,00000000,,ZIP CODE,00,18,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,UNITED STATES,,ND,YEAR,58480,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (250,000 OR MORE $)",NORTH DAKOTA,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58481,ALL CLASSES,00000000,,ZIP CODE,00,11,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2022,OPERATIONS,,UNITED STATES,,ND,YEAR,58481,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (250,000 OR MORE $)",NORTH DAKOTA,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58481,ALL CLASSES,00000000,,ZIP CODE,00,12,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,UNITED STATES,,ND,YEAR,58481,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (250,000 OR MORE $)",NORTH DAKOTA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58481,ALL CLASSES,00000000,,ZIP CODE,00,15,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,UNITED STATES,,ND,YEAR,58481,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (250,000 OR MORE $)",NORTH DAKOTA,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58482,ALL CLASSES,00000000,,ZIP CODE,00,31,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2022,OPERATIONS,,UNITED STATES,,ND,YEAR,58482,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (250,000 OR MORE $)",NORTH DAKOTA,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58482,ALL CLASSES,00000000,,ZIP CODE,00,18,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,UNITED STATES,,ND,YEAR,58482,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (250,000 OR MORE $)",NORTH DAKOTA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58482,ALL CLASSES,00000000,,ZIP CODE,00,12,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,UNITED STATES,,ND,YEAR,58482,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (250,000 OR MORE $)",NORTH DAKOTA,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58483,ALL CLASSES,00000000,,ZIP CODE,00,16,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2022,OPERATIONS,,UNITED STATES,,ND,YEAR,58483,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (250,000 OR MORE $)",NORTH DAKOTA,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58483,ALL CLASSES,00000000,,ZIP CODE,00,12,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,UNITED STATES,,ND,YEAR,58483,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (250,000 OR MORE $)",NORTH DAKOTA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58483,ALL CLASSES,00000000,,ZIP CODE,00,5,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,UNITED STATES,,ND,YEAR,58483,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (250,000 OR MORE $)",NORTH DAKOTA,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58484,ALL CLASSES,00000000,,ZIP CODE,00,7,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2022,OPERATIONS,,UNITED STATES,,ND,YEAR,58484,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (250,000 OR MORE $)",NORTH DAKOTA,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58484,ALL CLASSES,00000000,,ZIP CODE,00,5,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,UNITED STATES,,ND,YEAR,58484,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (250,000 OR MORE $)",NORTH DAKOTA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58484,ALL CLASSES,00000000,,ZIP CODE,00,6,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,UNITED STATES,,ND,YEAR,58484,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (250,000 OR MORE $)",NORTH DAKOTA,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58486,ALL CLASSES,00000000,,ZIP CODE,00,34,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2022,OPERATIONS,,UNITED STATES,,ND,YEAR,58486,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (250,000 OR MORE $)",NORTH DAKOTA,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58486,ALL CLASSES,00000000,,ZIP CODE,00,15,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,UNITED STATES,,ND,YEAR,58486,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (250,000 OR MORE $)",NORTH DAKOTA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58486,ALL CLASSES,00000000,,ZIP CODE,00,20,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,UNITED STATES,,ND,YEAR,58486,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (250,000 OR MORE $)",NORTH DAKOTA,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58487,ALL CLASSES,00000000,,ZIP CODE,00,29,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2022,OPERATIONS,,UNITED STATES,,ND,YEAR,58487,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (250,000 OR MORE $)",NORTH DAKOTA,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58487,ALL CLASSES,00000000,,ZIP CODE,00,14,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,UNITED STATES,,ND,YEAR,58487,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (250,000 OR MORE $)",NORTH DAKOTA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58487,ALL CLASSES,00000000,,ZIP CODE,00,10,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,UNITED STATES,,ND,YEAR,58487,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (250,000 OR MORE $)",NORTH DAKOTA,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58488,ALL CLASSES,00000000,,ZIP CODE,00,2,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2022,OPERATIONS,,UNITED STATES,,ND,YEAR,58488,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (250,000 OR MORE $)",NORTH DAKOTA,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58488,ALL CLASSES,00000000,,ZIP CODE,00,5,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,UNITED STATES,,ND,YEAR,58488,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (250,000 OR MORE $)",NORTH DAKOTA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58488,ALL CLASSES,00000000,,ZIP CODE,00,6,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,UNITED STATES,,ND,YEAR,58488,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (250,000 OR MORE $)",NORTH DAKOTA,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58490,ALL CLASSES,00000000,,ZIP CODE,00,10,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2022,OPERATIONS,,UNITED STATES,,ND,YEAR,58490,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (250,000 OR MORE $)",NORTH DAKOTA,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58490,ALL CLASSES,00000000,,ZIP CODE,00,18,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,UNITED STATES,,ND,YEAR,58490,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (250,000 OR MORE $)",NORTH DAKOTA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58490,ALL CLASSES,00000000,,ZIP CODE,00,13,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,UNITED STATES,,ND,YEAR,58490,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (250,000 OR MORE $)",NORTH DAKOTA,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58492,ALL CLASSES,00000000,,ZIP CODE,00,25,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2022,OPERATIONS,,UNITED STATES,,ND,YEAR,58492,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (250,000 OR MORE $)",NORTH DAKOTA,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58492,ALL CLASSES,00000000,,ZIP CODE,00,37,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,UNITED STATES,,ND,YEAR,58492,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (250,000 OR MORE $)",NORTH DAKOTA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58492,ALL CLASSES,00000000,,ZIP CODE,00,24,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,UNITED STATES,,ND,YEAR,58492,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (250,000 OR MORE $)",NORTH DAKOTA,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58494,ALL CLASSES,00000000,,ZIP CODE,00,10,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2022,OPERATIONS,,UNITED STATES,,ND,YEAR,58494,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (250,000 OR MORE $)",NORTH DAKOTA,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58494,ALL CLASSES,00000000,,ZIP CODE,00,7,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,UNITED STATES,,ND,YEAR,58494,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (250,000 OR MORE $)",NORTH DAKOTA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58494,ALL CLASSES,00000000,,ZIP CODE,00,2,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,UNITED STATES,,ND,YEAR,58494,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (250,000 OR MORE $)",NORTH DAKOTA,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58495,ALL CLASSES,00000000,,ZIP CODE,00,15,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2022,OPERATIONS,,UNITED STATES,,ND,YEAR,58495,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (250,000 OR MORE $)",NORTH DAKOTA,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58495,ALL CLASSES,00000000,,ZIP CODE,00,13,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,UNITED STATES,,ND,YEAR,58495,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (250,000 OR MORE $)",NORTH DAKOTA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58495,ALL CLASSES,00000000,,ZIP CODE,00,14,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,UNITED STATES,,ND,YEAR,58495,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (250,000 OR MORE $)",NORTH DAKOTA,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58496,ALL CLASSES,00000000,,ZIP CODE,00,25,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2022,OPERATIONS,,UNITED STATES,,ND,YEAR,58496,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (250,000 OR MORE $)",NORTH DAKOTA,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58496,ALL CLASSES,00000000,,ZIP CODE,00,13,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,UNITED STATES,,ND,YEAR,58496,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (250,000 OR MORE $)",NORTH DAKOTA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58496,ALL CLASSES,00000000,,ZIP CODE,00,11,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,UNITED STATES,,ND,YEAR,58496,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (250,000 OR MORE $)",NORTH DAKOTA,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58497,ALL CLASSES,00000000,,ZIP CODE,00,15,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2022,OPERATIONS,,UNITED STATES,,ND,YEAR,58497,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (250,000 OR MORE $)",NORTH DAKOTA,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58497,ALL CLASSES,00000000,,ZIP CODE,00,15,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,UNITED STATES,,ND,YEAR,58497,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (250,000 OR MORE $)",NORTH DAKOTA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58497,ALL CLASSES,00000000,,ZIP CODE,00,17,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,UNITED STATES,,ND,YEAR,58497,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (250,000 OR MORE $)",NORTH DAKOTA,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58501,ALL CLASSES,00000000,,ZIP CODE,00,8,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2022,OPERATIONS,,UNITED STATES,,ND,YEAR,58501,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (250,000 OR MORE $)",NORTH DAKOTA,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58501,ALL CLASSES,00000000,,ZIP CODE,00,5,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,UNITED STATES,,ND,YEAR,58501,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (250,000 OR MORE $)",NORTH DAKOTA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58501,ALL CLASSES,00000000,,ZIP CODE,00,7,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,UNITED STATES,,ND,YEAR,58501,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (250,000 OR MORE $)",NORTH DAKOTA,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58502,ALL CLASSES,00000000,,ZIP CODE,00,2,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,UNITED STATES,,ND,YEAR,58502,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (250,000 OR MORE $)",NORTH DAKOTA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58502,ALL CLASSES,00000000,,ZIP CODE,00,1,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,UNITED STATES,,ND,YEAR,58502,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (250,000 OR MORE $)",NORTH DAKOTA,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58503,ALL CLASSES,00000000,,ZIP CODE,00,57,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2022,OPERATIONS,,UNITED STATES,,ND,YEAR,58503,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (250,000 OR MORE $)",NORTH DAKOTA,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58503,ALL CLASSES,00000000,,ZIP CODE,00,20,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,UNITED STATES,,ND,YEAR,58503,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (250,000 OR MORE $)",NORTH DAKOTA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58503,ALL CLASSES,00000000,,ZIP CODE,00,13,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,UNITED STATES,,ND,YEAR,58503,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (250,000 OR MORE $)",NORTH DAKOTA,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58504,ALL CLASSES,00000000,,ZIP CODE,00,19,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2022,OPERATIONS,,UNITED STATES,,ND,YEAR,58504,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (250,000 OR MORE $)",NORTH DAKOTA,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58504,ALL CLASSES,00000000,,ZIP CODE,00,14,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,UNITED STATES,,ND,YEAR,58504,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (250,000 OR MORE $)",NORTH DAKOTA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58504,ALL CLASSES,00000000,,ZIP CODE,00,7,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,UNITED STATES,,ND,YEAR,58504,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (250,000 OR MORE $)",NORTH DAKOTA,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58520,ALL CLASSES,00000000,,ZIP CODE,00,2,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2022,OPERATIONS,,UNITED STATES,,ND,YEAR,58520,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (250,000 OR MORE $)",NORTH DAKOTA,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58520,ALL CLASSES,00000000,,ZIP CODE,00,5,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,UNITED STATES,,ND,YEAR,58520,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (250,000 OR MORE $)",NORTH DAKOTA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58520,ALL CLASSES,00000000,,ZIP CODE,00,4,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,UNITED STATES,,ND,YEAR,58520,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (250,000 OR MORE $)",NORTH DAKOTA,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58521,ALL CLASSES,00000000,,ZIP CODE,00,3,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2022,OPERATIONS,,UNITED STATES,,ND,YEAR,58521,38,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,CROP TOTALS,,"SALES: (250,000 OR MORE $)",NORTH DAKOTA,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,58521,ALL CLASSES,00000000,,ZIP CODE,00,2,38,,,00,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,UNITED STATES,,ND,YEAR,58521,38,
