asd_code,group_desc,end_code,region_desc,domaincat_desc,watershed_desc,Value,load_time,prodn_practice_desc,sector_desc,county_name,begin_code,class_desc,freq_desc,state_alpha,util_practice_desc,asd_desc,short_desc,location_desc,CV (%),year,state_name,unit_desc,week_ending,statisticcat_desc,agg_level_desc,reference_period_desc,congr_district_code,county_code,state_fips_code,county_ansi,watershed_code,state_ansi,domain_desc,country_name,zip_5,commodity_desc,country_code,source_desc
,CROP TOTALS,00,,"SALES: (250,000 OR MORE $)",,7,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38829,,2017,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38829,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (250,000 OR MORE $)",,5,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38829,,2007,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38829,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (250,000 OR MORE $)",,8,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38834,,2022,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38834,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (250,000 OR MORE $)",,6,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38834,,2017,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38834,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (250,000 OR MORE $)",,4,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38834,,2007,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38834,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (250,000 OR MORE $)",,1,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38839,,2007,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38839,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (250,000 OR MORE $)",,1,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38841,,2022,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38841,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (250,000 OR MORE $)",,2,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38841,,2017,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38841,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (250,000 OR MORE $)",,1,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38841,,2007,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38841,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (250,000 OR MORE $)",,1,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38843,,2022,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38843,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (250,000 OR MORE $)",,1,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38843,,2017,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38843,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (250,000 OR MORE $)",,3,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38843,,2007,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38843,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (250,000 OR MORE $)",,1,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38846,,2007,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38846,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (250,000 OR MORE $)",,1,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38847,,2017,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38847,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (250,000 OR MORE $)",,1,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38847,,2007,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38847,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (250,000 OR MORE $)",,1,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38848,,2017,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38848,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (250,000 OR MORE $)",,1,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38848,,2007,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38848,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (250,000 OR MORE $)",,3,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38849,,2022,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38849,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (250,000 OR MORE $)",,6,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38849,,2017,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38849,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (250,000 OR MORE $)",,2,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38849,,2007,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38849,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (250,000 OR MORE $)",,12,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38850,,2022,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38850,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (250,000 OR MORE $)",,11,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38850,,2017,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38850,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (250,000 OR MORE $)",,3,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38850,,2007,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38850,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (250,000 OR MORE $)",,9,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38851,,2022,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38851,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (250,000 OR MORE $)",,18,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38851,,2017,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38851,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (250,000 OR MORE $)",,4,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38851,,2007,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38851,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (250,000 OR MORE $)",,1,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38852,,2007,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38852,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (250,000 OR MORE $)",,2,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38855,,2022,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38855,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (250,000 OR MORE $)",,13,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38856,,2022,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38856,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (250,000 OR MORE $)",,14,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38856,,2017,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38856,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (250,000 OR MORE $)",,1,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38857,,2007,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38857,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (250,000 OR MORE $)",,2,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38858,,2017,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38858,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (250,000 OR MORE $)",,4,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38858,,2007,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38858,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (250,000 OR MORE $)",,10,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38860,,2022,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38860,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (250,000 OR MORE $)",,5,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38860,,2017,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38860,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (250,000 OR MORE $)",,5,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38860,,2007,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38860,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (250,000 OR MORE $)",,1,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38862,,2022,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38862,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (250,000 OR MORE $)",,2,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38862,,2017,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38862,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (250,000 OR MORE $)",,2,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38862,,2007,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38862,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (250,000 OR MORE $)",,11,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38863,,2022,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38863,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (250,000 OR MORE $)",,13,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38863,,2017,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38863,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (250,000 OR MORE $)",,3,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38863,,2007,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38863,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (250,000 OR MORE $)",,2,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38864,,2022,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38864,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (250,000 OR MORE $)",,2,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38864,,2017,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38864,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (250,000 OR MORE $)",,1,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38864,,2007,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38864,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (250,000 OR MORE $)",,4,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38865,,2022,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38865,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (250,000 OR MORE $)",,5,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38865,,2017,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38865,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (250,000 OR MORE $)",,4,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38865,,2007,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38865,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (250,000 OR MORE $)",,5,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38866,,2022,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38866,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (250,000 OR MORE $)",,1,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38866,,2017,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38866,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (250,000 OR MORE $)",,1,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38866,,2007,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38866,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (250,000 OR MORE $)",,7,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38868,,2022,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38868,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (250,000 OR MORE $)",,4,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38868,,2017,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38868,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (250,000 OR MORE $)",,3,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38868,,2007,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38868,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (250,000 OR MORE $)",,1,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38874,,2017,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38874,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (250,000 OR MORE $)",,27,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38878,,2022,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38878,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (250,000 OR MORE $)",,26,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38878,,2017,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38878,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (250,000 OR MORE $)",,17,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38878,,2007,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38878,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (250,000 OR MORE $)",,1,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38880,,2022,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38880,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (250,000 OR MORE $)",,1,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38880,,2017,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38880,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (250,000 OR MORE $)",,1,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38880,,2007,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38880,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (250,000 OR MORE $)",,6,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38901,,2022,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38901,CROP TOTALS,9000,CENSUS
