region_desc,unit_desc,year,congr_district_code,freq_desc,domain_desc,util_practice_desc,county_ansi,state_fips_code,state_alpha,location_desc,reference_period_desc,asd_code,country_name,Value,end_code,county_name,begin_code,county_code,week_ending,state_ansi,prodn_practice_desc,asd_desc,sector_desc,load_time,country_code,state_name,agg_level_desc,watershed_desc,watershed_code,class_desc,zip_5,source_desc,statisticcat_desc,short_desc,domaincat_desc,CV (%),commodity_desc,group_desc
,OPERATIONS,2022,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,20,KS,67441,YEAR,,UNITED STATES,2,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,67441,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2017,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,20,KS,67441,YEAR,,UNITED STATES,5,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,67441,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2007,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,20,KS,67441,YEAR,,UNITED STATES,2,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,67441,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2022,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,20,KS,67442,YEAR,,UNITED STATES,6,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,67442,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2017,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,20,KS,67442,YEAR,,UNITED STATES,1,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,67442,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2022,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,20,KS,67443,YEAR,,UNITED STATES,26,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,67443,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2017,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,20,KS,67443,YEAR,,UNITED STATES,7,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,67443,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2007,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,20,KS,67443,YEAR,,UNITED STATES,2,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,67443,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2022,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,20,KS,67444,YEAR,,UNITED STATES,11,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,67444,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2017,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,20,KS,67444,YEAR,,UNITED STATES,17,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,67444,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2007,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,20,KS,67444,YEAR,,UNITED STATES,3,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,67444,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2022,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,20,KS,67445,YEAR,,UNITED STATES,7,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,67445,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2017,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,20,KS,67445,YEAR,,UNITED STATES,6,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,67445,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2007,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,20,KS,67445,YEAR,,UNITED STATES,6,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,67445,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2022,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,20,KS,67446,YEAR,,UNITED STATES,25,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,67446,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2017,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,20,KS,67446,YEAR,,UNITED STATES,16,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,67446,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2007,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,20,KS,67446,YEAR,,UNITED STATES,13,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,67446,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2022,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,20,KS,67447,YEAR,,UNITED STATES,11,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,67447,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2017,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,20,KS,67447,YEAR,,UNITED STATES,4,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,67447,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2007,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,20,KS,67447,YEAR,,UNITED STATES,2,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,67447,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2022,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,20,KS,67448,YEAR,,UNITED STATES,15,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,67448,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2017,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,20,KS,67448,YEAR,,UNITED STATES,11,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,67448,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2007,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,20,KS,67448,YEAR,,UNITED STATES,10,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,67448,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2022,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,20,KS,67449,YEAR,,UNITED STATES,16,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,67449,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2017,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,20,KS,67449,YEAR,,UNITED STATES,13,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,67449,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2007,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,20,KS,67449,YEAR,,UNITED STATES,7,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,67449,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2022,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,20,KS,67450,YEAR,,UNITED STATES,9,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,67450,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2017,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,20,KS,67450,YEAR,,UNITED STATES,4,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,67450,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2007,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,20,KS,67450,YEAR,,UNITED STATES,2,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,67450,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2022,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,20,KS,67451,YEAR,,UNITED STATES,19,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,67451,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2017,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,20,KS,67451,YEAR,,UNITED STATES,25,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,67451,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2007,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,20,KS,67451,YEAR,,UNITED STATES,9,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,67451,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2022,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,20,KS,67452,YEAR,,UNITED STATES,8,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,67452,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2017,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,20,KS,67452,YEAR,,UNITED STATES,3,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,67452,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2007,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,20,KS,67452,YEAR,,UNITED STATES,3,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,67452,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2022,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,20,KS,67454,YEAR,,UNITED STATES,3,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,67454,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2017,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,20,KS,67454,YEAR,,UNITED STATES,1,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,67454,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2022,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,20,KS,67455,YEAR,,UNITED STATES,11,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,67455,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2017,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,20,KS,67455,YEAR,,UNITED STATES,14,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,67455,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2007,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,20,KS,67455,YEAR,,UNITED STATES,18,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,67455,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2022,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,20,KS,67456,YEAR,,UNITED STATES,16,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,67456,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2017,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,20,KS,67456,YEAR,,UNITED STATES,19,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,67456,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2007,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,20,KS,67456,YEAR,,UNITED STATES,5,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,67456,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2022,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,20,KS,67457,YEAR,,UNITED STATES,6,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,67457,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2017,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,20,KS,67457,YEAR,,UNITED STATES,6,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,67457,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2007,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,20,KS,67457,YEAR,,UNITED STATES,6,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,67457,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2022,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,20,KS,67458,YEAR,,UNITED STATES,16,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,67458,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2017,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,20,KS,67458,YEAR,,UNITED STATES,10,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,67458,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2007,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,20,KS,67458,YEAR,,UNITED STATES,8,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,67458,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2022,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,20,KS,67459,YEAR,,UNITED STATES,7,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,67459,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2017,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,20,KS,67459,YEAR,,UNITED STATES,10,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,67459,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2007,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,20,KS,67459,YEAR,,UNITED STATES,10,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,67459,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2022,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,20,KS,67460,YEAR,,UNITED STATES,46,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,67460,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2017,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,20,KS,67460,YEAR,,UNITED STATES,37,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,67460,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2007,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,20,KS,67460,YEAR,,UNITED STATES,13,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,67460,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2022,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,20,KS,67464,YEAR,,UNITED STATES,4,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,67464,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2017,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,20,KS,67464,YEAR,,UNITED STATES,3,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,67464,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2022,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,20,KS,67466,YEAR,,UNITED STATES,10,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,67466,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2017,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,20,KS,67466,YEAR,,UNITED STATES,9,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,67466,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2007,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,20,KS,67466,YEAR,,UNITED STATES,2,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,67466,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2022,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,20,KS,67467,YEAR,,UNITED STATES,28,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,67467,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2017,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,20,KS,67467,YEAR,,UNITED STATES,31,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,67467,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2007,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,20,KS,67467,YEAR,,UNITED STATES,28,00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,KANSAS,ZIP CODE,,00000000,ALL CLASSES,67467,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS
