CV (%),commodity_desc,domaincat_desc,group_desc,source_desc,short_desc,statisticcat_desc,watershed_code,class_desc,watershed_desc,agg_level_desc,zip_5,load_time,sector_desc,prodn_practice_desc,asd_desc,state_name,country_code,county_name,week_ending,state_ansi,county_code,begin_code,end_code,Value,location_desc,state_fips_code,reference_period_desc,state_alpha,county_ansi,country_name,asd_code,year,unit_desc,region_desc,util_practice_desc,domain_desc,freq_desc,congr_district_code
,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83226,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,15,83226,16,YEAR,ID,,UNITED STATES,,2022,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83226,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,17,83226,16,YEAR,ID,,UNITED STATES,,2017,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83226,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,4,83226,16,YEAR,ID,,UNITED STATES,,2007,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83227,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,1,83227,16,YEAR,ID,,UNITED STATES,,2017,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83228,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,2,83228,16,YEAR,ID,,UNITED STATES,,2022,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83228,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,9,83228,16,YEAR,ID,,UNITED STATES,,2017,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83228,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,6,83228,16,YEAR,ID,,UNITED STATES,,2007,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83232,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,4,83232,16,YEAR,ID,,UNITED STATES,,2022,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83232,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,8,83232,16,YEAR,ID,,UNITED STATES,,2017,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83232,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,1,83232,16,YEAR,ID,,UNITED STATES,,2007,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83233,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,2,83233,16,YEAR,ID,,UNITED STATES,,2022,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83233,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,2,83233,16,YEAR,ID,,UNITED STATES,,2017,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83234,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,2,83234,16,YEAR,ID,,UNITED STATES,,2022,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83234,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,14,83234,16,YEAR,ID,,UNITED STATES,,2017,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83234,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,8,83234,16,YEAR,ID,,UNITED STATES,,2007,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83236,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,11,83236,16,YEAR,ID,,UNITED STATES,,2022,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83236,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,20,83236,16,YEAR,ID,,UNITED STATES,,2017,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83236,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,6,83236,16,YEAR,ID,,UNITED STATES,,2007,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83237,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,6,83237,16,YEAR,ID,,UNITED STATES,,2022,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83237,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,5,83237,16,YEAR,ID,,UNITED STATES,,2017,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83237,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,5,83237,16,YEAR,ID,,UNITED STATES,,2007,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83238,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,2,83238,16,YEAR,ID,,UNITED STATES,,2022,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83238,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,4,83238,16,YEAR,ID,,UNITED STATES,,2017,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83238,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,2,83238,16,YEAR,ID,,UNITED STATES,,2007,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83239,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,1,83239,16,YEAR,ID,,UNITED STATES,,2022,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83241,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,1,83241,16,YEAR,ID,,UNITED STATES,,2022,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83241,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,7,83241,16,YEAR,ID,,UNITED STATES,,2017,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83241,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,7,83241,16,YEAR,ID,,UNITED STATES,,2007,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83243,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,8,83243,16,YEAR,ID,,UNITED STATES,,2022,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83243,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,1,83243,16,YEAR,ID,,UNITED STATES,,2017,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83244,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,1,83244,16,YEAR,ID,,UNITED STATES,,2022,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83244,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,10,83244,16,YEAR,ID,,UNITED STATES,,2017,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83244,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,7,83244,16,YEAR,ID,,UNITED STATES,,2007,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83245,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,3,83245,16,YEAR,ID,,UNITED STATES,,2022,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83245,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,1,83245,16,YEAR,ID,,UNITED STATES,,2017,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83245,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,2,83245,16,YEAR,ID,,UNITED STATES,,2007,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83246,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,3,83246,16,YEAR,ID,,UNITED STATES,,2022,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83246,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,5,83246,16,YEAR,ID,,UNITED STATES,,2017,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83246,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,1,83246,16,YEAR,ID,,UNITED STATES,,2007,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83250,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,5,83250,16,YEAR,ID,,UNITED STATES,,2017,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83250,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,1,83250,16,YEAR,ID,,UNITED STATES,,2007,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83251,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,11,83251,16,YEAR,ID,,UNITED STATES,,2022,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83251,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,11,83251,16,YEAR,ID,,UNITED STATES,,2017,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83251,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,12,83251,16,YEAR,ID,,UNITED STATES,,2007,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83252,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,31,83252,16,YEAR,ID,,UNITED STATES,,2022,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83252,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,31,83252,16,YEAR,ID,,UNITED STATES,,2017,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83252,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,24,83252,16,YEAR,ID,,UNITED STATES,,2007,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83253,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,5,83253,16,YEAR,ID,,UNITED STATES,,2022,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83253,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,8,83253,16,YEAR,ID,,UNITED STATES,,2017,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83253,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,1,83253,16,YEAR,ID,,UNITED STATES,,2007,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83254,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,14,83254,16,YEAR,ID,,UNITED STATES,,2022,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83254,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,23,83254,16,YEAR,ID,,UNITED STATES,,2017,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83254,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,5,83254,16,YEAR,ID,,UNITED STATES,,2007,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83255,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,19,83255,16,YEAR,ID,,UNITED STATES,,2022,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83255,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,23,83255,16,YEAR,ID,,UNITED STATES,,2017,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83255,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,16,83255,16,YEAR,ID,,UNITED STATES,,2007,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83256,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,1,83256,16,YEAR,ID,,UNITED STATES,,2017,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83256,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,2,83256,16,YEAR,ID,,UNITED STATES,,2007,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83261,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,2,83261,16,YEAR,ID,,UNITED STATES,,2017,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83261,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,2,83261,16,YEAR,ID,,UNITED STATES,,2007,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83262,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,11,83262,16,YEAR,ID,,UNITED STATES,,2022,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,00000000,ALL CLASSES,,ZIP CODE,83262,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,4,83262,16,YEAR,ID,,UNITED STATES,,2017,OPERATIONS,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,
