commodity_desc,zip_5,country_code,source_desc,domain_desc,state_ansi,country_name,state_fips_code,county_code,congr_district_code,watershed_code,county_ansi,state_name,unit_desc,statisticcat_desc,week_ending,agg_level_desc,reference_period_desc,short_desc,location_desc,CV (%),year,begin_code,class_desc,freq_desc,asd_desc,state_alpha,util_practice_desc,Value,watershed_desc,prodn_practice_desc,sector_desc,load_time,county_name,asd_code,region_desc,end_code,group_desc,domaincat_desc
CROP TOTALS,71031,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71031,,2017,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,1,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)"
CROP TOTALS,71032,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71032,,2017,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,1,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)"
CROP TOTALS,71033,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71033,,2017,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,2,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)"
CROP TOTALS,71037,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71037,,2017,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,3,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)"
CROP TOTALS,71037,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71037,,2007,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,1,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)"
CROP TOTALS,71040,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71040,,2022,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,1,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,,,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)"
CROP TOTALS,71040,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71040,,2017,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,1,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)"
CROP TOTALS,71040,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71040,,2007,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,3,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)"
CROP TOTALS,71043,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71043,,2007,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,1,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)"
CROP TOTALS,71045,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71045,,2022,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,4,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,,,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)"
CROP TOTALS,71046,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71046,,2017,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,1,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)"
CROP TOTALS,71047,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71047,,2022,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,2,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,,,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)"
CROP TOTALS,71047,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71047,,2007,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,1,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)"
CROP TOTALS,71049,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71049,,2022,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,2,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,,,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)"
CROP TOTALS,71051,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71051,,2022,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,2,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,,,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)"
CROP TOTALS,71051,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71051,,2017,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,3,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)"
CROP TOTALS,71051,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71051,,2007,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,3,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)"
CROP TOTALS,71052,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71052,,2022,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,6,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,,,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)"
CROP TOTALS,71052,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71052,,2017,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,1,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)"
CROP TOTALS,71055,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71055,,2017,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,3,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)"
CROP TOTALS,71055,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71055,,2007,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,1,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)"
CROP TOTALS,71060,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71060,,2022,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,2,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,,,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)"
CROP TOTALS,71060,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71060,,2007,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,2,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)"
CROP TOTALS,71063,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71063,,2022,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,3,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,,,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)"
CROP TOTALS,71063,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71063,,2007,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,1,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)"
CROP TOTALS,71064,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71064,,2007,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,4,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)"
CROP TOTALS,71066,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71066,,2007,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,1,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)"
CROP TOTALS,71068,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71068,,2022,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,6,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,,,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)"
CROP TOTALS,71068,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71068,,2007,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,2,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)"
CROP TOTALS,71072,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71072,,2007,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,1,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)"
CROP TOTALS,71078,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71078,,2022,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,2,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,,,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)"
CROP TOTALS,71078,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71078,,2017,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,1,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)"
CROP TOTALS,71079,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71079,,2017,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,6,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)"
CROP TOTALS,71105,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71105,,2017,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,1,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)"
CROP TOTALS,71105,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71105,,2007,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,1,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)"
CROP TOTALS,71106,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71106,,2022,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,6,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,,,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)"
CROP TOTALS,71106,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71106,,2017,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,1,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)"
CROP TOTALS,71106,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71106,,2007,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,5,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)"
CROP TOTALS,71107,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71107,,2017,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,5,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)"
CROP TOTALS,71107,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71107,,2007,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,6,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)"
CROP TOTALS,71111,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71111,,2022,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,1,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,,,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)"
CROP TOTALS,71111,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71111,,2017,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,3,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)"
CROP TOTALS,71111,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71111,,2007,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,3,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)"
CROP TOTALS,71112,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71112,,2022,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,1,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,,,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)"
CROP TOTALS,71112,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71112,,2017,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,8,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)"
CROP TOTALS,71112,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71112,,2007,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,2,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)"
CROP TOTALS,71113,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71113,,2007,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,1,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)"
CROP TOTALS,71115,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71115,,2022,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,4,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,,,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)"
CROP TOTALS,71115,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71115,,2017,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,4,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)"
CROP TOTALS,71115,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71115,,2007,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,6,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)"
CROP TOTALS,71129,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71129,,2017,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,6,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)"
CROP TOTALS,71135,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71135,,2017,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,1,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)"
CROP TOTALS,71201,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71201,,2017,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,6,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)"
CROP TOTALS,71201,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71201,,2007,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,14,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)"
CROP TOTALS,71202,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71202,,2022,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,2,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,,,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)"
CROP TOTALS,71202,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71202,,2017,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,5,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)"
CROP TOTALS,71202,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71202,,2007,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,1,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)"
CROP TOTALS,71203,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71203,,2022,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,6,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,,,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)"
CROP TOTALS,71203,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71203,,2017,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,2,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)"
CROP TOTALS,71203,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71203,,2007,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,8,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)"
CROP TOTALS,71207,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71207,,2007,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,9,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)"
CROP TOTALS,71211,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,71211,,2007,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,3,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)"
