reference_period_desc,agg_level_desc,week_ending,statisticcat_desc,unit_desc,state_name,county_ansi,watershed_code,congr_district_code,state_fips_code,county_code,country_name,state_ansi,domain_desc,source_desc,country_code,zip_5,commodity_desc,domaincat_desc,group_desc,region_desc,end_code,asd_code,county_name,load_time,sector_desc,prodn_practice_desc,watershed_desc,Value,state_alpha,asd_desc,util_practice_desc,freq_desc,begin_code,class_desc,CV (%),year,location_desc,short_desc
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,23878,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,00,,,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,2,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2022,23878,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,23878,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,00,,,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,6,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2017,23878,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,23878,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,00,,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,4,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2007,23878,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,23879,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,00,,,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,6,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2017,23879,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,23879,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,00,,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,1,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2007,23879,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,23881,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,00,,,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,1,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2022,23881,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,23881,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,00,,,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,5,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2017,23881,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,23881,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,00,,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,4,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2007,23881,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,23882,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,00,,,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,5,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2022,23882,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,23882,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,00,,,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,3,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2017,23882,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,23882,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,00,,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,5,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2007,23882,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,23883,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,00,,,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,7,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2022,23883,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,23883,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,00,,,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,6,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2017,23883,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,23883,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,00,,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,8,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2007,23883,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,23885,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,00,,,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,1,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2022,23885,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,23887,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,00,,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,1,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2007,23887,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,23888,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,00,,,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,2,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2017,23888,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,23888,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,00,,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,3,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2007,23888,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,23889,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,00,,,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,1,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2017,23889,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,23890,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,00,,,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,3,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2022,23890,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,23890,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,00,,,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,5,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2017,23890,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,23890,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,00,,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,9,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2007,23890,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,23893,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,00,,,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,1,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2017,23893,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,23893,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,00,,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,1,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2007,23893,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,23894,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,00,,,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,3,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2022,23894,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,23894,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,00,,,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,1,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2017,23894,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,23897,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,00,,,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,1,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2022,23897,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,23897,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,00,,,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,1,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2017,23897,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,23897,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,00,,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,6,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2007,23897,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,23898,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,00,,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,3,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2007,23898,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,23901,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,00,,,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,9,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2022,23901,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,23901,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,00,,,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,8,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2017,23901,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,23901,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,00,,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,3,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2007,23901,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,23915,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,00,,,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,2,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2022,23915,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,23915,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,00,,,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,3,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2017,23915,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,23915,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,00,,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,1,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2007,23915,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,23917,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,00,,,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,2,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2022,23917,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,23919,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,00,,,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,1,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2022,23919,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,23919,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,00,,,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,4,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2017,23919,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,23919,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,00,,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,3,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2007,23919,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,23920,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,00,,,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,2,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2017,23920,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,23920,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,00,,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,1,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2007,23920,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,23921,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,00,,,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,1,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2022,23921,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,23921,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,00,,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,1,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2007,23921,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,23922,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,00,,,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,3,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2022,23922,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,23922,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,00,,,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,1,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2017,23922,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,23923,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,00,,,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,5,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2022,23923,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,23923,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,00,,,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,1,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2017,23923,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,23923,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,00,,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,3,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2007,23923,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,23924,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,00,,,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,2,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2022,23924,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,23924,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,00,,,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,1,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2017,23924,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,23924,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,00,,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,2,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2007,23924,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,23927,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,00,,,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,2,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2022,23927,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,23927,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,00,,,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,1,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2017,23927,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,23927,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,00,,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,5,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2007,23927,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,23930,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,00,,,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,6,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2022,23930,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,23930,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,00,,,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,6,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2017,23930,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,23930,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,00,,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,7,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2007,23930,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,23934,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,00,,,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,5,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2022,23934,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,23934,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,00,,,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,7,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2017,23934,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,23936,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,00,,,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,2,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2022,23936,CROP TOTALS - OPERATIONS WITH SALES
YEAR,ZIP CODE,,SALES,OPERATIONS,VIRGINIA,,00000000,,51,,UNITED STATES,51,SALES,CENSUS,9000,23936,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,00,,,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,4,VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2017,23936,CROP TOTALS - OPERATIONS WITH SALES
