Year,State,State_ANSI,County,County_ANSI,Crop_Yield,ZIndexValue,Anomaly
1997,NORTH DAKOTA,38.0,BURLEIGH,15,18832000,0.44,0.44
1997,NORTH DAKOTA,38.0,EMMONS,29,25871000,0.5,0.51
1997,NORTH DAKOTA,38.0,GRANT,37,12982000,0.11,0.17
1997,NORTH DAKOTA,38.0,MORTON,59,18048000,0.2,0.21
1997,NORTH DAKOTA,38.0,SIOUX,85,3274000,0.7,0.68
1997,NORTH DAKOTA,38.0,DICKEY,21,43757000,0.23,0.28
1997,NORTH DAKOTA,38.0,LA MOURE,45,54516000,0.55,0.48
1997,NORTH DAKOTA,38.0,LOGAN,47,11232000,0.35,0.37
1997,NORTH DAKOTA,38.0,MCINTOSH,51,15361000,0.59,0.65
1997,NORTH DAKOTA,38.0,RANSOM,73,47384000,0.49,0.49
1997,NORTH DAKOTA,38.0,RICHLAND,77,143862000,0.56,0.54
1997,NORTH DAKOTA,38.0,SARGENT,81,49776000,-0.18,-0.13
1997,NORTH DAKOTA,38.0,ADAMS,1,14839000,0.58,0.62
1997,NORTH DAKOTA,38.0,BILLINGS,7,3669000,0.16,0.2
1997,NORTH DAKOTA,38.0,BOWMAN,11,12677000,0.1,0.08
1997,NORTH DAKOTA,38.0,GOLDEN VALLEY,33,10266000,0.25,0.24
1997,NORTH DAKOTA,38.0,HETTINGER,41,36099000,-0.02,-0.01
1997,NORTH DAKOTA,38.0,SLOPE,87,12465000,0.34,0.35
1997,NORTH DAKOTA,38.0,STARK,89,21832000,0.54,0.58
1997,NORTH DAKOTA,38.0,DUNN,25,11529000,-0.07,-0.03
1997,NORTH DAKOTA,38.0,MCKENZIE,53,25828000,0.27,0.28
1997,NORTH DAKOTA,38.0,MCLEAN,55,62801000,0.15,0.14
1997,NORTH DAKOTA,38.0,MERCER,57,12271000,0.45,0.46
1997,NORTH DAKOTA,38.0,OLIVER,65,7456000,-0.24,-0.21
1997,OHIO,39.0,DELAWARE,41,47552000,-0.02,-0.01
1997,OHIO,39.0,FAIRFIELD,45,37626000,0.55,0.48
1997,OHIO,39.0,FAYETTE,47,65517000,0.35,0.37
1997,OHIO,39.0,FRANKLIN,49,38340000,0.27,0.3
1997,OHIO,39.0,KNOX,83,28938000,0.58,0.6
1997,OHIO,39.0,LICKING,89,42078000,0.54,0.58
1997,OHIO,39.0,MADISON,97,68443000,-0.1,-0.12
1997,OHIO,39.0,MARION,101,53473000,0.65,0.67
1997,OHIO,39.0,MORROW,117,28499000,0.34,0.36
1997,OHIO,39.0,PICKAWAY,129,67965000,-0.37,-0.41
1997,OHIO,39.0,ROSS,141,37812000,0.16,0.16
1997,OHIO,39.0,UNION,159,43122000,0.06,-0.04
1997,OHIO,39.0,BELMONT,13,2322000,0.11,0.16
1997,OHIO,39.0,CARROLL,19,9802000,0.26,0.29
1997,OHIO,39.0,COSHOCTON,31,15247000,-0.06,-0.1
1997,OHIO,39.0,HARRISON,67,2459000,0.68,0.65
1997,OHIO,39.0,HOLMES,75,8366000,0.35,0.4
1997,OHIO,39.0,JEFFERSON,81,1961000,-0.18,-0.13
1997,OHIO,39.0,TUSCARAWAS,157,11940000,-0.36,-0.37
1997,OHIO,39.0,ASHLAND,5,19223000,0.19,0.18
1997,OHIO,39.0,CRAWFORD,33,53731000,0.25,0.24
1997,OHIO,39.0,ERIE,43,29438000,0.26,0.24
1997,OHIO,39.0,HURON,77,64251000,0.56,0.54
1997,OHIO,39.0,LORAIN,93,69567000,0.46,0.47
1997,OHIO,39.0,OTTAWA,123,26799000,-0.12,-0.07
1997,OHIO,39.0,RICHLAND,139,23876000,0.54,0.55
1997,OHIO,39.0,SANDUSKY,143,57260000,0.39,0.39
1997,OHIO,39.0,SENECA,147,61506000,-0.01,-0.01
1997,OHIO,39.0,WYANDOT,175,45738000,0.0,-0.1
1997,OHIO,39.0,ASHTABULA,7,15419000,0.16,0.2
1997,OHIO,39.0,COLUMBIANA,29,17702000,0.5,0.51
1997,OHIO,39.0,CUYAHOGA,35,17685000,0.24,0.31
1997,OHIO,39.0,GEAUGA,55,9396000,0.15,0.14
1997,OHIO,39.0,LAKE,85,73066000,0.7,0.68
1997,OHIO,39.0,MAHONING,99,18486000,0.18,0.25
1997,OHIO,39.0,MEDINA,103,18902000,0.32,0.32
1997,OHIO,39.0,PORTAGE,133,13299000,0.2,0.17
1997,OHIO,39.0,STARK,151,28459000,-0.24,-0.27
1997,OHIO,39.0,SUMMIT,153,8792000,-0.42,-0.49
1997,OHIO,39.0,TRUMBULL,155,15148000,-0.51,-0.55
1997,OHIO,39.0,WAYNE,169,35949000,-0.15,-0.22
1997,OHIO,39.0,ALLEN,3,45478000,0.0,-0.01
1997,OHIO,39.0,DEFIANCE,39,33906000,-0.07,-0.06
1997,OHIO,39.0,FULTON,51,57922000,0.59,0.65
1997,OHIO,39.0,HANCOCK,63,68036000,-0.23,-0.21
1997,OHIO,39.0,HENRY,69,68379000,0.93,0.87
1997,OHIO,39.0,LUCAS,95,46555000,0.07,0.06
1997,OHIO,39.0,PAULDING,125,46334000,0.21,0.22
1997,OHIO,39.0,PUTNAM,137,71932000,0.08,0.08
1997,OHIO,39.0,VAN WERT,161,64139000,-0.1,-0.15
1997,OHIO,39.0,WILLIAMS,171,35253000,-0.25,-0.28
1997,OHIO,39.0,WOOD,173,89158000,0.19,0.14
1997,OHIO,39.0,ADAMS,1,15602000,0.58,0.62
1997,OHIO,39.0,BROWN,15,30870000,0.44,0.44
1997,OHIO,39.0,GALLIA,53,6430000,0.27,0.28
1997,OHIO,39.0,HIGHLAND,71,33884000,0.46,0.5
1997,OHIO,39.0,JACKSON,79,13328000,0.34,0.32
1997,OHIO,39.0,LAWRENCE,87,2390000,0.34,0.35
1997,OHIO,39.0,PIKE,131,3983000,0.22,0.25
1997,OHIO,39.0,SCIOTO,145,9103000,0.06,0.11
1997,OHIO,39.0,ATHENS,9,2280000,0.24,0.19
1997,OHIO,39.0,GUERNSEY,59,2423000,0.2,0.21
1997,OHIO,39.0,HOCKING,73,2331000,0.49,0.49
1997,OHIO,39.0,MEIGS,105,10243000,0.12,0.18
1997,OHIO,39.0,MONROE,111,1096000,0.03,0.06
1997,OHIO,39.0,MORGAN,115,1715000,0.38,0.35
1997,OHIO,39.0,MUSKINGUM,119,9923000,-0.63,-0.58
1997,OHIO,39.0,NOBLE,121,697000,0.32,0.32
1997,OHIO,39.0,PERRY,127,9260000,0.41,0.39
1997,OHIO,39.0,VINTON,163,706000,-0.34,-0.44
1997,OHIO,39.0,WASHINGTON,167,7672000,-0.05,-0.17
1997,OHIO,39.0,BUTLER,17,22204000,-0.35,-0.3
1997,OHIO,39.0,CLERMONT,25,13910000,-0.07,-0.03
1997,OHIO,39.0,CLINTON,27,56204000,0.29,0.28
1997,OHIO,39.0,GREENE,57,49654000,0.45,0.46
1997,OHIO,39.0,HAMILTON,61,14525000,0.35,0.29
1997,OHIO,39.0,MONTGOMERY,113,29855000,-0.09,-0.07
1997,OHIO,39.0,PREBLE,135,44615000,0.1,0.06
1997,OHIO,39.0,WARREN,165,28606000,-0.57,-0.65
1997,OHIO,39.0,AUGLAIZE,11,47069000,0.1,0.08
1997,OHIO,39.0,CHAMPAIGN,21,55319000,0.23,0.28
1997,OHIO,39.0,CLARK,23,64365000,-0.43,-0.46
1997,OHIO,39.0,DARKE,37,75608000,0.11,0.17
1997,OHIO,39.0,HARDIN,65,54002000,-0.24,-0.21
1997,OHIO,39.0,LOGAN,91,41440000,-0.14,-0.12
1997,OHIO,39.0,MERCER,107,55688000,0.14,0.17
1997,OHIO,39.0,MIAMI,109,50984000,0.12,0.09
1997,OHIO,39.0,SHELBY,149,40862000,0.92,0.92
1997,OKLAHOMA,40.0,CANADIAN,17,21025000,-0.35,-0.3
1997,OKLAHOMA,40.0,CLEVELAND,27,4242000,0.29,0.28
1997,OKLAHOMA,40.0,CREEK,37,2179000,0.11,0.17
1997,OKLAHOMA,40.0,GRADY,51,14249000,0.59,0.65
1997,OKLAHOMA,40.0,KINGFISHER,73,22856000,0.49,0.49
1997,OKLAHOMA,40.0,LINCOLN,81,2992000,-0.18,-0.13
1997,OKLAHOMA,40.0,LOGAN,83,11409000,0.58,0.6
1997,OKLAHOMA,40.0,MCCLAIN,87,6848000,0.34,0.35
1997,OKLAHOMA,40.0,OKFUSKEE,107,2091000,0.14,0.17
1997,OKLAHOMA,40.0,OKLAHOMA,109,8671000,0.12,0.09
1997,OKLAHOMA,40.0,PAYNE,119,3869000,-0.63,-0.58
1997,OKLAHOMA,40.0,POTTAWATOMIE,125,4758000,0.21,0.22
1997,OKLAHOMA,40.0,SEMINOLE,133,2370000,0.2,0.17
1997,OKLAHOMA,40.0,ADAIR,1,1211000,0.58,0.62
1997,OKLAHOMA,40.0,CHEROKEE,21,38749000,0.23,0.28
1997,OKLAHOMA,40.0,HASKELL,61,1144000,0.35,0.29
1997,OKLAHOMA,40.0,HUGHES,63,4043000,-0.23,-0.21
1997,OKLAHOMA,40.0,MCINTOSH,91,2693000,-0.14,-0.12
1997,OKLAHOMA,40.0,MUSKOGEE,101,12721000,0.65,0.67
1997,OKLAHOMA,40.0,OKMULGEE,111,4223000,0.03,0.06
1997,OKLAHOMA,40.0,PITTSBURG,121,3271000,0.32,0.32
1997,OKLAHOMA,40.0,SEQUOYAH,135,4883000,0.1,0.06
1997,OKLAHOMA,40.0,ALFALFA,3,35726000,0.0,-0.01
1997,OKLAHOMA,40.0,GARFIELD,47,44133000,0.35,0.37
1997,OKLAHOMA,40.0,GRANT,53,45148000,0.27,0.28
1997,OKLAHOMA,40.0,KAY,71,41082000,0.46,0.5
1997,OKLAHOMA,40.0,MAJOR,93,16170000,0.46,0.47
1997,OKLAHOMA,40.0,NOBLE,103,18861000,0.32,0.32
1997,OKLAHOMA,40.0,WOODS,151,25998000,-0.24,-0.27
1997,OKLAHOMA,40.0,WOODWARD,153,8876000,-0.42,-0.49
1997,OKLAHOMA,40.0,CRAIG,35,6189000,0.24,0.31
1997,OKLAHOMA,40.0,DELAWARE,41,2991000,-0.02,-0.01
1997,OKLAHOMA,40.0,MAYES,97,4381000,-0.1,-0.12
1997,OKLAHOMA,40.0,NOWATA,105,1770000,0.12,0.18
1997,OKLAHOMA,40.0,OSAGE,113,5645000,-0.09,-0.07
1997,OKLAHOMA,40.0,OTTAWA,115,28341000,0.38,0.35
1997,OKLAHOMA,40.0,PAWNEE,117,3656000,0.34,0.36
1997,OKLAHOMA,40.0,ROGERS,131,5963000,0.22,0.25
1997,OKLAHOMA,40.0,TULSA,143,13148000,0.39,0.39
1997,OKLAHOMA,40.0,WAGONER,145,18595000,0.06,0.11
1997,OKLAHOMA,40.0,WASHINGTON,147,4381000,-0.01,-0.01
1997,OKLAHOMA,40.0,BEAVER,7,15232000,0.16,0.2
1997,OKLAHOMA,40.0,CIMARRON,25,30573000,-0.07,-0.03
1997,OKLAHOMA,40.0,ELLIS,45,8844000,0.55,0.48
1997,OKLAHOMA,40.0,HARPER,59,9027000,0.2,0.21
1997,OKLAHOMA,40.0,TEXAS,139,52808000,0.54,0.55
1997,OKLAHOMA,40.0,ATOKA,5,1647000,0.19,0.18
1997,OKLAHOMA,40.0,BRYAN,13,8861000,0.11,0.16
1997,OKLAHOMA,40.0,CARTER,19,2082000,0.26,0.29
1997,OKLAHOMA,40.0,COAL,29,802000,0.5,0.51
1997,OKLAHOMA,40.0,GARVIN,49,8710000,0.27,0.3
1997,OKLAHOMA,40.0,JEFFERSON,67,4693000,0.68,0.65
1997,OKLAHOMA,40.0,JOHNSTON,69,1907000,0.93,0.87
1997,OKLAHOMA,40.0,LOVE,85,3388000,0.7,0.68
1997,OKLAHOMA,40.0,MARSHALL,95,1195000,0.07,0.06
1997,OKLAHOMA,40.0,MURRAY,99,654000,0.18,0.25
1997,OKLAHOMA,40.0,PONTOTOC,123,1821000,-0.12,-0.07
1997,OKLAHOMA,40.0,STEPHENS,137,3237000,0.08,0.08
1997,OKLAHOMA,40.0,CHOCTAW,23,3068000,-0.43,-0.46
1997,OKLAHOMA,40.0,LATIMER,77,607000,0.56,0.54
1997,OKLAHOMA,40.0,LEFLORE,79,7708000,0.34,0.32
1997,OKLAHOMA,40.0,MCCURTAIN,89,4213000,0.54,0.58
1997,OKLAHOMA,40.0,PUSHMATAHA,127,384000,0.41,0.39
1997,OKLAHOMA,40.0,CADDO,15,44630000,0.44,0.44
1997,OKLAHOMA,40.0,COMANCHE,31,11739000,-0.06,-0.1
1997,OKLAHOMA,40.0,COTTON,33,11504000,0.25,0.24
1997,OKLAHOMA,40.0,GREER,55,9412000,0.15,0.14
1997,OKLAHOMA,40.0,HARMON,57,12267000,0.45,0.46
1997,OKLAHOMA,40.0,JACKSON,65,42768000,-0.24,-0.21
1997,OKLAHOMA,40.0,KIOWA,75,20014000,0.35,0.4
1997,OKLAHOMA,40.0,TILLMAN,141,25390000,0.16,0.16
1997,OKLAHOMA,40.0,BECKHAM,9,8034000,0.24,0.19
1997,OKLAHOMA,40.0,BLAINE,11,19449000,0.1,0.08
1997,OKLAHOMA,40.0,CUSTER,39,21721000,-0.07,-0.06
1997,OKLAHOMA,40.0,DEWEY,43,11184000,0.26,0.24
1997,OKLAHOMA,40.0,ROGER MILLS,129,4516000,-0.37,-0.41
1997,OKLAHOMA,40.0,WASHITA,149,26063000,0.92,0.92
1997,OREGON,41.0,GILLIAM,21,20734000,0.23,0.28
1997,OREGON,41.0,HOOD RIVER,27,64803000,0.29,0.28
1997,OREGON,41.0,MORROW,49,111643000,0.27,0.3
1997,OREGON,41.0,SHERMAN,55,20816000,0.15,0.14
1997,OREGON,41.0,WASCO,65,47728000,-0.24,-0.21
1997,OREGON,41.0,BAKER,1,13755000,0.58,0.62
1997,OREGON,41.0,UMATILLA,59,194914000,0.2,0.21
1997,OREGON,41.0,UNION,61,36513000,0.35,0.29
1997,OREGON,41.0,WALLOWA,63,10024000,-0.23,-0.21
1997,OREGON,41.0,BENTON,3,62670000,0.0,-0.01
1997,OREGON,41.0,CLACKAMAS,5,223229000,0.19,0.18
1997,OREGON,41.0,CLATSOP,7,753000,0.16,0.2
1997,OREGON,41.0,COLUMBIA,9,20328000,0.24,0.19
1997,OREGON,41.0,LANE,39,56895000,-0.07,-0.06
1997,OREGON,41.0,LINCOLN,41,2622000,-0.02,-0.01
1997,OREGON,41.0,LINN,43,141845000,0.26,0.24
1997,OREGON,41.0,MARION,47,375576000,0.35,0.37
1997,OREGON,41.0,MULTNOMAH,51,40466000,0.59,0.65
1997,OREGON,41.0,POLK,53,74246000,0.27,0.28
1997,OREGON,41.0,TILLAMOOK,57,465000,0.45,0.46
1997,OREGON,41.0,WASHINGTON,67,173232000,0.68,0.65
1997,OREGON,41.0,YAMHILL,71,132944000,0.46,0.5
1997,OREGON,41.0,CROOK,13,13170000,0.11,0.16
1997,OREGON,41.0,DESCHUTES,17,10713000,-0.35,-0.3
1997,OREGON,41.0,GRANT,23,2437000,-0.43,-0.46
1997,OREGON,41.0,HARNEY,25,7426000,-0.07,-0.03
1997,OREGON,41.0,JEFFERSON,31,36265000,-0.06,-0.1
1997,OREGON,41.0,KLAMATH,35,52356000,0.24,0.31
1997,OREGON,41.0,LAKE,37,20812000,0.11,0.17
1997,OREGON,41.0,MALHEUR,45,127922000,0.55,0.48
1997,OREGON,41.0,WHEELER,69,630000,0.93,0.87
1997,OREGON,41.0,COOS,11,15146000,0.1,0.08
1997,OREGON,41.0,CURRY,15,8758000,0.44,0.44
1997,OREGON,41.0,DOUGLAS,19,10739000,0.26,0.29
1997,OREGON,41.0,JACKSON,29,38971000,0.5,0.51
1997,OREGON,41.0,JOSEPHINE,33,8870000,0.25,0.24
1997,PENNSYLVANIA,42.0,BLAIR,13,7753000,0.11,0.16
1997,PENNSYLVANIA,42.0,CAMBRIA,21,13170000,0.23,0.28
1997,PENNSYLVANIA,42.0,CENTRE,27,15710000,0.29,0.28
1997,PENNSYLVANIA,42.0,CLEARFIELD,33,4353000,0.25,0.24
1997,PENNSYLVANIA,42.0,COLUMBIA,37,26365000,0.11,0.17
1997,PENNSYLVANIA,42.0,DAUPHIN,43,13546000,0.26,0.24
1997,PENNSYLVANIA,42.0,HUNTINGDON,61,5951000,0.35,0.29
1997,PENNSYLVANIA,42.0,JUNIATA,67,7784000,0.68,0.65
1997,PENNSYLVANIA,42.0,MIFFLIN,87,5415000,0.34,0.35
1997,PENNSYLVANIA,42.0,MONTOUR,93,19873000,0.46,0.47
1997,PENNSYLVANIA,42.0,NORTHUMBERLAND,97,25504000,-0.1,-0.12
1997,PENNSYLVANIA,42.0,PERRY,99,9675000,0.18,0.25
1997,PENNSYLVANIA,42.0,SNYDER,109,10832000,0.12,0.09
1997,PENNSYLVANIA,42.0,UNION,119,9921000,-0.63,-0.58
1997,PENNSYLVANIA,42.0,CARBON,25,6660000,-0.07,-0.03
1997,PENNSYLVANIA,42.0,LEHIGH,77,41610000,0.56,0.54
1997,PENNSYLVANIA,42.0,LUZERNE,79,14954000,0.34,0.32
1997,PENNSYLVANIA,42.0,MONROE,89,3288000,0.54,0.58
1997,PENNSYLVANIA,42.0,NORTHAMPTON,95,21660000,0.07,0.06
1997,PENNSYLVANIA,42.0,PIKE,103,1283000,0.32,0.32
1997,PENNSYLVANIA,42.0,SCHUYLKILL,107,23734000,0.14,0.17
1997,PENNSYLVANIA,42.0,BRADFORD,15,10053000,0.44,0.44
1997,PENNSYLVANIA,42.0,CLINTON,35,8058000,0.24,0.31
1997,PENNSYLVANIA,42.0,ELK,47,717000,0.35,0.37
1997,PENNSYLVANIA,42.0,LYCOMING,81,17596000,-0.18,-0.13
1997,PENNSYLVANIA,42.0,MCKEAN,83,1334000,0.58,0.6
1997,PENNSYLVANIA,42.0,POTTER,105,4787000,0.12,0.18
1997,PENNSYLVANIA,42.0,SULLIVAN,113,488000,-0.09,-0.07
1997,PENNSYLVANIA,42.0,TIOGA,117,6077000,0.34,0.36
1997,PENNSYLVANIA,42.0,LACKAWANNA,69,7749000,0.93,0.87
1997,PENNSYLVANIA,42.0,SUSQUEHANNA,115,3283000,0.38,0.35
1997,PENNSYLVANIA,42.0,WAYNE,127,2834000,0.41,0.39
1997,PENNSYLVANIA,42.0,WYOMING,131,4157000,0.22,0.25
1997,PENNSYLVANIA,42.0,CRAWFORD,39,11302000,-0.07,-0.06
1997,PENNSYLVANIA,42.0,ERIE,49,48144000,0.27,0.3
1997,PENNSYLVANIA,42.0,FOREST,53,189000,0.27,0.28
1997,PENNSYLVANIA,42.0,MERCER,85,18862000,0.7,0.68
1997,PENNSYLVANIA,42.0,VENANGO,121,2075000,0.32,0.32
1997,PENNSYLVANIA,42.0,WARREN,123,2560000,-0.12,-0.07
1997,PENNSYLVANIA,42.0,ADAMS,1,64682000,0.58,0.62
1997,PENNSYLVANIA,42.0,BEDFORD,9,11610000,0.24,0.19
1997,PENNSYLVANIA,42.0,CUMBERLAND,41,22196000,-0.02,-0.01
1997,PENNSYLVANIA,42.0,FRANKLIN,55,24170000,0.15,0.14
1997,PENNSYLVANIA,42.0,FULTON,57,3893000,0.45,0.46
1997,PENNSYLVANIA,42.0,YORK,133,57443000,0.2,0.17
1997,PENNSYLVANIA,42.0,BERKS,11,131515000,0.1,0.08
1997,PENNSYLVANIA,42.0,BUCKS,17,66687000,-0.35,-0.3
1997,PENNSYLVANIA,42.0,CHESTER,29,301477000,0.5,0.51
1997,PENNSYLVANIA,42.0,DELAWARE,45,8216000,0.55,0.48
1997,PENNSYLVANIA,42.0,LANCASTER,71,117875000,0.46,0.5
1997,PENNSYLVANIA,42.0,LEBANON,75,20599000,0.35,0.4
1997,PENNSYLVANIA,42.0,MONTGOMERY,91,22680000,-0.14,-0.12
1997,PENNSYLVANIA,42.0,ALLEGHENY,3,8547000,0.0,-0.01
1997,PENNSYLVANIA,42.0,FAYETTE,51,9436000,0.59,0.65
1997,PENNSYLVANIA,42.0,GREENE,59,2668000,0.2,0.21
1997,PENNSYLVANIA,42.0,SOMERSET,111,8597000,0.03,0.06
1997,PENNSYLVANIA,42.0,WASHINGTON,125,11821000,0.21,0.22
1997,PENNSYLVANIA,42.0,WESTMORELAND,129,19953000,-0.37,-0.41
1997,PENNSYLVANIA,42.0,ARMSTRONG,5,29214000,0.19,0.18
1997,PENNSYLVANIA,42.0,BEAVER,7,5959000,0.16,0.2
1997,PENNSYLVANIA,42.0,BUTLER,19,16222000,0.26,0.29
1997,PENNSYLVANIA,42.0,CLARION,31,4534000,-0.06,-0.1
1997,PENNSYLVANIA,42.0,INDIANA,63,26885000,-0.23,-0.21
1997,PENNSYLVANIA,42.0,JEFFERSON,65,8151000,-0.24,-0.21
1997,PENNSYLVANIA,42.0,LAWRENCE,73,7566000,0.49,0.49
1997,RHODE ISLAND,44.0,BRISTOL,1,2746000,0.58,0.62
1997,RHODE ISLAND,44.0,KENT,3,2385000,0.0,-0.01
1997,RHODE ISLAND,44.0,NEWPORT,5,12205000,0.19,0.18
1997,RHODE ISLAND,44.0,PROVIDENCE,7,6696000,0.16,0.2
1997,RHODE ISLAND,44.0,WASHINGTON,9,17440000,0.24,0.19
1997,SOUTH CAROLINA,45.0,CALHOUN,17,22407000,-0.35,-0.3
1997,SOUTH CAROLINA,45.0,CLARENDON,27,44617000,0.29,0.28
1997,SOUTH CAROLINA,45.0,LEE,61,28330000,0.35,0.29
1997,SOUTH CAROLINA,45.0,LEXINGTON,63,23521000,-0.23,-0.21
1997,SOUTH CAROLINA,45.0,ORANGEBURG,75,50503000,0.35,0.4
1997,SOUTH CAROLINA,45.0,RICHLAND,79,5320000,0.34,0.32
1997,SOUTH CAROLINA,45.0,SUMTER,85,32329000,0.7,0.68
1997,SOUTH CAROLINA,45.0,CHESTERFIELD,25,9275000,-0.07,-0.03
1997,SOUTH CAROLINA,45.0,DARLINGTON,31,47803000,-0.06,-0.1
1997,SOUTH CAROLINA,45.0,DILLON,33,34575000,0.25,0.24
1997,SOUTH CAROLINA,45.0,FLORENCE,41,66416000,-0.02,-0.01
1997,SOUTH CAROLINA,45.0,GEORGETOWN,43,13306000,0.26,0.24
1997,SOUTH CAROLINA,45.0,HORRY,51,76547000,0.59,0.65
1997,SOUTH CAROLINA,45.0,MARION,67,31446000,0.68,0.65
1997,SOUTH CAROLINA,45.0,MARLBORO,69,29055000,0.93,0.87
1997,SOUTH CAROLINA,45.0,WILLIAMSBURG,89,43834000,0.54,0.58
1997,SOUTH CAROLINA,45.0,CHESTER,23,1421000,-0.43,-0.46
1997,SOUTH CAROLINA,45.0,FAIRFIELD,39,351000,-0.07,-0.06
1997,SOUTH CAROLINA,45.0,KERSHAW,55,2653000,0.15,0.14
1997,SOUTH CAROLINA,45.0,LANCASTER,57,2132000,0.45,0.46
1997,SOUTH CAROLINA,45.0,YORK,91,15757000,-0.14,-0.12
1997,SOUTH CAROLINA,45.0,ANDERSON,7,15013000,0.16,0.2
1997,SOUTH CAROLINA,45.0,CHEROKEE,21,3107000,0.23,0.28
1997,SOUTH CAROLINA,45.0,GREENVILLE,45,16170000,0.55,0.48
1997,SOUTH CAROLINA,45.0,LAURENS,59,7617000,0.2,0.21
1997,SOUTH CAROLINA,45.0,OCONEE,73,3995000,0.49,0.49
1997,SOUTH CAROLINA,45.0,PICKENS,77,3809000,0.56,0.54
1997,SOUTH CAROLINA,45.0,SPARTANBURG,83,13849000,0.58,0.6
1997,SOUTH CAROLINA,45.0,UNION,87,402000,0.34,0.35
1997,SOUTH CAROLINA,45.0,ALLENDALE,5,12882000,0.19,0.18
1997,SOUTH CAROLINA,45.0,BAMBERG,9,14225000,0.24,0.19
1997,SOUTH CAROLINA,45.0,BARNWELL,11,11871000,0.1,0.08
1997,SOUTH CAROLINA,45.0,BEAUFORT,13,7591000,0.11,0.16
1997,SOUTH CAROLINA,45.0,BERKELEY,15,21249000,0.44,0.44
1997,SOUTH CAROLINA,45.0,CHARLESTON,19,23790000,0.26,0.29
1997,SOUTH CAROLINA,45.0,COLLETON,29,11928000,0.5,0.51
1997,SOUTH CAROLINA,45.0,DORCHESTER,35,10706000,0.24,0.31
1997,SOUTH CAROLINA,45.0,HAMPTON,49,14874000,0.27,0.3
1997,SOUTH CAROLINA,45.0,JASPER,53,4612000,0.27,0.28
1997,SOUTH CAROLINA,45.0,ABBEVILLE,1,1529000,0.58,0.62
1997,SOUTH CAROLINA,45.0,AIKEN,3,14931000,0.0,-0.01
1997,SOUTH CAROLINA,45.0,EDGEFIELD,37,10141000,0.11,0.17
1997,SOUTH CAROLINA,45.0,NEWBERRY,71,3279000,0.46,0.5
1997,SOUTH CAROLINA,45.0,SALUDA,81,6028000,-0.18,-0.13
1997,SOUTH DAKOTA,46.0,AURORA,3,18388000,0.0,-0.01
1997,SOUTH DAKOTA,46.0,BEADLE,5,44862000,0.19,0.18
1997,SOUTH DAKOTA,46.0,BRULE,15,17243000,0.44,0.44
1997,SOUTH DAKOTA,46.0,BUFFALO,17,7964000,-0.35,-0.3
1997,SOUTH DAKOTA,46.0,HAND,59,28948000,0.2,0.21
1997,SOUTH DAKOTA,46.0,HUGHES,65,20912000,-0.24,-0.21
1997,SOUTH DAKOTA,46.0,HYDE,69,12217000,0.93,0.87
1997,SOUTH DAKOTA,46.0,JERAULD,73,11398000,0.49,0.49
1997,SOUTH DAKOTA,46.0,SULLY,119,39883000,-0.63,-0.58
1997,SOUTH DAKOTA,46.0,BROOKINGS,11,42681000,0.1,0.08
1997,SOUTH DAKOTA,46.0,DAVISON,35,25179000,0.24,0.31
1997,SOUTH DAKOTA,46.0,HANSON,61,22494000,0.35,0.29
1997,SOUTH DAKOTA,46.0,KINGSBURY,77,45857000,0.56,0.54
1997,SOUTH DAKOTA,46.0,LAKE,79,40611000,0.34,0.32
1997,SOUTH DAKOTA,46.0,MCCOOK,87,41540000,0.34,0.35
1997,SOUTH DAKOTA,46.0,MINER,97,21242000,-0.1,-0.12
1997,SOUTH DAKOTA,46.0,MINNEHAHA,99,65546000,0.18,0.25
1997,SOUTH DAKOTA,46.0,MOODY,101,40538000,0.65,0.67
1997,SOUTH DAKOTA,46.0,SANBORN,111,15814000,0.03,0.06
1997,SOUTH DAKOTA,46.0,BROWN,13,95853000,0.11,0.16
1997,SOUTH DAKOTA,46.0,CAMPBELL,21,11588000,0.23,0.28
1997,SOUTH DAKOTA,46.0,EDMUNDS,45,26818000,0.55,0.48
1997,SOUTH DAKOTA,46.0,FAULK,49,28442000,0.27,0.3
1997,SOUTH DAKOTA,46.0,MCPHERSON,89,10117000,0.54,0.58
1997,SOUTH DAKOTA,46.0,POTTER,107,25106000,0.14,0.17
1997,SOUTH DAKOTA,46.0,SPINK,115,79772000,0.38,0.35
1997,SOUTH DAKOTA,46.0,WALWORTH,129,14111000,-0.37,-0.41
1997,SOUTH DAKOTA,46.0,CLARK,25,31777000,-0.07,-0.03
1997,SOUTH DAKOTA,46.0,CODINGTON,29,28808000,0.5,0.51
1997,SOUTH DAKOTA,46.0,DAY,37,31462000,0.11,0.17
1997,SOUTH DAKOTA,46.0,DEUEL,39,21206000,-0.07,-0.06
1997,SOUTH DAKOTA,46.0,GRANT,51,39331000,0.59,0.65
1997,SOUTH DAKOTA,46.0,HAMLIN,57,27923000,0.45,0.46
1997,SOUTH DAKOTA,46.0,MARSHALL,91,29955000,-0.14,-0.12
1997,SOUTH DAKOTA,46.0,ROBERTS,109,57473000,0.12,0.09
1997,SOUTH DAKOTA,46.0,BUTTE,19,6447000,0.26,0.29
1997,SOUTH DAKOTA,46.0,CORSON,31,9589000,-0.06,-0.1
1997,SOUTH DAKOTA,46.0,DEWEY,41,6211000,-0.02,-0.01
1997,SOUTH DAKOTA,46.0,HARDING,63,3005000,-0.23,-0.21
