unit_desc,CV (%),region_desc,agg_level_desc,asd_desc,watershed_code,short_desc,county_code,asd_code,load_time,state_alpha,source_desc,domain_desc,Value,commodity_desc,begin_code,year,sector_desc,prodn_practice_desc,state_ansi,statisticcat_desc,congr_district_code,watershed_desc,country_name,week_ending,domaincat_desc,country_code,end_code,class_desc,state_name,zip_5,county_ansi,freq_desc,util_practice_desc,state_fips_code,county_name,location_desc,reference_period_desc,group_desc
LB / ACRE,,,COUNTY,CENTRAL,00000000,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",119,50,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,800,COTTON,00,1994,CROPS,ALL PRODUCTION PRACTICES,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,UPLAND,ARKANSAS,,119,ANNUAL,ALL UTILIZATION PRACTICES,05,PULASKI,"ARKANSAS, CENTRAL, PULASKI",YEAR,FIELD CROPS
LB / ACRE,,,COUNTY,CENTRAL,00000000,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",119,50,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,672,COTTON,00,1993,CROPS,ALL PRODUCTION PRACTICES,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,UPLAND,ARKANSAS,,119,ANNUAL,ALL UTILIZATION PRACTICES,05,PULASKI,"ARKANSAS, CENTRAL, PULASKI",YEAR,FIELD CROPS
LB / ACRE,,,COUNTY,CENTRAL,00000000,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",119,50,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,840,COTTON,00,1992,CROPS,ALL PRODUCTION PRACTICES,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,UPLAND,ARKANSAS,,119,ANNUAL,ALL UTILIZATION PRACTICES,05,PULASKI,"ARKANSAS, CENTRAL, PULASKI",YEAR,FIELD CROPS
LB / ACRE,,,COUNTY,CENTRAL,00000000,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",119,50,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,835,COTTON,00,1991,CROPS,ALL PRODUCTION PRACTICES,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,UPLAND,ARKANSAS,,119,ANNUAL,ALL UTILIZATION PRACTICES,05,PULASKI,"ARKANSAS, CENTRAL, PULASKI",YEAR,FIELD CROPS
LB / ACRE,,,COUNTY,CENTRAL,00000000,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",119,50,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,832,COTTON,00,1990,CROPS,ALL PRODUCTION PRACTICES,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,UPLAND,ARKANSAS,,119,ANNUAL,ALL UTILIZATION PRACTICES,05,PULASKI,"ARKANSAS, CENTRAL, PULASKI",YEAR,FIELD CROPS
LB / ACRE,,,COUNTY,CENTRAL,00000000,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",119,50,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,880,COTTON,00,1989,CROPS,ALL PRODUCTION PRACTICES,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,UPLAND,ARKANSAS,,119,ANNUAL,ALL UTILIZATION PRACTICES,05,PULASKI,"ARKANSAS, CENTRAL, PULASKI",YEAR,FIELD CROPS
LB / ACRE,,,COUNTY,CENTRAL,00000000,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",119,50,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,"1,056",COTTON,00,1988,CROPS,ALL PRODUCTION PRACTICES,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,UPLAND,ARKANSAS,,119,ANNUAL,ALL UTILIZATION PRACTICES,05,PULASKI,"ARKANSAS, CENTRAL, PULASKI",YEAR,FIELD CROPS
LB / ACRE,,,COUNTY,CENTRAL,00000000,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",119,50,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,720,COTTON,00,1987,CROPS,ALL PRODUCTION PRACTICES,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,UPLAND,ARKANSAS,,119,ANNUAL,ALL UTILIZATION PRACTICES,05,PULASKI,"ARKANSAS, CENTRAL, PULASKI",YEAR,FIELD CROPS
LB / ACRE,,,COUNTY,CENTRAL,00000000,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",119,50,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,587,COTTON,00,1986,CROPS,ALL PRODUCTION PRACTICES,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,UPLAND,ARKANSAS,,119,ANNUAL,ALL UTILIZATION PRACTICES,05,PULASKI,"ARKANSAS, CENTRAL, PULASKI",YEAR,FIELD CROPS
LB / ACRE,,,COUNTY,CENTRAL,00000000,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",119,50,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,768,COTTON,00,1985,CROPS,ALL PRODUCTION PRACTICES,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,UPLAND,ARKANSAS,,119,ANNUAL,ALL UTILIZATION PRACTICES,05,PULASKI,"ARKANSAS, CENTRAL, PULASKI",YEAR,FIELD CROPS
LB / ACRE,,,COUNTY,CENTRAL,00000000,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",119,50,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,560,COTTON,00,1984,CROPS,ALL PRODUCTION PRACTICES,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,UPLAND,ARKANSAS,,119,ANNUAL,ALL UTILIZATION PRACTICES,05,PULASKI,"ARKANSAS, CENTRAL, PULASKI",YEAR,FIELD CROPS
LB / ACRE,,,COUNTY,CENTRAL,00000000,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",119,50,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,480,COTTON,00,1983,CROPS,ALL PRODUCTION PRACTICES,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,UPLAND,ARKANSAS,,119,ANNUAL,ALL UTILIZATION PRACTICES,05,PULASKI,"ARKANSAS, CENTRAL, PULASKI",YEAR,FIELD CROPS
LB / ACRE,,,COUNTY,CENTRAL,00000000,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",119,50,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,759,COTTON,00,1982,CROPS,ALL PRODUCTION PRACTICES,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,UPLAND,ARKANSAS,,119,ANNUAL,ALL UTILIZATION PRACTICES,05,PULASKI,"ARKANSAS, CENTRAL, PULASKI",YEAR,FIELD CROPS
LB / ACRE,,,COUNTY,CENTRAL,00000000,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",119,50,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,734,COTTON,00,1981,CROPS,ALL PRODUCTION PRACTICES,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,UPLAND,ARKANSAS,,119,ANNUAL,ALL UTILIZATION PRACTICES,05,PULASKI,"ARKANSAS, CENTRAL, PULASKI",YEAR,FIELD CROPS
LB / ACRE,,,COUNTY,CENTRAL,00000000,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",119,50,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,410,COTTON,00,1980,CROPS,ALL PRODUCTION PRACTICES,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,UPLAND,ARKANSAS,,119,ANNUAL,ALL UTILIZATION PRACTICES,05,PULASKI,"ARKANSAS, CENTRAL, PULASKI",YEAR,FIELD CROPS
LB / ACRE,,,COUNTY,CENTRAL,00000000,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",119,50,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,470,COTTON,00,1979,CROPS,ALL PRODUCTION PRACTICES,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,UPLAND,ARKANSAS,,119,ANNUAL,ALL UTILIZATION PRACTICES,05,PULASKI,"ARKANSAS, CENTRAL, PULASKI",YEAR,FIELD CROPS
LB / ACRE,,,COUNTY,CENTRAL,00000000,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",119,50,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,323,COTTON,00,1978,CROPS,ALL PRODUCTION PRACTICES,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,UPLAND,ARKANSAS,,119,ANNUAL,ALL UTILIZATION PRACTICES,05,PULASKI,"ARKANSAS, CENTRAL, PULASKI",YEAR,FIELD CROPS
LB / ACRE,,,COUNTY,CENTRAL,00000000,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",119,50,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,501,COTTON,00,1977,CROPS,ALL PRODUCTION PRACTICES,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,UPLAND,ARKANSAS,,119,ANNUAL,ALL UTILIZATION PRACTICES,05,PULASKI,"ARKANSAS, CENTRAL, PULASKI",YEAR,FIELD CROPS
LB / ACRE,,,COUNTY,CENTRAL,00000000,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",119,50,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,384,COTTON,00,1976,CROPS,ALL PRODUCTION PRACTICES,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,UPLAND,ARKANSAS,,119,ANNUAL,ALL UTILIZATION PRACTICES,05,PULASKI,"ARKANSAS, CENTRAL, PULASKI",YEAR,FIELD CROPS
LB / ACRE,,,COUNTY,CENTRAL,00000000,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",119,50,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,435,COTTON,00,1975,CROPS,ALL PRODUCTION PRACTICES,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,UPLAND,ARKANSAS,,119,ANNUAL,ALL UTILIZATION PRACTICES,05,PULASKI,"ARKANSAS, CENTRAL, PULASKI",YEAR,FIELD CROPS
LB / ACRE,,,COUNTY,CENTRAL,00000000,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",119,50,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,324,COTTON,00,1974,CROPS,ALL PRODUCTION PRACTICES,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,UPLAND,ARKANSAS,,119,ANNUAL,ALL UTILIZATION PRACTICES,05,PULASKI,"ARKANSAS, CENTRAL, PULASKI",YEAR,FIELD CROPS
LB / ACRE,,,COUNTY,CENTRAL,00000000,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",119,50,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,506,COTTON,00,1973,CROPS,ALL PRODUCTION PRACTICES,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,UPLAND,ARKANSAS,,119,ANNUAL,ALL UTILIZATION PRACTICES,05,PULASKI,"ARKANSAS, CENTRAL, PULASKI",YEAR,FIELD CROPS
LB / ACRE,,,COUNTY,CENTRAL,00000000,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",119,50,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,496,COTTON,00,1972,CROPS,ALL PRODUCTION PRACTICES,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,UPLAND,ARKANSAS,,119,ANNUAL,ALL UTILIZATION PRACTICES,05,PULASKI,"ARKANSAS, CENTRAL, PULASKI",YEAR,FIELD CROPS
LB / ACRE,,,COUNTY,CENTRAL,00000000,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",119,50,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,375,COTTON,00,1971,CROPS,ALL PRODUCTION PRACTICES,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,UPLAND,ARKANSAS,,119,ANNUAL,ALL UTILIZATION PRACTICES,05,PULASKI,"ARKANSAS, CENTRAL, PULASKI",YEAR,FIELD CROPS
LB / ACRE,,,COUNTY,CENTRAL,00000000,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",119,50,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,445,COTTON,00,1970,CROPS,ALL PRODUCTION PRACTICES,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,UPLAND,ARKANSAS,,119,ANNUAL,ALL UTILIZATION PRACTICES,05,PULASKI,"ARKANSAS, CENTRAL, PULASKI",YEAR,FIELD CROPS
LB / ACRE,,,COUNTY,CENTRAL,00000000,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",119,50,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,457,COTTON,00,1969,CROPS,ALL PRODUCTION PRACTICES,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,UPLAND,ARKANSAS,,119,ANNUAL,ALL UTILIZATION PRACTICES,05,PULASKI,"ARKANSAS, CENTRAL, PULASKI",YEAR,FIELD CROPS
LB / ACRE,,,COUNTY,CENTRAL,00000000,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",119,50,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,396,COTTON,00,1968,CROPS,ALL PRODUCTION PRACTICES,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,UPLAND,ARKANSAS,,119,ANNUAL,ALL UTILIZATION PRACTICES,05,PULASKI,"ARKANSAS, CENTRAL, PULASKI",YEAR,FIELD CROPS
LB / ACRE,,,COUNTY,CENTRAL,00000000,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",119,50,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,303,COTTON,00,1967,CROPS,ALL PRODUCTION PRACTICES,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,UPLAND,ARKANSAS,,119,ANNUAL,ALL UTILIZATION PRACTICES,05,PULASKI,"ARKANSAS, CENTRAL, PULASKI",YEAR,FIELD CROPS
LB / ACRE,,,COUNTY,CENTRAL,00000000,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",119,50,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,417,COTTON,00,1966,CROPS,ALL PRODUCTION PRACTICES,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,UPLAND,ARKANSAS,,119,ANNUAL,ALL UTILIZATION PRACTICES,05,PULASKI,"ARKANSAS, CENTRAL, PULASKI",YEAR,FIELD CROPS
LB / ACRE,,,COUNTY,CENTRAL,00000000,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",119,50,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,470,COTTON,00,1965,CROPS,ALL PRODUCTION PRACTICES,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,UPLAND,ARKANSAS,,119,ANNUAL,ALL UTILIZATION PRACTICES,05,PULASKI,"ARKANSAS, CENTRAL, PULASKI",YEAR,FIELD CROPS
LB / ACRE,,,COUNTY,CENTRAL,00000000,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",119,50,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,456,COTTON,00,1964,CROPS,ALL PRODUCTION PRACTICES,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,UPLAND,ARKANSAS,,119,ANNUAL,ALL UTILIZATION PRACTICES,05,PULASKI,"ARKANSAS, CENTRAL, PULASKI",YEAR,FIELD CROPS
LB / ACRE,,,COUNTY,CENTRAL,00000000,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",119,50,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,475,COTTON,00,1963,CROPS,ALL PRODUCTION PRACTICES,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,UPLAND,ARKANSAS,,119,ANNUAL,ALL UTILIZATION PRACTICES,05,PULASKI,"ARKANSAS, CENTRAL, PULASKI",YEAR,FIELD CROPS
LB / ACRE,,,COUNTY,CENTRAL,00000000,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",119,50,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,330,COTTON,00,1962,CROPS,ALL PRODUCTION PRACTICES,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,UPLAND,ARKANSAS,,119,ANNUAL,ALL UTILIZATION PRACTICES,05,PULASKI,"ARKANSAS, CENTRAL, PULASKI",YEAR,FIELD CROPS
LB / ACRE,,,COUNTY,CENTRAL,00000000,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",119,50,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,376,COTTON,00,1961,CROPS,ALL PRODUCTION PRACTICES,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,UPLAND,ARKANSAS,,119,ANNUAL,ALL UTILIZATION PRACTICES,05,PULASKI,"ARKANSAS, CENTRAL, PULASKI",YEAR,FIELD CROPS
LB / ACRE,,,COUNTY,CENTRAL,00000000,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",119,50,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,394,COTTON,00,1960,CROPS,ALL PRODUCTION PRACTICES,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,UPLAND,ARKANSAS,,119,ANNUAL,ALL UTILIZATION PRACTICES,05,PULASKI,"ARKANSAS, CENTRAL, PULASKI",YEAR,FIELD CROPS
LB / ACRE,,,COUNTY,CENTRAL,00000000,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",119,50,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,384,COTTON,00,1959,CROPS,ALL PRODUCTION PRACTICES,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,UPLAND,ARKANSAS,,119,ANNUAL,ALL UTILIZATION PRACTICES,05,PULASKI,"ARKANSAS, CENTRAL, PULASKI",YEAR,FIELD CROPS
LB / ACRE,,,COUNTY,CENTRAL,00000000,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",119,50,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,426,COTTON,00,1958,CROPS,ALL PRODUCTION PRACTICES,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,UPLAND,ARKANSAS,,119,ANNUAL,ALL UTILIZATION PRACTICES,05,PULASKI,"ARKANSAS, CENTRAL, PULASKI",YEAR,FIELD CROPS
LB / ACRE,,,COUNTY,CENTRAL,00000000,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",119,50,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,405,COTTON,00,1957,CROPS,ALL PRODUCTION PRACTICES,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,UPLAND,ARKANSAS,,119,ANNUAL,ALL UTILIZATION PRACTICES,05,PULASKI,"ARKANSAS, CENTRAL, PULASKI",YEAR,FIELD CROPS
LB / ACRE,,,COUNTY,CENTRAL,00000000,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",119,50,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,433,COTTON,00,1956,CROPS,ALL PRODUCTION PRACTICES,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,UPLAND,ARKANSAS,,119,ANNUAL,ALL UTILIZATION PRACTICES,05,PULASKI,"ARKANSAS, CENTRAL, PULASKI",YEAR,FIELD CROPS
LB / ACRE,,,COUNTY,CENTRAL,00000000,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",119,50,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,504,COTTON,00,1955,CROPS,ALL PRODUCTION PRACTICES,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,UPLAND,ARKANSAS,,119,ANNUAL,ALL UTILIZATION PRACTICES,05,PULASKI,"ARKANSAS, CENTRAL, PULASKI",YEAR,FIELD CROPS
LB / ACRE,,,COUNTY,CENTRAL,00000000,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",119,50,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,308,COTTON,00,1954,CROPS,ALL PRODUCTION PRACTICES,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,UPLAND,ARKANSAS,,119,ANNUAL,ALL UTILIZATION PRACTICES,05,PULASKI,"ARKANSAS, CENTRAL, PULASKI",YEAR,FIELD CROPS
LB / ACRE,,,COUNTY,CENTRAL,00000000,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",119,50,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,324,COTTON,00,1953,CROPS,ALL PRODUCTION PRACTICES,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,UPLAND,ARKANSAS,,119,ANNUAL,ALL UTILIZATION PRACTICES,05,PULASKI,"ARKANSAS, CENTRAL, PULASKI",YEAR,FIELD CROPS
LB / ACRE,,,COUNTY,CENTRAL,00000000,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",119,50,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,304,COTTON,00,1952,CROPS,ALL PRODUCTION PRACTICES,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,UPLAND,ARKANSAS,,119,ANNUAL,ALL UTILIZATION PRACTICES,05,PULASKI,"ARKANSAS, CENTRAL, PULASKI",YEAR,FIELD CROPS
LB / ACRE,,,COUNTY,CENTRAL,00000000,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",119,50,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,239,COTTON,00,1951,CROPS,ALL PRODUCTION PRACTICES,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,UPLAND,ARKANSAS,,119,ANNUAL,ALL UTILIZATION PRACTICES,05,PULASKI,"ARKANSAS, CENTRAL, PULASKI",YEAR,FIELD CROPS
LB / ACRE,,,COUNTY,CENTRAL,00000000,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",119,50,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,256,COTTON,00,1950,CROPS,ALL PRODUCTION PRACTICES,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,UPLAND,ARKANSAS,,119,ANNUAL,ALL UTILIZATION PRACTICES,05,PULASKI,"ARKANSAS, CENTRAL, PULASKI",YEAR,FIELD CROPS
LB / ACRE,,,COUNTY,CENTRAL,00000000,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",119,50,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,154,COTTON,00,1949,CROPS,ALL PRODUCTION PRACTICES,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,UPLAND,ARKANSAS,,119,ANNUAL,ALL UTILIZATION PRACTICES,05,PULASKI,"ARKANSAS, CENTRAL, PULASKI",YEAR,FIELD CROPS
LB / ACRE,,,COUNTY,CENTRAL,00000000,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",119,50,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,392,COTTON,00,1948,CROPS,ALL PRODUCTION PRACTICES,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,UPLAND,ARKANSAS,,119,ANNUAL,ALL UTILIZATION PRACTICES,05,PULASKI,"ARKANSAS, CENTRAL, PULASKI",YEAR,FIELD CROPS
LB / ACRE,,,COUNTY,CENTRAL,00000000,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",119,50,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,258,COTTON,00,1947,CROPS,ALL PRODUCTION PRACTICES,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,UPLAND,ARKANSAS,,119,ANNUAL,ALL UTILIZATION PRACTICES,05,PULASKI,"ARKANSAS, CENTRAL, PULASKI",YEAR,FIELD CROPS
LB / ACRE,,,COUNTY,CENTRAL,00000000,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",119,50,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,322,COTTON,00,1946,CROPS,ALL PRODUCTION PRACTICES,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,UPLAND,ARKANSAS,,119,ANNUAL,ALL UTILIZATION PRACTICES,05,PULASKI,"ARKANSAS, CENTRAL, PULASKI",YEAR,FIELD CROPS
LB / ACRE,,,COUNTY,CENTRAL,00000000,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",119,50,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,340,COTTON,00,1945,CROPS,ALL PRODUCTION PRACTICES,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,UPLAND,ARKANSAS,,119,ANNUAL,ALL UTILIZATION PRACTICES,05,PULASKI,"ARKANSAS, CENTRAL, PULASKI",YEAR,FIELD CROPS
LB / ACRE,,,COUNTY,CENTRAL,00000000,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",119,50,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,376,COTTON,00,1944,CROPS,ALL PRODUCTION PRACTICES,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,UPLAND,ARKANSAS,,119,ANNUAL,ALL UTILIZATION PRACTICES,05,PULASKI,"ARKANSAS, CENTRAL, PULASKI",YEAR,FIELD CROPS
LB / ACRE,,,COUNTY,CENTRAL,00000000,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",119,50,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,235,COTTON,00,1943,CROPS,ALL PRODUCTION PRACTICES,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,UPLAND,ARKANSAS,,119,ANNUAL,ALL UTILIZATION PRACTICES,05,PULASKI,"ARKANSAS, CENTRAL, PULASKI",YEAR,FIELD CROPS
LB / ACRE,,,COUNTY,CENTRAL,00000000,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",119,50,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,306,COTTON,00,1942,CROPS,ALL PRODUCTION PRACTICES,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,UPLAND,ARKANSAS,,119,ANNUAL,ALL UTILIZATION PRACTICES,05,PULASKI,"ARKANSAS, CENTRAL, PULASKI",YEAR,FIELD CROPS
LB / ACRE,,,COUNTY,CENTRAL,00000000,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",119,50,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,261,COTTON,00,1941,CROPS,ALL PRODUCTION PRACTICES,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,UPLAND,ARKANSAS,,119,ANNUAL,ALL UTILIZATION PRACTICES,05,PULASKI,"ARKANSAS, CENTRAL, PULASKI",YEAR,FIELD CROPS
LB / ACRE,,,COUNTY,CENTRAL,00000000,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",119,50,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,409,COTTON,00,1940,CROPS,ALL PRODUCTION PRACTICES,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,UPLAND,ARKANSAS,,119,ANNUAL,ALL UTILIZATION PRACTICES,05,PULASKI,"ARKANSAS, CENTRAL, PULASKI",YEAR,FIELD CROPS
LB / ACRE,,,COUNTY,CENTRAL,00000000,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",119,50,2012-01-01 00:00:00.000,AR,SURVEY,TOTAL,262,COTTON,00,1939,CROPS,ALL PRODUCTION PRACTICES,05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,UPLAND,ARKANSAS,,119,ANNUAL,ALL UTILIZATION PRACTICES,05,PULASKI,"ARKANSAS, CENTRAL, PULASKI",YEAR,FIELD CROPS
