reference_period_desc,agg_level_desc,statisticcat_desc,week_ending,state_name,unit_desc,watershed_code,county_ansi,county_code,state_fips_code,congr_district_code,country_name,domain_desc,state_ansi,source_desc,country_code,commodity_desc,zip_5,domaincat_desc,region_desc,end_code,group_desc,asd_code,county_name,prodn_practice_desc,sector_desc,load_time,Value,watershed_desc,state_alpha,asd_desc,util_practice_desc,freq_desc,class_desc,begin_code,year,CV (%),location_desc,short_desc
YEAR,COUNTY,SALES,,FLORIDA,$,00000000,035,035,12,,UNITED STATES,TOTAL,12,CENSUS,9000,CROP TOTALS,,NOT SPECIFIED,,00,CROP TOTALS,50,FLAGLER,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"22,326,000",,FL,CENTRAL,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2002,,"FLORIDA, CENTRAL, FLAGLER","CROP TOTALS - SALES, MEASURED IN $"
YEAR,COUNTY,SALES,,FLORIDA,$,00000000,035,035,12,,UNITED STATES,TOTAL,12,CENSUS,9000,CROP TOTALS,,NOT SPECIFIED,,00,CROP TOTALS,50,FLAGLER,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"26,612,000",,FL,CENTRAL,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,1997,,"FLORIDA, CENTRAL, FLAGLER","CROP TOTALS - SALES, MEASURED IN $"
YEAR,COUNTY,SALES,,FLORIDA,$,00000000,041,041,12,,UNITED STATES,TOTAL,12,CENSUS,9000,CROP TOTALS,,NOT SPECIFIED,,00,CROP TOTALS,50,GILCHRIST,ALL PRODUCTION PRACTICES,CROPS,2024-07-02 12:00:00.000,"67,989,000",,FL,CENTRAL,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2022,(L),"FLORIDA, CENTRAL, GILCHRIST","CROP TOTALS - SALES, MEASURED IN $"
YEAR,COUNTY,SALES,,FLORIDA,$,00000000,041,041,12,,UNITED STATES,TOTAL,12,CENSUS,9000,CROP TOTALS,,NOT SPECIFIED,,00,CROP TOTALS,50,GILCHRIST,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 00:00:00.000,"30,456,000",,FL,CENTRAL,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2017,13.2,"FLORIDA, CENTRAL, GILCHRIST","CROP TOTALS - SALES, MEASURED IN $"
YEAR,COUNTY,SALES,,FLORIDA,$,00000000,041,041,12,,UNITED STATES,TOTAL,12,CENSUS,9000,CROP TOTALS,,NOT SPECIFIED,,00,CROP TOTALS,50,GILCHRIST,ALL PRODUCTION PRACTICES,CROPS,2012-12-31 00:00:00.000,"28,031,000",,FL,CENTRAL,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2012,3.4,"FLORIDA, CENTRAL, GILCHRIST","CROP TOTALS - SALES, MEASURED IN $"
YEAR,COUNTY,SALES,,FLORIDA,$,00000000,041,041,12,,UNITED STATES,TOTAL,12,CENSUS,9000,CROP TOTALS,,NOT SPECIFIED,,00,CROP TOTALS,50,GILCHRIST,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"16,165,000",,FL,CENTRAL,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2007,,"FLORIDA, CENTRAL, GILCHRIST","CROP TOTALS - SALES, MEASURED IN $"
YEAR,COUNTY,SALES,,FLORIDA,$,00000000,041,041,12,,UNITED STATES,TOTAL,12,CENSUS,9000,CROP TOTALS,,NOT SPECIFIED,,00,CROP TOTALS,50,GILCHRIST,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"6,194,000",,FL,CENTRAL,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2002,,"FLORIDA, CENTRAL, GILCHRIST","CROP TOTALS - SALES, MEASURED IN $"
YEAR,COUNTY,SALES,,FLORIDA,$,00000000,041,041,12,,UNITED STATES,TOTAL,12,CENSUS,9000,CROP TOTALS,,NOT SPECIFIED,,00,CROP TOTALS,50,GILCHRIST,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"7,955,000",,FL,CENTRAL,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,1997,,"FLORIDA, CENTRAL, GILCHRIST","CROP TOTALS - SALES, MEASURED IN $"
YEAR,COUNTY,SALES,,FLORIDA,$,00000000,053,053,12,,UNITED STATES,TOTAL,12,CENSUS,9000,CROP TOTALS,,NOT SPECIFIED,,00,CROP TOTALS,50,HERNANDO,ALL PRODUCTION PRACTICES,CROPS,2024-07-02 12:00:00.000,"29,047,000",,FL,CENTRAL,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2022,(L),"FLORIDA, CENTRAL, HERNANDO","CROP TOTALS - SALES, MEASURED IN $"
YEAR,COUNTY,SALES,,FLORIDA,$,00000000,053,053,12,,UNITED STATES,TOTAL,12,CENSUS,9000,CROP TOTALS,,NOT SPECIFIED,,00,CROP TOTALS,50,HERNANDO,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 00:00:00.000,"15,057,000",,FL,CENTRAL,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2017,13.2,"FLORIDA, CENTRAL, HERNANDO","CROP TOTALS - SALES, MEASURED IN $"
YEAR,COUNTY,SALES,,FLORIDA,$,00000000,053,053,12,,UNITED STATES,TOTAL,12,CENSUS,9000,CROP TOTALS,,NOT SPECIFIED,,00,CROP TOTALS,50,HERNANDO,ALL PRODUCTION PRACTICES,CROPS,2012-12-31 00:00:00.000,"15,899,000",,FL,CENTRAL,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2012,3.4,"FLORIDA, CENTRAL, HERNANDO","CROP TOTALS - SALES, MEASURED IN $"
YEAR,COUNTY,SALES,,FLORIDA,$,00000000,053,053,12,,UNITED STATES,TOTAL,12,CENSUS,9000,CROP TOTALS,,NOT SPECIFIED,,00,CROP TOTALS,50,HERNANDO,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"17,605,000",,FL,CENTRAL,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2007,,"FLORIDA, CENTRAL, HERNANDO","CROP TOTALS - SALES, MEASURED IN $"
YEAR,COUNTY,SALES,,FLORIDA,$,00000000,053,053,12,,UNITED STATES,TOTAL,12,CENSUS,9000,CROP TOTALS,,NOT SPECIFIED,,00,CROP TOTALS,50,HERNANDO,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"8,176,000",,FL,CENTRAL,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2002,,"FLORIDA, CENTRAL, HERNANDO","CROP TOTALS - SALES, MEASURED IN $"
YEAR,COUNTY,SALES,,FLORIDA,$,00000000,053,053,12,,UNITED STATES,TOTAL,12,CENSUS,9000,CROP TOTALS,,NOT SPECIFIED,,00,CROP TOTALS,50,HERNANDO,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"6,604,000",,FL,CENTRAL,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,1997,,"FLORIDA, CENTRAL, HERNANDO","CROP TOTALS - SALES, MEASURED IN $"
YEAR,COUNTY,SALES,,FLORIDA,$,00000000,057,057,12,,UNITED STATES,TOTAL,12,CENSUS,9000,CROP TOTALS,,NOT SPECIFIED,,00,CROP TOTALS,50,HILLSBOROUGH,ALL PRODUCTION PRACTICES,CROPS,2024-07-02 12:00:00.000,"661,031,000",,FL,CENTRAL,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2022,(L),"FLORIDA, CENTRAL, HILLSBOROUGH","CROP TOTALS - SALES, MEASURED IN $"
YEAR,COUNTY,SALES,,FLORIDA,$,00000000,057,057,12,,UNITED STATES,TOTAL,12,CENSUS,9000,CROP TOTALS,,NOT SPECIFIED,,00,CROP TOTALS,50,HILLSBOROUGH,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 00:00:00.000,"409,997,000",,FL,CENTRAL,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2017,13.2,"FLORIDA, CENTRAL, HILLSBOROUGH","CROP TOTALS - SALES, MEASURED IN $"
YEAR,COUNTY,SALES,,FLORIDA,$,00000000,057,057,12,,UNITED STATES,TOTAL,12,CENSUS,9000,CROP TOTALS,,NOT SPECIFIED,,00,CROP TOTALS,50,HILLSBOROUGH,ALL PRODUCTION PRACTICES,CROPS,2012-12-31 00:00:00.000,"318,507,000",,FL,CENTRAL,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2012,3.4,"FLORIDA, CENTRAL, HILLSBOROUGH","CROP TOTALS - SALES, MEASURED IN $"
YEAR,COUNTY,SALES,,FLORIDA,$,00000000,057,057,12,,UNITED STATES,TOTAL,12,CENSUS,9000,CROP TOTALS,,NOT SPECIFIED,,00,CROP TOTALS,50,HILLSBOROUGH,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"435,901,000",,FL,CENTRAL,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2007,,"FLORIDA, CENTRAL, HILLSBOROUGH","CROP TOTALS - SALES, MEASURED IN $"
YEAR,COUNTY,SALES,,FLORIDA,$,00000000,057,057,12,,UNITED STATES,TOTAL,12,CENSUS,9000,CROP TOTALS,,NOT SPECIFIED,,00,CROP TOTALS,50,HILLSBOROUGH,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"333,745,000",,FL,CENTRAL,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2002,,"FLORIDA, CENTRAL, HILLSBOROUGH","CROP TOTALS - SALES, MEASURED IN $"
YEAR,COUNTY,SALES,,FLORIDA,$,00000000,057,057,12,,UNITED STATES,TOTAL,12,CENSUS,9000,CROP TOTALS,,NOT SPECIFIED,,00,CROP TOTALS,50,HILLSBOROUGH,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"271,477,000",,FL,CENTRAL,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,1997,,"FLORIDA, CENTRAL, HILLSBOROUGH","CROP TOTALS - SALES, MEASURED IN $"
YEAR,COUNTY,SALES,,FLORIDA,$,00000000,069,069,12,,UNITED STATES,TOTAL,12,CENSUS,9000,CROP TOTALS,,NOT SPECIFIED,,00,CROP TOTALS,50,LAKE,ALL PRODUCTION PRACTICES,CROPS,2024-07-02 12:00:00.000,"252,681,000",,FL,CENTRAL,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2022,(L),"FLORIDA, CENTRAL, LAKE","CROP TOTALS - SALES, MEASURED IN $"
YEAR,COUNTY,SALES,,FLORIDA,$,00000000,069,069,12,,UNITED STATES,TOTAL,12,CENSUS,9000,CROP TOTALS,,NOT SPECIFIED,,00,CROP TOTALS,50,LAKE,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 00:00:00.000,"196,406,000",,FL,CENTRAL,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2017,13.2,"FLORIDA, CENTRAL, LAKE","CROP TOTALS - SALES, MEASURED IN $"
YEAR,COUNTY,SALES,,FLORIDA,$,00000000,069,069,12,,UNITED STATES,TOTAL,12,CENSUS,9000,CROP TOTALS,,NOT SPECIFIED,,00,CROP TOTALS,50,LAKE,ALL PRODUCTION PRACTICES,CROPS,2012-12-31 00:00:00.000,"133,554,000",,FL,CENTRAL,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2012,3.4,"FLORIDA, CENTRAL, LAKE","CROP TOTALS - SALES, MEASURED IN $"
YEAR,COUNTY,SALES,,FLORIDA,$,00000000,069,069,12,,UNITED STATES,TOTAL,12,CENSUS,9000,CROP TOTALS,,NOT SPECIFIED,,00,CROP TOTALS,50,LAKE,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,                 (D),,FL,CENTRAL,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2007,,"FLORIDA, CENTRAL, LAKE","CROP TOTALS - SALES, MEASURED IN $"
YEAR,COUNTY,SALES,,FLORIDA,$,00000000,069,069,12,,UNITED STATES,TOTAL,12,CENSUS,9000,CROP TOTALS,,NOT SPECIFIED,,00,CROP TOTALS,50,LAKE,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"166,274,000",,FL,CENTRAL,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2002,,"FLORIDA, CENTRAL, LAKE","CROP TOTALS - SALES, MEASURED IN $"
YEAR,COUNTY,SALES,,FLORIDA,$,00000000,069,069,12,,UNITED STATES,TOTAL,12,CENSUS,9000,CROP TOTALS,,NOT SPECIFIED,,00,CROP TOTALS,50,LAKE,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"146,094,000",,FL,CENTRAL,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,1997,,"FLORIDA, CENTRAL, LAKE","CROP TOTALS - SALES, MEASURED IN $"
YEAR,COUNTY,SALES,,FLORIDA,$,00000000,075,075,12,,UNITED STATES,TOTAL,12,CENSUS,9000,CROP TOTALS,,NOT SPECIFIED,,00,CROP TOTALS,50,LEVY,ALL PRODUCTION PRACTICES,CROPS,2024-07-02 12:00:00.000,"68,644,000",,FL,CENTRAL,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2022,(L),"FLORIDA, CENTRAL, LEVY","CROP TOTALS - SALES, MEASURED IN $"
YEAR,COUNTY,SALES,,FLORIDA,$,00000000,075,075,12,,UNITED STATES,TOTAL,12,CENSUS,9000,CROP TOTALS,,NOT SPECIFIED,,00,CROP TOTALS,50,LEVY,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 00:00:00.000,"50,416,000",,FL,CENTRAL,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2017,13.2,"FLORIDA, CENTRAL, LEVY","CROP TOTALS - SALES, MEASURED IN $"
YEAR,COUNTY,SALES,,FLORIDA,$,00000000,075,075,12,,UNITED STATES,TOTAL,12,CENSUS,9000,CROP TOTALS,,NOT SPECIFIED,,00,CROP TOTALS,50,LEVY,ALL PRODUCTION PRACTICES,CROPS,2012-12-31 00:00:00.000,"42,111,000",,FL,CENTRAL,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2012,3.4,"FLORIDA, CENTRAL, LEVY","CROP TOTALS - SALES, MEASURED IN $"
YEAR,COUNTY,SALES,,FLORIDA,$,00000000,075,075,12,,UNITED STATES,TOTAL,12,CENSUS,9000,CROP TOTALS,,NOT SPECIFIED,,00,CROP TOTALS,50,LEVY,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"45,347,000",,FL,CENTRAL,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2007,,"FLORIDA, CENTRAL, LEVY","CROP TOTALS - SALES, MEASURED IN $"
YEAR,COUNTY,SALES,,FLORIDA,$,00000000,075,075,12,,UNITED STATES,TOTAL,12,CENSUS,9000,CROP TOTALS,,NOT SPECIFIED,,00,CROP TOTALS,50,LEVY,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"25,949,000",,FL,CENTRAL,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2002,,"FLORIDA, CENTRAL, LEVY","CROP TOTALS - SALES, MEASURED IN $"
YEAR,COUNTY,SALES,,FLORIDA,$,00000000,075,075,12,,UNITED STATES,TOTAL,12,CENSUS,9000,CROP TOTALS,,NOT SPECIFIED,,00,CROP TOTALS,50,LEVY,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"16,790,000",,FL,CENTRAL,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,1997,,"FLORIDA, CENTRAL, LEVY","CROP TOTALS - SALES, MEASURED IN $"
YEAR,COUNTY,SALES,,FLORIDA,$,00000000,083,083,12,,UNITED STATES,TOTAL,12,CENSUS,9000,CROP TOTALS,,NOT SPECIFIED,,00,CROP TOTALS,50,MARION,ALL PRODUCTION PRACTICES,CROPS,2024-07-02 12:00:00.000,"61,320,000",,FL,CENTRAL,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2022,(L),"FLORIDA, CENTRAL, MARION","CROP TOTALS - SALES, MEASURED IN $"
YEAR,COUNTY,SALES,,FLORIDA,$,00000000,083,083,12,,UNITED STATES,TOTAL,12,CENSUS,9000,CROP TOTALS,,NOT SPECIFIED,,00,CROP TOTALS,50,MARION,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 00:00:00.000,"59,716,000",,FL,CENTRAL,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2017,13.2,"FLORIDA, CENTRAL, MARION","CROP TOTALS - SALES, MEASURED IN $"
YEAR,COUNTY,SALES,,FLORIDA,$,00000000,083,083,12,,UNITED STATES,TOTAL,12,CENSUS,9000,CROP TOTALS,,NOT SPECIFIED,,00,CROP TOTALS,50,MARION,ALL PRODUCTION PRACTICES,CROPS,2012-12-31 00:00:00.000,"43,774,000",,FL,CENTRAL,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2012,3.4,"FLORIDA, CENTRAL, MARION","CROP TOTALS - SALES, MEASURED IN $"
YEAR,COUNTY,SALES,,FLORIDA,$,00000000,083,083,12,,UNITED STATES,TOTAL,12,CENSUS,9000,CROP TOTALS,,NOT SPECIFIED,,00,CROP TOTALS,50,MARION,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"27,251,000",,FL,CENTRAL,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2007,,"FLORIDA, CENTRAL, MARION","CROP TOTALS - SALES, MEASURED IN $"
YEAR,COUNTY,SALES,,FLORIDA,$,00000000,083,083,12,,UNITED STATES,TOTAL,12,CENSUS,9000,CROP TOTALS,,NOT SPECIFIED,,00,CROP TOTALS,50,MARION,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"18,314,000",,FL,CENTRAL,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2002,,"FLORIDA, CENTRAL, MARION","CROP TOTALS - SALES, MEASURED IN $"
YEAR,COUNTY,SALES,,FLORIDA,$,00000000,083,083,12,,UNITED STATES,TOTAL,12,CENSUS,9000,CROP TOTALS,,NOT SPECIFIED,,00,CROP TOTALS,50,MARION,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"23,556,000",,FL,CENTRAL,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,1997,,"FLORIDA, CENTRAL, MARION","CROP TOTALS - SALES, MEASURED IN $"
YEAR,COUNTY,SALES,,FLORIDA,$,00000000,095,095,12,,UNITED STATES,TOTAL,12,CENSUS,9000,CROP TOTALS,,NOT SPECIFIED,,00,CROP TOTALS,50,ORANGE,ALL PRODUCTION PRACTICES,CROPS,2024-07-02 12:00:00.000,"377,377,000",,FL,CENTRAL,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2022,(L),"FLORIDA, CENTRAL, ORANGE","CROP TOTALS - SALES, MEASURED IN $"
YEAR,COUNTY,SALES,,FLORIDA,$,00000000,095,095,12,,UNITED STATES,TOTAL,12,CENSUS,9000,CROP TOTALS,,NOT SPECIFIED,,00,CROP TOTALS,50,ORANGE,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 00:00:00.000,"224,089,000",,FL,CENTRAL,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2017,13.2,"FLORIDA, CENTRAL, ORANGE","CROP TOTALS - SALES, MEASURED IN $"
YEAR,COUNTY,SALES,,FLORIDA,$,00000000,095,095,12,,UNITED STATES,TOTAL,12,CENSUS,9000,CROP TOTALS,,NOT SPECIFIED,,00,CROP TOTALS,50,ORANGE,ALL PRODUCTION PRACTICES,CROPS,2012-12-31 00:00:00.000,"251,578,000",,FL,CENTRAL,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2012,3.4,"FLORIDA, CENTRAL, ORANGE","CROP TOTALS - SALES, MEASURED IN $"
YEAR,COUNTY,SALES,,FLORIDA,$,00000000,095,095,12,,UNITED STATES,TOTAL,12,CENSUS,9000,CROP TOTALS,,NOT SPECIFIED,,00,CROP TOTALS,50,ORANGE,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"264,477,000",,FL,CENTRAL,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2007,,"FLORIDA, CENTRAL, ORANGE","CROP TOTALS - SALES, MEASURED IN $"
YEAR,COUNTY,SALES,,FLORIDA,$,00000000,095,095,12,,UNITED STATES,TOTAL,12,CENSUS,9000,CROP TOTALS,,NOT SPECIFIED,,00,CROP TOTALS,50,ORANGE,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"239,492,000",,FL,CENTRAL,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2002,,"FLORIDA, CENTRAL, ORANGE","CROP TOTALS - SALES, MEASURED IN $"
YEAR,COUNTY,SALES,,FLORIDA,$,00000000,095,095,12,,UNITED STATES,TOTAL,12,CENSUS,9000,CROP TOTALS,,NOT SPECIFIED,,00,CROP TOTALS,50,ORANGE,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"246,694,000",,FL,CENTRAL,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,1997,,"FLORIDA, CENTRAL, ORANGE","CROP TOTALS - SALES, MEASURED IN $"
YEAR,COUNTY,SALES,,FLORIDA,$,00000000,097,097,12,,UNITED STATES,TOTAL,12,CENSUS,9000,CROP TOTALS,,NOT SPECIFIED,,00,CROP TOTALS,50,OSCEOLA,ALL PRODUCTION PRACTICES,CROPS,2024-07-02 12:00:00.000,"38,635,000",,FL,CENTRAL,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2022,(L),"FLORIDA, CENTRAL, OSCEOLA","CROP TOTALS - SALES, MEASURED IN $"
YEAR,COUNTY,SALES,,FLORIDA,$,00000000,097,097,12,,UNITED STATES,TOTAL,12,CENSUS,9000,CROP TOTALS,,NOT SPECIFIED,,00,CROP TOTALS,50,OSCEOLA,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 00:00:00.000,"44,753,000",,FL,CENTRAL,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2017,13.2,"FLORIDA, CENTRAL, OSCEOLA","CROP TOTALS - SALES, MEASURED IN $"
YEAR,COUNTY,SALES,,FLORIDA,$,00000000,097,097,12,,UNITED STATES,TOTAL,12,CENSUS,9000,CROP TOTALS,,NOT SPECIFIED,,00,CROP TOTALS,50,OSCEOLA,ALL PRODUCTION PRACTICES,CROPS,2012-12-31 00:00:00.000,"68,881,000",,FL,CENTRAL,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2012,3.4,"FLORIDA, CENTRAL, OSCEOLA","CROP TOTALS - SALES, MEASURED IN $"
YEAR,COUNTY,SALES,,FLORIDA,$,00000000,097,097,12,,UNITED STATES,TOTAL,12,CENSUS,9000,CROP TOTALS,,NOT SPECIFIED,,00,CROP TOTALS,50,OSCEOLA,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"61,428,000",,FL,CENTRAL,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2007,,"FLORIDA, CENTRAL, OSCEOLA","CROP TOTALS - SALES, MEASURED IN $"
YEAR,COUNTY,SALES,,FLORIDA,$,00000000,097,097,12,,UNITED STATES,TOTAL,12,CENSUS,9000,CROP TOTALS,,NOT SPECIFIED,,00,CROP TOTALS,50,OSCEOLA,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"43,953,000",,FL,CENTRAL,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2002,,"FLORIDA, CENTRAL, OSCEOLA","CROP TOTALS - SALES, MEASURED IN $"
YEAR,COUNTY,SALES,,FLORIDA,$,00000000,097,097,12,,UNITED STATES,TOTAL,12,CENSUS,9000,CROP TOTALS,,NOT SPECIFIED,,00,CROP TOTALS,50,OSCEOLA,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"61,032,000",,FL,CENTRAL,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,1997,,"FLORIDA, CENTRAL, OSCEOLA","CROP TOTALS - SALES, MEASURED IN $"
YEAR,COUNTY,SALES,,FLORIDA,$,00000000,101,101,12,,UNITED STATES,TOTAL,12,CENSUS,9000,CROP TOTALS,,NOT SPECIFIED,,00,CROP TOTALS,50,PASCO,ALL PRODUCTION PRACTICES,CROPS,2024-07-02 12:00:00.000,"69,313,000",,FL,CENTRAL,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2022,(L),"FLORIDA, CENTRAL, PASCO","CROP TOTALS - SALES, MEASURED IN $"
YEAR,COUNTY,SALES,,FLORIDA,$,00000000,101,101,12,,UNITED STATES,TOTAL,12,CENSUS,9000,CROP TOTALS,,NOT SPECIFIED,,00,CROP TOTALS,50,PASCO,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 00:00:00.000,"15,022,000",,FL,CENTRAL,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2017,13.2,"FLORIDA, CENTRAL, PASCO","CROP TOTALS - SALES, MEASURED IN $"
YEAR,COUNTY,SALES,,FLORIDA,$,00000000,101,101,12,,UNITED STATES,TOTAL,12,CENSUS,9000,CROP TOTALS,,NOT SPECIFIED,,00,CROP TOTALS,50,PASCO,ALL PRODUCTION PRACTICES,CROPS,2012-12-31 00:00:00.000,"29,864,000",,FL,CENTRAL,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2012,3.4,"FLORIDA, CENTRAL, PASCO","CROP TOTALS - SALES, MEASURED IN $"
YEAR,COUNTY,SALES,,FLORIDA,$,00000000,101,101,12,,UNITED STATES,TOTAL,12,CENSUS,9000,CROP TOTALS,,NOT SPECIFIED,,00,CROP TOTALS,50,PASCO,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"48,618,000",,FL,CENTRAL,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2007,,"FLORIDA, CENTRAL, PASCO","CROP TOTALS - SALES, MEASURED IN $"
YEAR,COUNTY,SALES,,FLORIDA,$,00000000,101,101,12,,UNITED STATES,TOTAL,12,CENSUS,9000,CROP TOTALS,,NOT SPECIFIED,,00,CROP TOTALS,50,PASCO,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"34,616,000",,FL,CENTRAL,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2002,,"FLORIDA, CENTRAL, PASCO","CROP TOTALS - SALES, MEASURED IN $"
YEAR,COUNTY,SALES,,FLORIDA,$,00000000,101,101,12,,UNITED STATES,TOTAL,12,CENSUS,9000,CROP TOTALS,,NOT SPECIFIED,,00,CROP TOTALS,50,PASCO,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"31,536,000",,FL,CENTRAL,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,1997,,"FLORIDA, CENTRAL, PASCO","CROP TOTALS - SALES, MEASURED IN $"
