short_desc,statisticcat_desc,source_desc,group_desc,CV (%),commodity_desc,domaincat_desc,country_code,state_name,load_time,prodn_practice_desc,asd_desc,sector_desc,zip_5,class_desc,watershed_code,agg_level_desc,watershed_desc,end_code,Value,week_ending,state_ansi,begin_code,county_code,county_name,domain_desc,util_practice_desc,congr_district_code,freq_desc,unit_desc,year,region_desc,asd_code,country_name,state_alpha,state_fips_code,location_desc,reference_period_desc,county_ansi
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",9000,UTAH,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84321,ALL CLASSES,00000000,ZIP CODE,,00,6,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2022,,,UNITED STATES,UT,49,84321,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",9000,UTAH,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84321,ALL CLASSES,00000000,ZIP CODE,,00,13,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2017,,,UNITED STATES,UT,49,84321,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",9000,UTAH,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84321,ALL CLASSES,00000000,ZIP CODE,,00,4,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2007,,,UNITED STATES,UT,49,84321,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",9000,UTAH,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84323,ALL CLASSES,00000000,ZIP CODE,,00,1,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2007,,,UNITED STATES,UT,49,84323,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",9000,UTAH,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84324,ALL CLASSES,00000000,ZIP CODE,,00,2,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2007,,,UNITED STATES,UT,49,84324,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",9000,UTAH,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84325,ALL CLASSES,00000000,ZIP CODE,,00,4,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2022,,,UNITED STATES,UT,49,84325,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",9000,UTAH,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84325,ALL CLASSES,00000000,ZIP CODE,,00,7,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2017,,,UNITED STATES,UT,49,84325,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",9000,UTAH,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84326,ALL CLASSES,00000000,ZIP CODE,,00,5,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2017,,,UNITED STATES,UT,49,84326,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",9000,UTAH,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84326,ALL CLASSES,00000000,ZIP CODE,,00,1,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2007,,,UNITED STATES,UT,49,84326,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",9000,UTAH,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84327,ALL CLASSES,00000000,ZIP CODE,,00,9,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2022,,,UNITED STATES,UT,49,84327,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",9000,UTAH,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84327,ALL CLASSES,00000000,ZIP CODE,,00,6,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2017,,,UNITED STATES,UT,49,84327,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",9000,UTAH,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84327,ALL CLASSES,00000000,ZIP CODE,,00,5,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2007,,,UNITED STATES,UT,49,84327,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",9000,UTAH,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84328,ALL CLASSES,00000000,ZIP CODE,,00,6,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2022,,,UNITED STATES,UT,49,84328,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",9000,UTAH,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84328,ALL CLASSES,00000000,ZIP CODE,,00,10,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2017,,,UNITED STATES,UT,49,84328,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",9000,UTAH,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84328,ALL CLASSES,00000000,ZIP CODE,,00,2,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2007,,,UNITED STATES,UT,49,84328,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",9000,UTAH,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84329,ALL CLASSES,00000000,ZIP CODE,,00,2,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2017,,,UNITED STATES,UT,49,84329,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",9000,UTAH,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84330,ALL CLASSES,00000000,ZIP CODE,,00,3,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2017,,,UNITED STATES,UT,49,84330,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",9000,UTAH,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84331,ALL CLASSES,00000000,ZIP CODE,,00,1,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2022,,,UNITED STATES,UT,49,84331,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",9000,UTAH,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84331,ALL CLASSES,00000000,ZIP CODE,,00,4,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2017,,,UNITED STATES,UT,49,84331,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",9000,UTAH,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84331,ALL CLASSES,00000000,ZIP CODE,,00,1,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2007,,,UNITED STATES,UT,49,84331,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",9000,UTAH,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84332,ALL CLASSES,00000000,ZIP CODE,,00,3,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2022,,,UNITED STATES,UT,49,84332,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",9000,UTAH,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84332,ALL CLASSES,00000000,ZIP CODE,,00,1,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2007,,,UNITED STATES,UT,49,84332,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",9000,UTAH,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84333,ALL CLASSES,00000000,ZIP CODE,,00,12,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2022,,,UNITED STATES,UT,49,84333,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",9000,UTAH,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84333,ALL CLASSES,00000000,ZIP CODE,,00,5,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2017,,,UNITED STATES,UT,49,84333,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",9000,UTAH,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84333,ALL CLASSES,00000000,ZIP CODE,,00,4,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2007,,,UNITED STATES,UT,49,84333,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",9000,UTAH,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84334,ALL CLASSES,00000000,ZIP CODE,,00,1,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2022,,,UNITED STATES,UT,49,84334,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",9000,UTAH,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84334,ALL CLASSES,00000000,ZIP CODE,,00,2,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2017,,,UNITED STATES,UT,49,84334,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",9000,UTAH,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84334,ALL CLASSES,00000000,ZIP CODE,,00,2,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2007,,,UNITED STATES,UT,49,84334,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",9000,UTAH,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84335,ALL CLASSES,00000000,ZIP CODE,,00,20,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2022,,,UNITED STATES,UT,49,84335,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",9000,UTAH,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84335,ALL CLASSES,00000000,ZIP CODE,,00,26,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2017,,,UNITED STATES,UT,49,84335,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",9000,UTAH,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84335,ALL CLASSES,00000000,ZIP CODE,,00,9,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2007,,,UNITED STATES,UT,49,84335,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",9000,UTAH,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84336,ALL CLASSES,00000000,ZIP CODE,,00,2,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2022,,,UNITED STATES,UT,49,84336,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",9000,UTAH,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84336,ALL CLASSES,00000000,ZIP CODE,,00,2,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2017,,,UNITED STATES,UT,49,84336,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",9000,UTAH,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84336,ALL CLASSES,00000000,ZIP CODE,,00,1,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2007,,,UNITED STATES,UT,49,84336,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",9000,UTAH,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84337,ALL CLASSES,00000000,ZIP CODE,,00,28,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2022,,,UNITED STATES,UT,49,84337,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",9000,UTAH,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84337,ALL CLASSES,00000000,ZIP CODE,,00,40,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2017,,,UNITED STATES,UT,49,84337,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",9000,UTAH,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84337,ALL CLASSES,00000000,ZIP CODE,,00,47,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2007,,,UNITED STATES,UT,49,84337,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",9000,UTAH,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84338,ALL CLASSES,00000000,ZIP CODE,,00,4,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2022,,,UNITED STATES,UT,49,84338,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",9000,UTAH,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84338,ALL CLASSES,00000000,ZIP CODE,,00,4,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2017,,,UNITED STATES,UT,49,84338,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",9000,UTAH,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84338,ALL CLASSES,00000000,ZIP CODE,,00,6,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2007,,,UNITED STATES,UT,49,84338,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",9000,UTAH,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84339,ALL CLASSES,00000000,ZIP CODE,,00,10,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2022,,,UNITED STATES,UT,49,84339,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",9000,UTAH,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84339,ALL CLASSES,00000000,ZIP CODE,,00,12,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2017,,,UNITED STATES,UT,49,84339,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",9000,UTAH,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84339,ALL CLASSES,00000000,ZIP CODE,,00,5,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2007,,,UNITED STATES,UT,49,84339,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",9000,UTAH,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84340,ALL CLASSES,00000000,ZIP CODE,,00,8,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2022,,,UNITED STATES,UT,49,84340,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",9000,UTAH,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84340,ALL CLASSES,00000000,ZIP CODE,,00,3,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2017,,,UNITED STATES,UT,49,84340,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",9000,UTAH,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84340,ALL CLASSES,00000000,ZIP CODE,,00,1,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2007,,,UNITED STATES,UT,49,84340,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",9000,UTAH,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84341,ALL CLASSES,00000000,ZIP CODE,,00,6,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2022,,,UNITED STATES,UT,49,84341,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",9000,UTAH,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84341,ALL CLASSES,00000000,ZIP CODE,,00,2,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2017,,,UNITED STATES,UT,49,84341,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",9000,UTAH,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84341,ALL CLASSES,00000000,ZIP CODE,,00,2,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2007,,,UNITED STATES,UT,49,84341,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",9000,UTAH,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84401,ALL CLASSES,00000000,ZIP CODE,,00,6,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2022,,,UNITED STATES,UT,49,84401,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",9000,UTAH,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84401,ALL CLASSES,00000000,ZIP CODE,,00,4,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2017,,,UNITED STATES,UT,49,84401,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",9000,UTAH,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84401,ALL CLASSES,00000000,ZIP CODE,,00,4,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2007,,,UNITED STATES,UT,49,84401,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",9000,UTAH,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84403,ALL CLASSES,00000000,ZIP CODE,,00,4,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2022,,,UNITED STATES,UT,49,84403,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",9000,UTAH,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84403,ALL CLASSES,00000000,ZIP CODE,,00,4,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2007,,,UNITED STATES,UT,49,84403,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",9000,UTAH,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84404,ALL CLASSES,00000000,ZIP CODE,,00,12,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2022,,,UNITED STATES,UT,49,84404,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",9000,UTAH,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84404,ALL CLASSES,00000000,ZIP CODE,,00,13,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2017,,,UNITED STATES,UT,49,84404,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",9000,UTAH,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84404,ALL CLASSES,00000000,ZIP CODE,,00,14,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2007,,,UNITED STATES,UT,49,84404,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",9000,UTAH,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84405,ALL CLASSES,00000000,ZIP CODE,,00,3,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2017,,,UNITED STATES,UT,49,84405,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",9000,UTAH,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84405,ALL CLASSES,00000000,ZIP CODE,,00,3,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2007,,,UNITED STATES,UT,49,84405,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",9000,UTAH,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84414,ALL CLASSES,00000000,ZIP CODE,,00,8,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2022,,,UNITED STATES,UT,49,84414,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",9000,UTAH,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84414,ALL CLASSES,00000000,ZIP CODE,,00,4,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2017,,,UNITED STATES,UT,49,84414,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",9000,UTAH,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84414,ALL CLASSES,00000000,ZIP CODE,,00,5,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2007,,,UNITED STATES,UT,49,84414,YEAR,
CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",9000,UTAH,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,84501,ALL CLASSES,00000000,ZIP CODE,,00,18,,49,00,,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,OPERATIONS,2022,,,UNITED STATES,UT,49,84501,YEAR,
