CV (%),commodity_desc,domaincat_desc,group_desc,source_desc,short_desc,statisticcat_desc,watershed_code,class_desc,agg_level_desc,watershed_desc,zip_5,load_time,asd_desc,prodn_practice_desc,sector_desc,country_code,state_name,county_name,week_ending,state_ansi,begin_code,county_code,end_code,Value,state_alpha,state_fips_code,location_desc,reference_period_desc,county_ansi,asd_code,country_name,unit_desc,year,region_desc,domain_desc,util_practice_desc,congr_district_code,freq_desc
7.3,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,COUNTY,,,2018-02-01 00:00:00.000,SOUTHERN,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,ANNE ARUNDEL,,24,00,003,00,"12,837,000",MD,24,"MARYLAND, SOUTHERN, ANNE ARUNDEL",YEAR,003,80,UNITED STATES,$,2017,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
7.2,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,COUNTY,,,2012-12-31 00:00:00.000,SOUTHERN,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,ANNE ARUNDEL,,24,00,003,00,"16,519,000",MD,24,"MARYLAND, SOUTHERN, ANNE ARUNDEL",YEAR,003,80,UNITED STATES,$,2012,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,COUNTY,,,2012-01-01 00:00:00.000,SOUTHERN,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,ANNE ARUNDEL,,24,00,003,00,"16,187,000",MD,24,"MARYLAND, SOUTHERN, ANNE ARUNDEL",YEAR,003,80,UNITED STATES,$,2007,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,COUNTY,,,2012-01-01 00:00:00.000,SOUTHERN,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,ANNE ARUNDEL,,24,00,003,00,"9,918,000",MD,24,"MARYLAND, SOUTHERN, ANNE ARUNDEL",YEAR,003,80,UNITED STATES,$,2002,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,COUNTY,,,2012-01-01 00:00:00.000,SOUTHERN,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,ANNE ARUNDEL,,24,00,003,00,"10,065,000",MD,24,"MARYLAND, SOUTHERN, ANNE ARUNDEL",YEAR,003,80,UNITED STATES,$,1997,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
(L),CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,COUNTY,,,2024-07-02 12:00:00.000,SOUTHERN,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,CALVERT,,24,00,009,00,"12,075,000",MD,24,"MARYLAND, SOUTHERN, CALVERT",YEAR,009,80,UNITED STATES,$,2022,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
7.3,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,COUNTY,,,2018-02-01 00:00:00.000,SOUTHERN,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,CALVERT,,24,00,009,00,"5,701,000",MD,24,"MARYLAND, SOUTHERN, CALVERT",YEAR,009,80,UNITED STATES,$,2017,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
7.2,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,COUNTY,,,2012-12-31 00:00:00.000,SOUTHERN,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,CALVERT,,24,00,009,00,"10,618,000",MD,24,"MARYLAND, SOUTHERN, CALVERT",YEAR,009,80,UNITED STATES,$,2012,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,COUNTY,,,2012-01-01 00:00:00.000,SOUTHERN,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,CALVERT,,24,00,009,00,"3,345,000",MD,24,"MARYLAND, SOUTHERN, CALVERT",YEAR,009,80,UNITED STATES,$,2007,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,COUNTY,,,2012-01-01 00:00:00.000,SOUTHERN,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,CALVERT,,24,00,009,00,"2,837,000",MD,24,"MARYLAND, SOUTHERN, CALVERT",YEAR,009,80,UNITED STATES,$,2002,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,COUNTY,,,2012-01-01 00:00:00.000,SOUTHERN,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,CALVERT,,24,00,009,00,"6,825,000",MD,24,"MARYLAND, SOUTHERN, CALVERT",YEAR,009,80,UNITED STATES,$,1997,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
(L),CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,COUNTY,,,2024-07-02 12:00:00.000,SOUTHERN,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,CHARLES,,24,00,017,00,"19,032,000",MD,24,"MARYLAND, SOUTHERN, CHARLES",YEAR,017,80,UNITED STATES,$,2022,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
7.3,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,COUNTY,,,2018-02-01 00:00:00.000,SOUTHERN,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,CHARLES,,24,00,017,00,"12,439,000",MD,24,"MARYLAND, SOUTHERN, CHARLES",YEAR,017,80,UNITED STATES,$,2017,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
7.2,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,COUNTY,,,2012-12-31 00:00:00.000,SOUTHERN,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,CHARLES,,24,00,017,00,"10,726,000",MD,24,"MARYLAND, SOUTHERN, CHARLES",YEAR,017,80,UNITED STATES,$,2012,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,COUNTY,,,2012-01-01 00:00:00.000,SOUTHERN,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,CHARLES,,24,00,017,00,"6,602,000",MD,24,"MARYLAND, SOUTHERN, CHARLES",YEAR,017,80,UNITED STATES,$,2007,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,COUNTY,,,2012-01-01 00:00:00.000,SOUTHERN,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,CHARLES,,24,00,017,00,"4,746,000",MD,24,"MARYLAND, SOUTHERN, CHARLES",YEAR,017,80,UNITED STATES,$,2002,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,COUNTY,,,2012-01-01 00:00:00.000,SOUTHERN,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,CHARLES,,24,00,017,00,"9,118,000",MD,24,"MARYLAND, SOUTHERN, CHARLES",YEAR,017,80,UNITED STATES,$,1997,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
(L),CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,COUNTY,,,2024-07-02 12:00:00.000,SOUTHERN,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,PRINCE GEORGES,,24,00,033,00,"18,671,000",MD,24,"MARYLAND, SOUTHERN, PRINCE GEORGES",YEAR,033,80,UNITED STATES,$,2022,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
7.3,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,COUNTY,,,2018-02-01 00:00:00.000,SOUTHERN,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,PRINCE GEORGES,,24,00,033,00,"15,248,000",MD,24,"MARYLAND, SOUTHERN, PRINCE GEORGES",YEAR,033,80,UNITED STATES,$,2017,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
7.2,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,COUNTY,,,2012-12-31 00:00:00.000,SOUTHERN,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,PRINCE GEORGES,,24,00,033,00,"16,431,000",MD,24,"MARYLAND, SOUTHERN, PRINCE GEORGES",YEAR,033,80,UNITED STATES,$,2012,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,COUNTY,,,2012-01-01 00:00:00.000,SOUTHERN,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,PRINCE GEORGES,,24,00,033,00,"17,138,000",MD,24,"MARYLAND, SOUTHERN, PRINCE GEORGES",YEAR,033,80,UNITED STATES,$,2007,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,COUNTY,,,2012-01-01 00:00:00.000,SOUTHERN,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,PRINCE GEORGES,,24,00,033,00,"10,526,000",MD,24,"MARYLAND, SOUTHERN, PRINCE GEORGES",YEAR,033,80,UNITED STATES,$,2002,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,COUNTY,,,2012-01-01 00:00:00.000,SOUTHERN,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,PRINCE GEORGES,,24,00,033,00,"16,586,000",MD,24,"MARYLAND, SOUTHERN, PRINCE GEORGES",YEAR,033,80,UNITED STATES,$,1997,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
(L),CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,COUNTY,,,2024-07-02 12:00:00.000,SOUTHERN,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,ST MARYS,,24,00,037,00,"29,164,000",MD,24,"MARYLAND, SOUTHERN, ST MARYS",YEAR,037,80,UNITED STATES,$,2022,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
7.3,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,COUNTY,,,2018-02-01 00:00:00.000,SOUTHERN,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,ST MARYS,,24,00,037,00,"20,465,000",MD,24,"MARYLAND, SOUTHERN, ST MARYS",YEAR,037,80,UNITED STATES,$,2017,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
7.2,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,COUNTY,,,2012-12-31 00:00:00.000,SOUTHERN,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,ST MARYS,,24,00,037,00,"19,060,000",MD,24,"MARYLAND, SOUTHERN, ST MARYS",YEAR,037,80,UNITED STATES,$,2012,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,COUNTY,,,2012-01-01 00:00:00.000,SOUTHERN,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,ST MARYS,,24,00,037,00,"11,696,000",MD,24,"MARYLAND, SOUTHERN, ST MARYS",YEAR,037,80,UNITED STATES,$,2007,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,COUNTY,,,2012-01-01 00:00:00.000,SOUTHERN,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,ST MARYS,,24,00,037,00,"8,989,000",MD,24,"MARYLAND, SOUTHERN, ST MARYS",YEAR,037,80,UNITED STATES,$,2002,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,COUNTY,,,2012-01-01 00:00:00.000,SOUTHERN,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,ST MARYS,,24,00,037,00,"17,145,000",MD,24,"MARYLAND, SOUTHERN, ST MARYS",YEAR,037,80,UNITED STATES,$,1997,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
(L),CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,COUNTY,,,2024-07-02 12:00:00.000,LOWER EASTERN SHORE,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,DORCHESTER,,24,00,019,00,"100,552,000",MD,24,"MARYLAND, LOWER EASTERN SHORE, DORCHESTER",YEAR,019,90,UNITED STATES,$,2022,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
7.3,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,COUNTY,,,2018-02-01 00:00:00.000,LOWER EASTERN SHORE,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,DORCHESTER,,24,00,019,00,"57,550,000",MD,24,"MARYLAND, LOWER EASTERN SHORE, DORCHESTER",YEAR,019,90,UNITED STATES,$,2017,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
7.2,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,COUNTY,,,2012-12-31 00:00:00.000,LOWER EASTERN SHORE,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,DORCHESTER,,24,00,019,00,"69,700,000",MD,24,"MARYLAND, LOWER EASTERN SHORE, DORCHESTER",YEAR,019,90,UNITED STATES,$,2012,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,COUNTY,,,2012-01-01 00:00:00.000,LOWER EASTERN SHORE,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,DORCHESTER,,24,00,019,00,"43,344,000",MD,24,"MARYLAND, LOWER EASTERN SHORE, DORCHESTER",YEAR,019,90,UNITED STATES,$,2007,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,COUNTY,,,2012-01-01 00:00:00.000,LOWER EASTERN SHORE,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,DORCHESTER,,24,00,019,00,"25,666,000",MD,24,"MARYLAND, LOWER EASTERN SHORE, DORCHESTER",YEAR,019,90,UNITED STATES,$,2002,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,COUNTY,,,2012-01-01 00:00:00.000,LOWER EASTERN SHORE,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,DORCHESTER,,24,00,019,00,"34,267,000",MD,24,"MARYLAND, LOWER EASTERN SHORE, DORCHESTER",YEAR,019,90,UNITED STATES,$,1997,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
(L),CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,COUNTY,,,2024-07-02 12:00:00.000,LOWER EASTERN SHORE,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,SOMERSET,,24,00,039,00,"33,789,000",MD,24,"MARYLAND, LOWER EASTERN SHORE, SOMERSET",YEAR,039,90,UNITED STATES,$,2022,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
7.3,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,COUNTY,,,2018-02-01 00:00:00.000,LOWER EASTERN SHORE,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,SOMERSET,,24,00,039,00,"22,101,000",MD,24,"MARYLAND, LOWER EASTERN SHORE, SOMERSET",YEAR,039,90,UNITED STATES,$,2017,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
7.2,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,COUNTY,,,2012-12-31 00:00:00.000,LOWER EASTERN SHORE,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,SOMERSET,,24,00,039,00,"26,652,000",MD,24,"MARYLAND, LOWER EASTERN SHORE, SOMERSET",YEAR,039,90,UNITED STATES,$,2012,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,COUNTY,,,2012-01-01 00:00:00.000,LOWER EASTERN SHORE,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,SOMERSET,,24,00,039,00,"14,929,000",MD,24,"MARYLAND, LOWER EASTERN SHORE, SOMERSET",YEAR,039,90,UNITED STATES,$,2007,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,COUNTY,,,2012-01-01 00:00:00.000,LOWER EASTERN SHORE,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,SOMERSET,,24,00,039,00,"8,894,000",MD,24,"MARYLAND, LOWER EASTERN SHORE, SOMERSET",YEAR,039,90,UNITED STATES,$,2002,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,COUNTY,,,2012-01-01 00:00:00.000,LOWER EASTERN SHORE,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,SOMERSET,,24,00,039,00,"13,034,000",MD,24,"MARYLAND, LOWER EASTERN SHORE, SOMERSET",YEAR,039,90,UNITED STATES,$,1997,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
(L),CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,COUNTY,,,2024-07-02 12:00:00.000,LOWER EASTERN SHORE,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,WICOMICO,,24,00,045,00,"97,962,000",MD,24,"MARYLAND, LOWER EASTERN SHORE, WICOMICO",YEAR,045,90,UNITED STATES,$,2022,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
7.3,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,COUNTY,,,2018-02-01 00:00:00.000,LOWER EASTERN SHORE,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,WICOMICO,,24,00,045,00,"68,341,000",MD,24,"MARYLAND, LOWER EASTERN SHORE, WICOMICO",YEAR,045,90,UNITED STATES,$,2017,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
7.2,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,COUNTY,,,2012-12-31 00:00:00.000,LOWER EASTERN SHORE,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,WICOMICO,,24,00,045,00,"53,609,000",MD,24,"MARYLAND, LOWER EASTERN SHORE, WICOMICO",YEAR,045,90,UNITED STATES,$,2012,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,COUNTY,,,2012-01-01 00:00:00.000,LOWER EASTERN SHORE,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,WICOMICO,,24,00,045,00,"40,448,000",MD,24,"MARYLAND, LOWER EASTERN SHORE, WICOMICO",YEAR,045,90,UNITED STATES,$,2007,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,COUNTY,,,2012-01-01 00:00:00.000,LOWER EASTERN SHORE,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,WICOMICO,,24,00,045,00,"26,226,000",MD,24,"MARYLAND, LOWER EASTERN SHORE, WICOMICO",YEAR,045,90,UNITED STATES,$,2002,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,COUNTY,,,2012-01-01 00:00:00.000,LOWER EASTERN SHORE,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,WICOMICO,,24,00,045,00,"30,209,000",MD,24,"MARYLAND, LOWER EASTERN SHORE, WICOMICO",YEAR,045,90,UNITED STATES,$,1997,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
(L),CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,COUNTY,,,2024-07-02 12:00:00.000,LOWER EASTERN SHORE,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,WORCESTER,,24,00,047,00,"55,247,000",MD,24,"MARYLAND, LOWER EASTERN SHORE, WORCESTER",YEAR,047,90,UNITED STATES,$,2022,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
7.3,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,COUNTY,,,2018-02-01 00:00:00.000,LOWER EASTERN SHORE,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,WORCESTER,,24,00,047,00,"37,690,000",MD,24,"MARYLAND, LOWER EASTERN SHORE, WORCESTER",YEAR,047,90,UNITED STATES,$,2017,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
7.2,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,COUNTY,,,2012-12-31 00:00:00.000,LOWER EASTERN SHORE,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,WORCESTER,,24,00,047,00,"51,359,000",MD,24,"MARYLAND, LOWER EASTERN SHORE, WORCESTER",YEAR,047,90,UNITED STATES,$,2012,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,COUNTY,,,2012-01-01 00:00:00.000,LOWER EASTERN SHORE,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,WORCESTER,,24,00,047,00,"25,484,000",MD,24,"MARYLAND, LOWER EASTERN SHORE, WORCESTER",YEAR,047,90,UNITED STATES,$,2007,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,COUNTY,,,2012-01-01 00:00:00.000,LOWER EASTERN SHORE,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,WORCESTER,,24,00,047,00,"16,186,000",MD,24,"MARYLAND, LOWER EASTERN SHORE, WORCESTER",YEAR,047,90,UNITED STATES,$,2002,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,COUNTY,,,2012-01-01 00:00:00.000,LOWER EASTERN SHORE,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,WORCESTER,,24,00,047,00,"24,630,000",MD,24,"MARYLAND, LOWER EASTERN SHORE, WORCESTER",YEAR,047,90,UNITED STATES,$,1997,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
3.0,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,STATE,,,2024-07-02 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,"1,399,588,000",MD,24,MARYLAND,YEAR,,,UNITED STATES,$,2022,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
