Value,watershed_desc,sector_desc,prodn_practice_desc,load_time,county_name,asd_code,end_code,region_desc,group_desc,domaincat_desc,location_desc,short_desc,year,CV (%),class_desc,begin_code,freq_desc,asd_desc,util_practice_desc,state_alpha,state_fips_code,county_code,congr_district_code,watershed_code,county_ansi,unit_desc,state_name,statisticcat_desc,week_ending,agg_level_desc,reference_period_desc,commodity_desc,zip_5,country_code,source_desc,domain_desc,state_ansi,country_name
1,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",02813,CROP TOTALS - OPERATIONS WITH SALES,2007,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02813,9000,CENSUS,SALES,44,UNITED STATES
1,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",02814,CROP TOTALS - OPERATIONS WITH SALES,2007,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02814,9000,CENSUS,SALES,44,UNITED STATES
1,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",02816,CROP TOTALS - OPERATIONS WITH SALES,2007,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02816,9000,CENSUS,SALES,44,UNITED STATES
3,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",02822,CROP TOTALS - OPERATIONS WITH SALES,2022,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02822,9000,CENSUS,SALES,44,UNITED STATES
2,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",02822,CROP TOTALS - OPERATIONS WITH SALES,2017,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02822,9000,CENSUS,SALES,44,UNITED STATES
2,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",02822,CROP TOTALS - OPERATIONS WITH SALES,2007,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02822,9000,CENSUS,SALES,44,UNITED STATES
1,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",02825,CROP TOTALS - OPERATIONS WITH SALES,2007,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02825,9000,CENSUS,SALES,44,UNITED STATES
1,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",02827,CROP TOTALS - OPERATIONS WITH SALES,2022,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02827,9000,CENSUS,SALES,44,UNITED STATES
1,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",02827,CROP TOTALS - OPERATIONS WITH SALES,2017,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02827,9000,CENSUS,SALES,44,UNITED STATES
1,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",02827,CROP TOTALS - OPERATIONS WITH SALES,2007,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02827,9000,CENSUS,SALES,44,UNITED STATES
1,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",02830,CROP TOTALS - OPERATIONS WITH SALES,2007,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02830,9000,CENSUS,SALES,44,UNITED STATES
1,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",02831,CROP TOTALS - OPERATIONS WITH SALES,2022,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02831,9000,CENSUS,SALES,44,UNITED STATES
1,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",02831,CROP TOTALS - OPERATIONS WITH SALES,2017,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02831,9000,CENSUS,SALES,44,UNITED STATES
1,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",02831,CROP TOTALS - OPERATIONS WITH SALES,2007,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02831,9000,CENSUS,SALES,44,UNITED STATES
5,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",02837,CROP TOTALS - OPERATIONS WITH SALES,2022,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02837,9000,CENSUS,SALES,44,UNITED STATES
2,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",02837,CROP TOTALS - OPERATIONS WITH SALES,2017,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02837,9000,CENSUS,SALES,44,UNITED STATES
2,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",02837,CROP TOTALS - OPERATIONS WITH SALES,2007,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02837,9000,CENSUS,SALES,44,UNITED STATES
4,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",02842,CROP TOTALS - OPERATIONS WITH SALES,2022,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02842,9000,CENSUS,SALES,44,UNITED STATES
2,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",02842,CROP TOTALS - OPERATIONS WITH SALES,2017,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02842,9000,CENSUS,SALES,44,UNITED STATES
5,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",02842,CROP TOTALS - OPERATIONS WITH SALES,2007,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02842,9000,CENSUS,SALES,44,UNITED STATES
1,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",02857,CROP TOTALS - OPERATIONS WITH SALES,2017,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02857,9000,CENSUS,SALES,44,UNITED STATES
1,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",02857,CROP TOTALS - OPERATIONS WITH SALES,2007,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02857,9000,CENSUS,SALES,44,UNITED STATES
3,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",02871,CROP TOTALS - OPERATIONS WITH SALES,2022,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02871,9000,CENSUS,SALES,44,UNITED STATES
4,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",02871,CROP TOTALS - OPERATIONS WITH SALES,2017,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02871,9000,CENSUS,SALES,44,UNITED STATES
5,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",02871,CROP TOTALS - OPERATIONS WITH SALES,2007,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02871,9000,CENSUS,SALES,44,UNITED STATES
1,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",02874,CROP TOTALS - OPERATIONS WITH SALES,2022,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02874,9000,CENSUS,SALES,44,UNITED STATES
1,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",02874,CROP TOTALS - OPERATIONS WITH SALES,2007,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02874,9000,CENSUS,SALES,44,UNITED STATES
2,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",02877,CROP TOTALS - OPERATIONS WITH SALES,2022,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02877,9000,CENSUS,SALES,44,UNITED STATES
2,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",02877,CROP TOTALS - OPERATIONS WITH SALES,2017,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02877,9000,CENSUS,SALES,44,UNITED STATES
2,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",02877,CROP TOTALS - OPERATIONS WITH SALES,2007,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02877,9000,CENSUS,SALES,44,UNITED STATES
3,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",02878,CROP TOTALS - OPERATIONS WITH SALES,2022,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02878,9000,CENSUS,SALES,44,UNITED STATES
1,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",02878,CROP TOTALS - OPERATIONS WITH SALES,2017,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02878,9000,CENSUS,SALES,44,UNITED STATES
1,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",02878,CROP TOTALS - OPERATIONS WITH SALES,2007,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02878,9000,CENSUS,SALES,44,UNITED STATES
2,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",02879,CROP TOTALS - OPERATIONS WITH SALES,2022,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02879,9000,CENSUS,SALES,44,UNITED STATES
3,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",02879,CROP TOTALS - OPERATIONS WITH SALES,2017,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02879,9000,CENSUS,SALES,44,UNITED STATES
2,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",02879,CROP TOTALS - OPERATIONS WITH SALES,2007,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02879,9000,CENSUS,SALES,44,UNITED STATES
1,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",02880,CROP TOTALS - OPERATIONS WITH SALES,2007,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02880,9000,CENSUS,SALES,44,UNITED STATES
1,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",02882,CROP TOTALS - OPERATIONS WITH SALES,2007,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02882,9000,CENSUS,SALES,44,UNITED STATES
1,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",02886,CROP TOTALS - OPERATIONS WITH SALES,2017,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02886,9000,CENSUS,SALES,44,UNITED STATES
1,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",02886,CROP TOTALS - OPERATIONS WITH SALES,2007,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02886,9000,CENSUS,SALES,44,UNITED STATES
3,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",02888,CROP TOTALS - OPERATIONS WITH SALES,2022,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02888,9000,CENSUS,SALES,44,UNITED STATES
1,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",02888,CROP TOTALS - OPERATIONS WITH SALES,2017,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02888,9000,CENSUS,SALES,44,UNITED STATES
3,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",02889,CROP TOTALS - OPERATIONS WITH SALES,2022,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02889,9000,CENSUS,SALES,44,UNITED STATES
1,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",02889,CROP TOTALS - OPERATIONS WITH SALES,2017,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02889,9000,CENSUS,SALES,44,UNITED STATES
1,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",02891,CROP TOTALS - OPERATIONS WITH SALES,2022,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02891,9000,CENSUS,SALES,44,UNITED STATES
2,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",02891,CROP TOTALS - OPERATIONS WITH SALES,2017,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02891,9000,CENSUS,SALES,44,UNITED STATES
1,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",02891,CROP TOTALS - OPERATIONS WITH SALES,2007,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02891,9000,CENSUS,SALES,44,UNITED STATES
12,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",02892,CROP TOTALS - OPERATIONS WITH SALES,2022,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02892,9000,CENSUS,SALES,44,UNITED STATES
8,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",02892,CROP TOTALS - OPERATIONS WITH SALES,2017,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02892,9000,CENSUS,SALES,44,UNITED STATES
6,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",02892,CROP TOTALS - OPERATIONS WITH SALES,2007,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02892,9000,CENSUS,SALES,44,UNITED STATES
1,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",02894,CROP TOTALS - OPERATIONS WITH SALES,2022,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02894,9000,CENSUS,SALES,44,UNITED STATES
1,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",02894,CROP TOTALS - OPERATIONS WITH SALES,2007,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02894,9000,CENSUS,SALES,44,UNITED STATES
1,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",02901,CROP TOTALS - OPERATIONS WITH SALES,2022,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02901,9000,CENSUS,SALES,44,UNITED STATES
1,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",02905,CROP TOTALS - OPERATIONS WITH SALES,2007,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02905,9000,CENSUS,SALES,44,UNITED STATES
2,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",02910,CROP TOTALS - OPERATIONS WITH SALES,2022,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02910,9000,CENSUS,SALES,44,UNITED STATES
1,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",02917,CROP TOTALS - OPERATIONS WITH SALES,2007,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02917,9000,CENSUS,SALES,44,UNITED STATES
5,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",02919,CROP TOTALS - OPERATIONS WITH SALES,2022,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02919,9000,CENSUS,SALES,44,UNITED STATES
1,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",02919,CROP TOTALS - OPERATIONS WITH SALES,2017,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02919,9000,CENSUS,SALES,44,UNITED STATES
3,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",02919,CROP TOTALS - OPERATIONS WITH SALES,2007,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02919,9000,CENSUS,SALES,44,UNITED STATES
1,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",02921,CROP TOTALS - OPERATIONS WITH SALES,2022,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02921,9000,CENSUS,SALES,44,UNITED STATES
1,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",02921,CROP TOTALS - OPERATIONS WITH SALES,2017,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02921,9000,CENSUS,SALES,44,UNITED STATES
2,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",02921,CROP TOTALS - OPERATIONS WITH SALES,2007,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,OPERATIONS,RHODE ISLAND,SALES,,ZIP CODE,YEAR,CROP TOTALS,02921,9000,CENSUS,SALES,44,UNITED STATES
