freq_desc,congr_district_code,util_practice_desc,domain_desc,region_desc,year,unit_desc,country_name,asd_code,county_ansi,state_fips_code,state_alpha,location_desc,reference_period_desc,Value,end_code,county_code,begin_code,week_ending,state_ansi,county_name,state_name,country_code,sector_desc,asd_desc,prodn_practice_desc,load_time,zip_5,watershed_desc,agg_level_desc,watershed_code,class_desc,statisticcat_desc,short_desc,source_desc,group_desc,domaincat_desc,CV (%),commodity_desc
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2007,OPERATIONS,UNITED STATES,,,36,NY,12136,YEAR,1,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,12136,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2022,OPERATIONS,UNITED STATES,,,36,NY,12138,YEAR,1,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,12138,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2017,OPERATIONS,UNITED STATES,,,36,NY,12140,YEAR,1,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,12140,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2022,OPERATIONS,UNITED STATES,,,36,NY,12144,YEAR,2,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,12144,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2017,OPERATIONS,UNITED STATES,,,36,NY,12144,YEAR,1,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,12144,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2007,OPERATIONS,UNITED STATES,,,36,NY,12144,YEAR,1,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,12144,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2022,OPERATIONS,UNITED STATES,,,36,NY,12148,YEAR,6,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,12148,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2017,OPERATIONS,UNITED STATES,,,36,NY,12148,YEAR,2,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,12148,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2007,OPERATIONS,UNITED STATES,,,36,NY,12148,YEAR,1,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,12148,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2022,OPERATIONS,UNITED STATES,,,36,NY,12154,YEAR,5,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,12154,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2017,OPERATIONS,UNITED STATES,,,36,NY,12154,YEAR,3,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,12154,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2007,OPERATIONS,UNITED STATES,,,36,NY,12154,YEAR,3,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,12154,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2022,OPERATIONS,UNITED STATES,,,36,NY,12155,YEAR,2,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,12155,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2017,OPERATIONS,UNITED STATES,,,36,NY,12156,YEAR,2,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,12156,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2007,OPERATIONS,UNITED STATES,,,36,NY,12156,YEAR,1,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,12156,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2022,OPERATIONS,UNITED STATES,,,36,NY,12157,YEAR,8,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,12157,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2017,OPERATIONS,UNITED STATES,,,36,NY,12157,YEAR,5,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,12157,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2007,OPERATIONS,UNITED STATES,,,36,NY,12157,YEAR,1,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,12157,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2022,OPERATIONS,UNITED STATES,,,36,NY,12158,YEAR,1,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,12158,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2017,OPERATIONS,UNITED STATES,,,36,NY,12158,YEAR,2,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,12158,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2022,OPERATIONS,UNITED STATES,,,36,NY,12166,YEAR,1,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,12166,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2017,OPERATIONS,UNITED STATES,,,36,NY,12166,YEAR,2,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,12166,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2007,OPERATIONS,UNITED STATES,,,36,NY,12166,YEAR,1,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,12166,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2022,OPERATIONS,UNITED STATES,,,36,NY,12167,YEAR,2,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,12167,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2017,OPERATIONS,UNITED STATES,,,36,NY,12167,YEAR,2,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,12167,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2022,OPERATIONS,UNITED STATES,,,36,NY,12168,YEAR,1,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,12168,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2017,OPERATIONS,UNITED STATES,,,36,NY,12168,YEAR,1,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,12168,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2007,OPERATIONS,UNITED STATES,,,36,NY,12168,YEAR,1,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,12168,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2022,OPERATIONS,UNITED STATES,,,36,NY,12170,YEAR,2,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,12170,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2017,OPERATIONS,UNITED STATES,,,36,NY,12170,YEAR,3,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,12170,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2007,OPERATIONS,UNITED STATES,,,36,NY,12170,YEAR,1,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,12170,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2007,OPERATIONS,UNITED STATES,,,36,NY,12173,YEAR,1,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,12173,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2022,OPERATIONS,UNITED STATES,,,36,NY,12180,YEAR,1,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,12180,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2017,OPERATIONS,UNITED STATES,,,36,NY,12180,YEAR,2,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,12180,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2007,OPERATIONS,UNITED STATES,,,36,NY,12180,YEAR,1,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,12180,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2022,OPERATIONS,UNITED STATES,,,36,NY,12184,YEAR,11,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,12184,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2017,OPERATIONS,UNITED STATES,,,36,NY,12184,YEAR,6,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,12184,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2007,OPERATIONS,UNITED STATES,,,36,NY,12184,YEAR,4,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,12184,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2007,OPERATIONS,UNITED STATES,,,36,NY,12185,YEAR,1,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,12185,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2022,OPERATIONS,UNITED STATES,,,36,NY,12186,YEAR,9,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,12186,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2017,OPERATIONS,UNITED STATES,,,36,NY,12188,YEAR,2,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,12188,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2017,OPERATIONS,UNITED STATES,,,36,NY,12197,YEAR,1,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,12197,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2022,OPERATIONS,UNITED STATES,,,36,NY,12204,YEAR,1,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,12204,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2017,OPERATIONS,UNITED STATES,,,36,NY,12204,YEAR,2,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,12204,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2017,OPERATIONS,UNITED STATES,,,36,NY,12205,YEAR,1,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,12205,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2007,OPERATIONS,UNITED STATES,,,36,NY,12205,YEAR,2,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,12205,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2022,OPERATIONS,UNITED STATES,,,36,NY,12302,YEAR,4,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,12302,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2007,OPERATIONS,UNITED STATES,,,36,NY,12302,YEAR,2,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,12302,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2022,OPERATIONS,UNITED STATES,,,36,NY,12306,YEAR,1,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,12306,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2017,OPERATIONS,UNITED STATES,,,36,NY,12309,YEAR,1,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,12309,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2022,OPERATIONS,UNITED STATES,,,36,NY,12401,YEAR,1,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,12401,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2017,OPERATIONS,UNITED STATES,,,36,NY,12401,YEAR,2,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,12401,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2007,OPERATIONS,UNITED STATES,,,36,NY,12401,YEAR,2,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,12401,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2022,OPERATIONS,UNITED STATES,,,36,NY,12402,YEAR,1,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,12402,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2017,OPERATIONS,UNITED STATES,,,36,NY,12402,YEAR,1,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,12402,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2022,OPERATIONS,UNITED STATES,,,36,NY,12404,YEAR,4,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,12404,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2017,OPERATIONS,UNITED STATES,,,36,NY,12404,YEAR,1,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,12404,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2007,OPERATIONS,UNITED STATES,,,36,NY,12404,YEAR,1,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,12404,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2022,OPERATIONS,UNITED STATES,,,36,NY,12409,YEAR,2,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,12409,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2022,OPERATIONS,UNITED STATES,,,36,NY,12414,YEAR,3,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,12414,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2017,OPERATIONS,UNITED STATES,,,36,NY,12414,YEAR,2,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,12414,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2007,OPERATIONS,UNITED STATES,,,36,NY,12414,YEAR,1,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,12414,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,2007,OPERATIONS,UNITED STATES,,,36,NY,12431,YEAR,1,00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,12431,,ZIP CODE,00000000,ALL CLASSES,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",,CROP TOTALS
