domaincat_desc,commodity_desc,CV (%),group_desc,source_desc,statisticcat_desc,short_desc,watershed_desc,agg_level_desc,class_desc,watershed_code,zip_5,sector_desc,prodn_practice_desc,asd_desc,load_time,state_name,country_code,county_name,county_code,begin_code,state_ansi,week_ending,Value,end_code,county_ansi,location_desc,state_alpha,reference_period_desc,state_fips_code,asd_code,country_name,region_desc,year,unit_desc,freq_desc,congr_district_code,util_practice_desc,domain_desc
NOT SPECIFIED,CROP TOTALS,(L),CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,2024-07-02 12:00:00.000,KENTUCKY,9000,METCALFE,169,00,21,,"20,307,000",00,169,"KENTUCKY, CENTRAL, METCALFE",KY,YEAR,21,30,UNITED STATES,,2022,$,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,14.7,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,2018-02-01 00:00:00.000,KENTUCKY,9000,METCALFE,169,00,21,,"20,433,000",00,169,"KENTUCKY, CENTRAL, METCALFE",KY,YEAR,21,30,UNITED STATES,,2017,$,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,6.9,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,2012-12-31 00:00:00.000,KENTUCKY,9000,METCALFE,169,00,21,,"10,545,000",00,169,"KENTUCKY, CENTRAL, METCALFE",KY,YEAR,21,30,UNITED STATES,,2012,$,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,2012-01-01 00:00:00.000,KENTUCKY,9000,METCALFE,169,00,21,,"6,361,000",00,169,"KENTUCKY, CENTRAL, METCALFE",KY,YEAR,21,30,UNITED STATES,,2007,$,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,2012-01-01 00:00:00.000,KENTUCKY,9000,METCALFE,169,00,21,,"5,886,000",00,169,"KENTUCKY, CENTRAL, METCALFE",KY,YEAR,21,30,UNITED STATES,,2002,$,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,2012-01-01 00:00:00.000,KENTUCKY,9000,METCALFE,169,00,21,,"10,726,000",00,169,"KENTUCKY, CENTRAL, METCALFE",KY,YEAR,21,30,UNITED STATES,,1997,$,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,(L),CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,2024-07-02 12:00:00.000,KENTUCKY,9000,MONROE,171,00,21,,"21,315,000",00,171,"KENTUCKY, CENTRAL, MONROE",KY,YEAR,21,30,UNITED STATES,,2022,$,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,14.7,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,2018-02-01 00:00:00.000,KENTUCKY,9000,MONROE,171,00,21,,"17,054,000",00,171,"KENTUCKY, CENTRAL, MONROE",KY,YEAR,21,30,UNITED STATES,,2017,$,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,6.9,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,2012-12-31 00:00:00.000,KENTUCKY,9000,MONROE,171,00,21,,"18,120,000",00,171,"KENTUCKY, CENTRAL, MONROE",KY,YEAR,21,30,UNITED STATES,,2012,$,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,2012-01-01 00:00:00.000,KENTUCKY,9000,MONROE,171,00,21,,"5,474,000",00,171,"KENTUCKY, CENTRAL, MONROE",KY,YEAR,21,30,UNITED STATES,,2007,$,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,2012-01-01 00:00:00.000,KENTUCKY,9000,MONROE,171,00,21,,"5,088,000",00,171,"KENTUCKY, CENTRAL, MONROE",KY,YEAR,21,30,UNITED STATES,,2002,$,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,2012-01-01 00:00:00.000,KENTUCKY,9000,MONROE,171,00,21,,"9,313,000",00,171,"KENTUCKY, CENTRAL, MONROE",KY,YEAR,21,30,UNITED STATES,,1997,$,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,(L),CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,2024-07-02 12:00:00.000,KENTUCKY,9000,NELSON,179,00,21,,"57,178,000",00,179,"KENTUCKY, CENTRAL, NELSON",KY,YEAR,21,30,UNITED STATES,,2022,$,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,14.7,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,2018-02-01 00:00:00.000,KENTUCKY,9000,NELSON,179,00,21,,"42,049,000",00,179,"KENTUCKY, CENTRAL, NELSON",KY,YEAR,21,30,UNITED STATES,,2017,$,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,6.9,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,2012-12-31 00:00:00.000,KENTUCKY,9000,NELSON,179,00,21,,"34,336,000",00,179,"KENTUCKY, CENTRAL, NELSON",KY,YEAR,21,30,UNITED STATES,,2012,$,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,2012-01-01 00:00:00.000,KENTUCKY,9000,NELSON,179,00,21,,"16,435,000",00,179,"KENTUCKY, CENTRAL, NELSON",KY,YEAR,21,30,UNITED STATES,,2007,$,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,2012-01-01 00:00:00.000,KENTUCKY,9000,NELSON,179,00,21,,"11,042,000",00,179,"KENTUCKY, CENTRAL, NELSON",KY,YEAR,21,30,UNITED STATES,,2002,$,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,2012-01-01 00:00:00.000,KENTUCKY,9000,NELSON,179,00,21,,"14,832,000",00,179,"KENTUCKY, CENTRAL, NELSON",KY,YEAR,21,30,UNITED STATES,,1997,$,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,(L),CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,2024-07-02 12:00:00.000,KENTUCKY,9000,RUSSELL,207,00,21,,"22,613,000",00,207,"KENTUCKY, CENTRAL, RUSSELL",KY,YEAR,21,30,UNITED STATES,,2022,$,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,14.7,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,2018-02-01 00:00:00.000,KENTUCKY,9000,RUSSELL,207,00,21,,"8,244,000",00,207,"KENTUCKY, CENTRAL, RUSSELL",KY,YEAR,21,30,UNITED STATES,,2017,$,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,6.9,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,2012-12-31 00:00:00.000,KENTUCKY,9000,RUSSELL,207,00,21,,"7,176,000",00,207,"KENTUCKY, CENTRAL, RUSSELL",KY,YEAR,21,30,UNITED STATES,,2012,$,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,2012-01-01 00:00:00.000,KENTUCKY,9000,RUSSELL,207,00,21,,"4,410,000",00,207,"KENTUCKY, CENTRAL, RUSSELL",KY,YEAR,21,30,UNITED STATES,,2007,$,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,2012-01-01 00:00:00.000,KENTUCKY,9000,RUSSELL,207,00,21,,"4,793,000",00,207,"KENTUCKY, CENTRAL, RUSSELL",KY,YEAR,21,30,UNITED STATES,,2002,$,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,2012-01-01 00:00:00.000,KENTUCKY,9000,RUSSELL,207,00,21,,"9,514,000",00,207,"KENTUCKY, CENTRAL, RUSSELL",KY,YEAR,21,30,UNITED STATES,,1997,$,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,(L),CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,2024-07-02 12:00:00.000,KENTUCKY,9000,TAYLOR,217,00,21,,"25,831,000",00,217,"KENTUCKY, CENTRAL, TAYLOR",KY,YEAR,21,30,UNITED STATES,,2022,$,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,14.7,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,2018-02-01 00:00:00.000,KENTUCKY,9000,TAYLOR,217,00,21,,"22,710,000",00,217,"KENTUCKY, CENTRAL, TAYLOR",KY,YEAR,21,30,UNITED STATES,,2017,$,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,6.9,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,2012-12-31 00:00:00.000,KENTUCKY,9000,TAYLOR,217,00,21,,"16,852,000",00,217,"KENTUCKY, CENTRAL, TAYLOR",KY,YEAR,21,30,UNITED STATES,,2012,$,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,2012-01-01 00:00:00.000,KENTUCKY,9000,TAYLOR,217,00,21,,"10,552,000",00,217,"KENTUCKY, CENTRAL, TAYLOR",KY,YEAR,21,30,UNITED STATES,,2007,$,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,2012-01-01 00:00:00.000,KENTUCKY,9000,TAYLOR,217,00,21,,"7,999,000",00,217,"KENTUCKY, CENTRAL, TAYLOR",KY,YEAR,21,30,UNITED STATES,,2002,$,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,2012-01-01 00:00:00.000,KENTUCKY,9000,TAYLOR,217,00,21,,"11,805,000",00,217,"KENTUCKY, CENTRAL, TAYLOR",KY,YEAR,21,30,UNITED STATES,,1997,$,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,(L),CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,2024-07-02 12:00:00.000,KENTUCKY,9000,WARREN,227,00,21,,"99,237,000",00,227,"KENTUCKY, CENTRAL, WARREN",KY,YEAR,21,30,UNITED STATES,,2022,$,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,14.7,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,2018-02-01 00:00:00.000,KENTUCKY,9000,WARREN,227,00,21,,"60,417,000",00,227,"KENTUCKY, CENTRAL, WARREN",KY,YEAR,21,30,UNITED STATES,,2017,$,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,6.9,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,2012-12-31 00:00:00.000,KENTUCKY,9000,WARREN,227,00,21,,"54,967,000",00,227,"KENTUCKY, CENTRAL, WARREN",KY,YEAR,21,30,UNITED STATES,,2012,$,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,2012-01-01 00:00:00.000,KENTUCKY,9000,WARREN,227,00,21,,"22,053,000",00,227,"KENTUCKY, CENTRAL, WARREN",KY,YEAR,21,30,UNITED STATES,,2007,$,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,2012-01-01 00:00:00.000,KENTUCKY,9000,WARREN,227,00,21,,"23,803,000",00,227,"KENTUCKY, CENTRAL, WARREN",KY,YEAR,21,30,UNITED STATES,,2002,$,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,CENTRAL,2012-01-01 00:00:00.000,KENTUCKY,9000,WARREN,227,00,21,,"24,961,000",00,227,"KENTUCKY, CENTRAL, WARREN",KY,YEAR,21,30,UNITED STATES,,1997,$,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,(L),CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,NORTHERN,2024-07-02 12:00:00.000,KENTUCKY,9000,BOONE,015,00,21,,"10,240,000",00,015,"KENTUCKY, NORTHERN, BOONE",KY,YEAR,21,40,UNITED STATES,,2022,$,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,14.7,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,NORTHERN,2018-02-01 00:00:00.000,KENTUCKY,9000,BOONE,015,00,21,,"11,551,000",00,015,"KENTUCKY, NORTHERN, BOONE",KY,YEAR,21,40,UNITED STATES,,2017,$,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,6.9,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,NORTHERN,2012-12-31 00:00:00.000,KENTUCKY,9000,BOONE,015,00,21,,"8,233,000",00,015,"KENTUCKY, NORTHERN, BOONE",KY,YEAR,21,40,UNITED STATES,,2012,$,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,NORTHERN,2012-01-01 00:00:00.000,KENTUCKY,9000,BOONE,015,00,21,,"8,963,000",00,015,"KENTUCKY, NORTHERN, BOONE",KY,YEAR,21,40,UNITED STATES,,2007,$,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,NORTHERN,2012-01-01 00:00:00.000,KENTUCKY,9000,BOONE,015,00,21,,"11,305,000",00,015,"KENTUCKY, NORTHERN, BOONE",KY,YEAR,21,40,UNITED STATES,,2002,$,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,NORTHERN,2012-01-01 00:00:00.000,KENTUCKY,9000,BOONE,015,00,21,,"12,074,000",00,015,"KENTUCKY, NORTHERN, BOONE",KY,YEAR,21,40,UNITED STATES,,1997,$,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,(L),CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,NORTHERN,2024-07-02 12:00:00.000,KENTUCKY,9000,BRACKEN,023,00,21,,"8,293,000",00,023,"KENTUCKY, NORTHERN, BRACKEN",KY,YEAR,21,40,UNITED STATES,,2022,$,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,14.7,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,NORTHERN,2018-02-01 00:00:00.000,KENTUCKY,9000,BRACKEN,023,00,21,,"6,454,000",00,023,"KENTUCKY, NORTHERN, BRACKEN",KY,YEAR,21,40,UNITED STATES,,2017,$,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,6.9,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,NORTHERN,2012-12-31 00:00:00.000,KENTUCKY,9000,BRACKEN,023,00,21,,"6,801,000",00,023,"KENTUCKY, NORTHERN, BRACKEN",KY,YEAR,21,40,UNITED STATES,,2012,$,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,NORTHERN,2012-01-01 00:00:00.000,KENTUCKY,9000,BRACKEN,023,00,21,,"5,508,000",00,023,"KENTUCKY, NORTHERN, BRACKEN",KY,YEAR,21,40,UNITED STATES,,2007,$,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,NORTHERN,2012-01-01 00:00:00.000,KENTUCKY,9000,BRACKEN,023,00,21,,"6,008,000",00,023,"KENTUCKY, NORTHERN, BRACKEN",KY,YEAR,21,40,UNITED STATES,,2002,$,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,NORTHERN,2012-01-01 00:00:00.000,KENTUCKY,9000,BRACKEN,023,00,21,,"13,946,000",00,023,"KENTUCKY, NORTHERN, BRACKEN",KY,YEAR,21,40,UNITED STATES,,1997,$,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,(L),CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,NORTHERN,2024-07-02 12:00:00.000,KENTUCKY,9000,CAMPBELL,037,00,21,,"3,783,000",00,037,"KENTUCKY, NORTHERN, CAMPBELL",KY,YEAR,21,40,UNITED STATES,,2022,$,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,14.7,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,NORTHERN,2018-02-01 00:00:00.000,KENTUCKY,9000,CAMPBELL,037,00,21,,"3,434,000",00,037,"KENTUCKY, NORTHERN, CAMPBELL",KY,YEAR,21,40,UNITED STATES,,2017,$,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,6.9,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,NORTHERN,2012-12-31 00:00:00.000,KENTUCKY,9000,CAMPBELL,037,00,21,,"3,162,000",00,037,"KENTUCKY, NORTHERN, CAMPBELL",KY,YEAR,21,40,UNITED STATES,,2012,$,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,NORTHERN,2012-01-01 00:00:00.000,KENTUCKY,9000,CAMPBELL,037,00,21,,"1,984,000",00,037,"KENTUCKY, NORTHERN, CAMPBELL",KY,YEAR,21,40,UNITED STATES,,2007,$,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,NORTHERN,2012-01-01 00:00:00.000,KENTUCKY,9000,CAMPBELL,037,00,21,,"2,998,000",00,037,"KENTUCKY, NORTHERN, CAMPBELL",KY,YEAR,21,40,UNITED STATES,,2002,$,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,NORTHERN,2012-01-01 00:00:00.000,KENTUCKY,9000,CAMPBELL,037,00,21,,"3,368,000",00,037,"KENTUCKY, NORTHERN, CAMPBELL",KY,YEAR,21,40,UNITED STATES,,1997,$,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,(L),CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,NORTHERN,2024-07-02 12:00:00.000,KENTUCKY,9000,CARROLL,041,00,21,,"2,596,000",00,041,"KENTUCKY, NORTHERN, CARROLL",KY,YEAR,21,40,UNITED STATES,,2022,$,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
NOT SPECIFIED,CROP TOTALS,14.7,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,COUNTY,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,NORTHERN,2018-02-01 00:00:00.000,KENTUCKY,9000,CARROLL,041,00,21,,"3,349,000",00,041,"KENTUCKY, NORTHERN, CARROLL",KY,YEAR,21,40,UNITED STATES,,2017,$,ANNUAL,,ALL UTILIZATION PRACTICES,TOTAL
