domaincat_desc,asd_code,group_desc,region_desc,end_code,county_name,watershed_desc,Value,load_time,prodn_practice_desc,sector_desc,freq_desc,state_alpha,asd_desc,util_practice_desc,class_desc,begin_code,short_desc,location_desc,year,CV (%),agg_level_desc,reference_period_desc,state_name,unit_desc,week_ending,statisticcat_desc,county_ansi,watershed_code,congr_district_code,state_fips_code,county_code,country_name,state_ansi,domain_desc,country_code,source_desc,zip_5,commodity_desc
NOT SPECIFIED,80,CROP TOTALS,,00,FULTON,,"3,484,000",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,SOUTH CENTRAL,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $","PENNSYLVANIA, SOUTH CENTRAL, FULTON",2007,,COUNTY,YEAR,PENNSYLVANIA,$,,SALES,057,00000000,,42,057,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,80,CROP TOTALS,,00,FULTON,,"2,677,000",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,SOUTH CENTRAL,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $","PENNSYLVANIA, SOUTH CENTRAL, FULTON",2002,,COUNTY,YEAR,PENNSYLVANIA,$,,SALES,057,00000000,,42,057,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,80,CROP TOTALS,,00,FULTON,,"3,893,000",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,SOUTH CENTRAL,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $","PENNSYLVANIA, SOUTH CENTRAL, FULTON",1997,,COUNTY,YEAR,PENNSYLVANIA,$,,SALES,057,00000000,,42,057,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,80,CROP TOTALS,,00,YORK,,"178,329,000",2024-07-02 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,SOUTH CENTRAL,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $","PENNSYLVANIA, SOUTH CENTRAL, YORK",2022,(L),COUNTY,YEAR,PENNSYLVANIA,$,,SALES,133,00000000,,42,133,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,80,CROP TOTALS,,00,YORK,,"134,898,000",2018-02-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,SOUTH CENTRAL,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $","PENNSYLVANIA, SOUTH CENTRAL, YORK",2017,6.9,COUNTY,YEAR,PENNSYLVANIA,$,,SALES,133,00000000,,42,133,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,80,CROP TOTALS,,00,YORK,,"147,217,000",2012-12-31 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,SOUTH CENTRAL,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $","PENNSYLVANIA, SOUTH CENTRAL, YORK",2012,3.4,COUNTY,YEAR,PENNSYLVANIA,$,,SALES,133,00000000,,42,133,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,80,CROP TOTALS,,00,YORK,,"100,168,000",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,SOUTH CENTRAL,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $","PENNSYLVANIA, SOUTH CENTRAL, YORK",2007,,COUNTY,YEAR,PENNSYLVANIA,$,,SALES,133,00000000,,42,133,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,80,CROP TOTALS,,00,YORK,,"56,261,000",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,SOUTH CENTRAL,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $","PENNSYLVANIA, SOUTH CENTRAL, YORK",2002,,COUNTY,YEAR,PENNSYLVANIA,$,,SALES,133,00000000,,42,133,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,80,CROP TOTALS,,00,YORK,,"57,443,000",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,SOUTH CENTRAL,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $","PENNSYLVANIA, SOUTH CENTRAL, YORK",1997,,COUNTY,YEAR,PENNSYLVANIA,$,,SALES,133,00000000,,42,133,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,90,CROP TOTALS,,00,BERKS,,"252,233,000",2024-07-02 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,SOUTHEASTERN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $","PENNSYLVANIA, SOUTHEASTERN, BERKS",2022,(L),COUNTY,YEAR,PENNSYLVANIA,$,,SALES,011,00000000,,42,011,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,90,CROP TOTALS,,00,BERKS,,"243,155,000",2018-02-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,SOUTHEASTERN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $","PENNSYLVANIA, SOUTHEASTERN, BERKS",2017,6.9,COUNTY,YEAR,PENNSYLVANIA,$,,SALES,011,00000000,,42,011,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,90,CROP TOTALS,,00,BERKS,,"224,986,000",2012-12-31 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,SOUTHEASTERN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $","PENNSYLVANIA, SOUTHEASTERN, BERKS",2012,3.4,COUNTY,YEAR,PENNSYLVANIA,$,,SALES,011,00000000,,42,011,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,90,CROP TOTALS,,00,BERKS,,"165,511,000",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,SOUTHEASTERN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $","PENNSYLVANIA, SOUTHEASTERN, BERKS",2007,,COUNTY,YEAR,PENNSYLVANIA,$,,SALES,011,00000000,,42,011,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,90,CROP TOTALS,,00,BERKS,,"119,961,000",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,SOUTHEASTERN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $","PENNSYLVANIA, SOUTHEASTERN, BERKS",2002,,COUNTY,YEAR,PENNSYLVANIA,$,,SALES,011,00000000,,42,011,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,90,CROP TOTALS,,00,BERKS,,"131,515,000",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,SOUTHEASTERN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $","PENNSYLVANIA, SOUTHEASTERN, BERKS",1997,,COUNTY,YEAR,PENNSYLVANIA,$,,SALES,011,00000000,,42,011,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,90,CROP TOTALS,,00,BUCKS,,"61,411,000",2024-07-02 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,SOUTHEASTERN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $","PENNSYLVANIA, SOUTHEASTERN, BUCKS",2022,(L),COUNTY,YEAR,PENNSYLVANIA,$,,SALES,017,00000000,,42,017,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,90,CROP TOTALS,,00,BUCKS,,"54,893,000",2018-02-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,SOUTHEASTERN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $","PENNSYLVANIA, SOUTHEASTERN, BUCKS",2017,6.9,COUNTY,YEAR,PENNSYLVANIA,$,,SALES,017,00000000,,42,017,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,90,CROP TOTALS,,00,BUCKS,,"46,869,000",2012-12-31 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,SOUTHEASTERN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $","PENNSYLVANIA, SOUTHEASTERN, BUCKS",2012,3.4,COUNTY,YEAR,PENNSYLVANIA,$,,SALES,017,00000000,,42,017,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,90,CROP TOTALS,,00,BUCKS,,"53,905,000",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,SOUTHEASTERN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $","PENNSYLVANIA, SOUTHEASTERN, BUCKS",2007,,COUNTY,YEAR,PENNSYLVANIA,$,,SALES,017,00000000,,42,017,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,90,CROP TOTALS,,00,BUCKS,,"49,767,000",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,SOUTHEASTERN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $","PENNSYLVANIA, SOUTHEASTERN, BUCKS",2002,,COUNTY,YEAR,PENNSYLVANIA,$,,SALES,017,00000000,,42,017,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,90,CROP TOTALS,,00,BUCKS,,"66,687,000",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,SOUTHEASTERN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $","PENNSYLVANIA, SOUTHEASTERN, BUCKS",1997,,COUNTY,YEAR,PENNSYLVANIA,$,,SALES,017,00000000,,42,017,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,90,CROP TOTALS,,00,CHESTER,,"608,174,000",2024-07-02 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,SOUTHEASTERN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $","PENNSYLVANIA, SOUTHEASTERN, CHESTER",2022,(L),COUNTY,YEAR,PENNSYLVANIA,$,,SALES,029,00000000,,42,029,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,90,CROP TOTALS,,00,CHESTER,,"570,929,000",2018-02-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,SOUTHEASTERN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $","PENNSYLVANIA, SOUTHEASTERN, CHESTER",2017,6.9,COUNTY,YEAR,PENNSYLVANIA,$,,SALES,029,00000000,,42,029,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,90,CROP TOTALS,,00,CHESTER,,"535,206,000",2012-12-31 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,SOUTHEASTERN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $","PENNSYLVANIA, SOUTHEASTERN, CHESTER",2012,3.4,COUNTY,YEAR,PENNSYLVANIA,$,,SALES,029,00000000,,42,029,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,90,CROP TOTALS,,00,CHESTER,,"440,169,000",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,SOUTHEASTERN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $","PENNSYLVANIA, SOUTHEASTERN, CHESTER",2007,,COUNTY,YEAR,PENNSYLVANIA,$,,SALES,029,00000000,,42,029,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,90,CROP TOTALS,,00,CHESTER,,"288,093,000",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,SOUTHEASTERN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $","PENNSYLVANIA, SOUTHEASTERN, CHESTER",2002,,COUNTY,YEAR,PENNSYLVANIA,$,,SALES,029,00000000,,42,029,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,90,CROP TOTALS,,00,CHESTER,,"301,477,000",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,SOUTHEASTERN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $","PENNSYLVANIA, SOUTHEASTERN, CHESTER",1997,,COUNTY,YEAR,PENNSYLVANIA,$,,SALES,029,00000000,,42,029,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,90,CROP TOTALS,,00,DELAWARE,,"2,396,000",2024-07-02 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,SOUTHEASTERN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $","PENNSYLVANIA, SOUTHEASTERN, DELAWARE",2022,(L),COUNTY,YEAR,PENNSYLVANIA,$,,SALES,045,00000000,,42,045,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,90,CROP TOTALS,,00,DELAWARE,,"9,281,000",2018-02-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,SOUTHEASTERN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $","PENNSYLVANIA, SOUTHEASTERN, DELAWARE",2017,6.9,COUNTY,YEAR,PENNSYLVANIA,$,,SALES,045,00000000,,42,045,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,90,CROP TOTALS,,00,DELAWARE,,"9,680,000",2012-12-31 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,SOUTHEASTERN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $","PENNSYLVANIA, SOUTHEASTERN, DELAWARE",2012,3.4,COUNTY,YEAR,PENNSYLVANIA,$,,SALES,045,00000000,,42,045,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,90,CROP TOTALS,,00,DELAWARE,,"9,200,000",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,SOUTHEASTERN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $","PENNSYLVANIA, SOUTHEASTERN, DELAWARE",2007,,COUNTY,YEAR,PENNSYLVANIA,$,,SALES,045,00000000,,42,045,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,90,CROP TOTALS,,00,DELAWARE,,"7,063,000",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,SOUTHEASTERN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $","PENNSYLVANIA, SOUTHEASTERN, DELAWARE",2002,,COUNTY,YEAR,PENNSYLVANIA,$,,SALES,045,00000000,,42,045,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,90,CROP TOTALS,,00,DELAWARE,,"8,216,000",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,SOUTHEASTERN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $","PENNSYLVANIA, SOUTHEASTERN, DELAWARE",1997,,COUNTY,YEAR,PENNSYLVANIA,$,,SALES,045,00000000,,42,045,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,90,CROP TOTALS,,00,LANCASTER,,"326,645,000",2024-07-02 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,SOUTHEASTERN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $","PENNSYLVANIA, SOUTHEASTERN, LANCASTER",2022,(L),COUNTY,YEAR,PENNSYLVANIA,$,,SALES,071,00000000,,42,071,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,90,CROP TOTALS,,00,LANCASTER,,"231,302,000",2018-02-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,SOUTHEASTERN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $","PENNSYLVANIA, SOUTHEASTERN, LANCASTER",2017,6.9,COUNTY,YEAR,PENNSYLVANIA,$,,SALES,071,00000000,,42,071,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,90,CROP TOTALS,,00,LANCASTER,,"261,037,000",2012-12-31 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,SOUTHEASTERN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $","PENNSYLVANIA, SOUTHEASTERN, LANCASTER",2012,3.4,COUNTY,YEAR,PENNSYLVANIA,$,,SALES,071,00000000,,42,071,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,90,CROP TOTALS,,00,LANCASTER,,"149,254,000",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,SOUTHEASTERN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $","PENNSYLVANIA, SOUTHEASTERN, LANCASTER",2007,,COUNTY,YEAR,PENNSYLVANIA,$,,SALES,071,00000000,,42,071,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,90,CROP TOTALS,,00,LANCASTER,,"88,326,000",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,SOUTHEASTERN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $","PENNSYLVANIA, SOUTHEASTERN, LANCASTER",2002,,COUNTY,YEAR,PENNSYLVANIA,$,,SALES,071,00000000,,42,071,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,90,CROP TOTALS,,00,LANCASTER,,"117,875,000",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,SOUTHEASTERN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $","PENNSYLVANIA, SOUTHEASTERN, LANCASTER",1997,,COUNTY,YEAR,PENNSYLVANIA,$,,SALES,071,00000000,,42,071,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,90,CROP TOTALS,,00,LEBANON,,"63,643,000",2024-07-02 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,SOUTHEASTERN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $","PENNSYLVANIA, SOUTHEASTERN, LEBANON",2022,(L),COUNTY,YEAR,PENNSYLVANIA,$,,SALES,075,00000000,,42,075,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,90,CROP TOTALS,,00,LEBANON,,"37,175,000",2018-02-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,SOUTHEASTERN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $","PENNSYLVANIA, SOUTHEASTERN, LEBANON",2017,6.9,COUNTY,YEAR,PENNSYLVANIA,$,,SALES,075,00000000,,42,075,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,90,CROP TOTALS,,00,LEBANON,,"45,770,000",2012-12-31 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,SOUTHEASTERN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $","PENNSYLVANIA, SOUTHEASTERN, LEBANON",2012,3.4,COUNTY,YEAR,PENNSYLVANIA,$,,SALES,075,00000000,,42,075,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,90,CROP TOTALS,,00,LEBANON,,"21,995,000",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,SOUTHEASTERN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $","PENNSYLVANIA, SOUTHEASTERN, LEBANON",2007,,COUNTY,YEAR,PENNSYLVANIA,$,,SALES,075,00000000,,42,075,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,90,CROP TOTALS,,00,LEBANON,,"17,216,000",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,SOUTHEASTERN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $","PENNSYLVANIA, SOUTHEASTERN, LEBANON",2002,,COUNTY,YEAR,PENNSYLVANIA,$,,SALES,075,00000000,,42,075,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,90,CROP TOTALS,,00,LEBANON,,"20,599,000",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,SOUTHEASTERN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $","PENNSYLVANIA, SOUTHEASTERN, LEBANON",1997,,COUNTY,YEAR,PENNSYLVANIA,$,,SALES,075,00000000,,42,075,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,90,CROP TOTALS,,00,MONTGOMERY,,"26,267,000",2024-07-02 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,SOUTHEASTERN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $","PENNSYLVANIA, SOUTHEASTERN, MONTGOMERY",2022,(L),COUNTY,YEAR,PENNSYLVANIA,$,,SALES,091,00000000,,42,091,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,90,CROP TOTALS,,00,MONTGOMERY,,"26,130,000",2018-02-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,SOUTHEASTERN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $","PENNSYLVANIA, SOUTHEASTERN, MONTGOMERY",2017,6.9,COUNTY,YEAR,PENNSYLVANIA,$,,SALES,091,00000000,,42,091,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,90,CROP TOTALS,,00,MONTGOMERY,,"18,398,000",2012-12-31 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,SOUTHEASTERN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $","PENNSYLVANIA, SOUTHEASTERN, MONTGOMERY",2012,3.4,COUNTY,YEAR,PENNSYLVANIA,$,,SALES,091,00000000,,42,091,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,90,CROP TOTALS,,00,MONTGOMERY,,"18,866,000",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,SOUTHEASTERN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $","PENNSYLVANIA, SOUTHEASTERN, MONTGOMERY",2007,,COUNTY,YEAR,PENNSYLVANIA,$,,SALES,091,00000000,,42,091,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,90,CROP TOTALS,,00,MONTGOMERY,,"25,324,000",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,SOUTHEASTERN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $","PENNSYLVANIA, SOUTHEASTERN, MONTGOMERY",2002,,COUNTY,YEAR,PENNSYLVANIA,$,,SALES,091,00000000,,42,091,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,90,CROP TOTALS,,00,MONTGOMERY,,"22,680,000",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,SOUTHEASTERN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $","PENNSYLVANIA, SOUTHEASTERN, MONTGOMERY",1997,,COUNTY,YEAR,PENNSYLVANIA,$,,SALES,091,00000000,,42,091,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,90,CROP TOTALS,,00,PHILADELPHIA,,"2,227,000",2024-07-02 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,SOUTHEASTERN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $","PENNSYLVANIA, SOUTHEASTERN, PHILADELPHIA",2022,(L),COUNTY,YEAR,PENNSYLVANIA,$,,SALES,101,00000000,,42,101,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
NOT SPECIFIED,90,CROP TOTALS,,00,PHILADELPHIA,,"265,000",2018-02-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,SOUTHEASTERN,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $","PENNSYLVANIA, SOUTHEASTERN, PHILADELPHIA",2017,6.9,COUNTY,YEAR,PENNSYLVANIA,$,,SALES,101,00000000,,42,101,UNITED STATES,42,TOTAL,9000,CENSUS,,CROP TOTALS
