group_desc,location_desc,reference_period_desc,state_fips_code,county_name,freq_desc,util_practice_desc,county_ansi,class_desc,state_name,zip_5,end_code,domaincat_desc,country_code,week_ending,watershed_desc,country_name,congr_district_code,statisticcat_desc,year,sector_desc,state_ansi,prodn_practice_desc,begin_code,commodity_desc,Value,source_desc,domain_desc,load_time,state_alpha,short_desc,county_code,asd_code,asd_desc,watershed_code,agg_level_desc,region_desc,unit_desc,CV (%)
FIELD CROPS,"NEVADA, NORTHWEST, CHURCHILL",YEAR,32,CHURCHILL,ANNUAL,ALL UTILIZATION PRACTICES,001,(EXCL ALFALFA),NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1998,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,1.7,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE",001,10,NORTHWEST,00000000,COUNTY,,TONS / ACRE,
FIELD CROPS,"NEVADA, NORTHWEST, CHURCHILL",YEAR,32,CHURCHILL,ANNUAL,ALL UTILIZATION PRACTICES,001,(EXCL ALFALFA),NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1997,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,3,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE",001,10,NORTHWEST,00000000,COUNTY,,TONS / ACRE,
FIELD CROPS,"NEVADA, NORTHWEST, CHURCHILL",YEAR,32,CHURCHILL,ANNUAL,ALL UTILIZATION PRACTICES,001,(EXCL ALFALFA),NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1996,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,2.2,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE",001,10,NORTHWEST,00000000,COUNTY,,TONS / ACRE,
FIELD CROPS,"NEVADA, NORTHWEST, CHURCHILL",YEAR,32,CHURCHILL,ANNUAL,ALL UTILIZATION PRACTICES,001,(EXCL ALFALFA),NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1995,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,2.3,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE",001,10,NORTHWEST,00000000,COUNTY,,TONS / ACRE,
FIELD CROPS,"NEVADA, NORTHWEST, CHURCHILL",YEAR,32,CHURCHILL,ANNUAL,ALL UTILIZATION PRACTICES,001,(EXCL ALFALFA),NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1994,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,2.4,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE",001,10,NORTHWEST,00000000,COUNTY,,TONS / ACRE,
FIELD CROPS,"NEVADA, NORTHWEST, CHURCHILL",YEAR,32,CHURCHILL,ANNUAL,ALL UTILIZATION PRACTICES,001,(EXCL ALFALFA),NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1993,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,2.5,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE",001,10,NORTHWEST,00000000,COUNTY,,TONS / ACRE,
FIELD CROPS,"NEVADA, NORTHWEST, CHURCHILL",YEAR,32,CHURCHILL,ANNUAL,ALL UTILIZATION PRACTICES,001,(EXCL ALFALFA),NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1992,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,2,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE",001,10,NORTHWEST,00000000,COUNTY,,TONS / ACRE,
FIELD CROPS,"NEVADA, NORTHWEST, CHURCHILL",YEAR,32,CHURCHILL,ANNUAL,ALL UTILIZATION PRACTICES,001,(EXCL ALFALFA),NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1991,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,2.29,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE",001,10,NORTHWEST,00000000,COUNTY,,TONS / ACRE,
FIELD CROPS,"NEVADA, NORTHWEST, CHURCHILL",YEAR,32,CHURCHILL,ANNUAL,ALL UTILIZATION PRACTICES,001,(EXCL ALFALFA),NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1990,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,2.25,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE",001,10,NORTHWEST,00000000,COUNTY,,TONS / ACRE,
FIELD CROPS,"NEVADA, NORTHWEST, CHURCHILL",YEAR,32,CHURCHILL,ANNUAL,ALL UTILIZATION PRACTICES,001,(EXCL ALFALFA),NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1989,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,2.1,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE",001,10,NORTHWEST,00000000,COUNTY,,TONS / ACRE,
FIELD CROPS,"NEVADA, NORTHWEST, CHURCHILL",YEAR,32,CHURCHILL,ANNUAL,ALL UTILIZATION PRACTICES,001,(EXCL ALFALFA),NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1988,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,1.9,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE",001,10,NORTHWEST,00000000,COUNTY,,TONS / ACRE,
FIELD CROPS,"NEVADA, NORTHWEST, CHURCHILL",YEAR,32,CHURCHILL,ANNUAL,ALL UTILIZATION PRACTICES,001,(EXCL ALFALFA),NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1987,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,1.85,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE",001,10,NORTHWEST,00000000,COUNTY,,TONS / ACRE,
FIELD CROPS,"NEVADA, NORTHWEST, CHURCHILL",YEAR,32,CHURCHILL,ANNUAL,ALL UTILIZATION PRACTICES,001,(EXCL ALFALFA),NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1986,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,1.8,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE",001,10,NORTHWEST,00000000,COUNTY,,TONS / ACRE,
FIELD CROPS,"NEVADA, NORTHWEST, CHURCHILL",YEAR,32,CHURCHILL,ANNUAL,ALL UTILIZATION PRACTICES,001,(EXCL ALFALFA),NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1985,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,1.7,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE",001,10,NORTHWEST,00000000,COUNTY,,TONS / ACRE,
FIELD CROPS,"NEVADA, NORTHWEST, CHURCHILL",YEAR,32,CHURCHILL,ANNUAL,ALL UTILIZATION PRACTICES,001,(EXCL ALFALFA),NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1984,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,1.9,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE",001,10,NORTHWEST,00000000,COUNTY,,TONS / ACRE,
FIELD CROPS,"NEVADA, NORTHWEST, CHURCHILL",YEAR,32,CHURCHILL,ANNUAL,ALL UTILIZATION PRACTICES,001,(EXCL ALFALFA),NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1983,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,1.9,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE",001,10,NORTHWEST,00000000,COUNTY,,TONS / ACRE,
FIELD CROPS,"NEVADA, NORTHWEST, CHURCHILL",YEAR,32,CHURCHILL,ANNUAL,ALL UTILIZATION PRACTICES,001,(EXCL ALFALFA),NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1982,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,2.2,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE",001,10,NORTHWEST,00000000,COUNTY,,TONS / ACRE,
FIELD CROPS,"NEVADA, NORTHWEST, CHURCHILL",YEAR,32,CHURCHILL,ANNUAL,ALL UTILIZATION PRACTICES,001,(EXCL ALFALFA),NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1981,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,1.6,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE",001,10,NORTHWEST,00000000,COUNTY,,TONS / ACRE,
FIELD CROPS,"NEVADA, NORTHWEST, CHURCHILL",YEAR,32,CHURCHILL,ANNUAL,ALL UTILIZATION PRACTICES,001,(EXCL ALFALFA),NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1980,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,1.1,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE",001,10,NORTHWEST,00000000,COUNTY,,TONS / ACRE,
FIELD CROPS,"NEVADA, NORTHWEST, CHURCHILL",YEAR,32,CHURCHILL,ANNUAL,ALL UTILIZATION PRACTICES,001,(EXCL ALFALFA),NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1979,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,1.4,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE",001,10,NORTHWEST,00000000,COUNTY,,TONS / ACRE,
FIELD CROPS,"NEVADA, NORTHWEST, CHURCHILL",YEAR,32,CHURCHILL,ANNUAL,ALL UTILIZATION PRACTICES,001,(EXCL ALFALFA),NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1978,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,1.3,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE",001,10,NORTHWEST,00000000,COUNTY,,TONS / ACRE,
FIELD CROPS,"NEVADA, NORTHWEST, CHURCHILL",YEAR,32,CHURCHILL,ANNUAL,ALL UTILIZATION PRACTICES,001,(EXCL ALFALFA),NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1977,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,1.5,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE",001,10,NORTHWEST,00000000,COUNTY,,TONS / ACRE,
FIELD CROPS,"NEVADA, NORTHWEST, CHURCHILL",YEAR,32,CHURCHILL,ANNUAL,ALL UTILIZATION PRACTICES,001,(EXCL ALFALFA),NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1976,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,1.5,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE",001,10,NORTHWEST,00000000,COUNTY,,TONS / ACRE,
FIELD CROPS,"NEVADA, NORTHWEST, CHURCHILL",YEAR,32,CHURCHILL,ANNUAL,ALL UTILIZATION PRACTICES,001,(EXCL ALFALFA),NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1975,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,1.8,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE",001,10,NORTHWEST,00000000,COUNTY,,TONS / ACRE,
FIELD CROPS,"NEVADA, NORTHWEST, CHURCHILL",YEAR,32,CHURCHILL,ANNUAL,ALL UTILIZATION PRACTICES,001,(EXCL ALFALFA),NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1974,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,1.9,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE",001,10,NORTHWEST,00000000,COUNTY,,TONS / ACRE,
FIELD CROPS,"NEVADA, NORTHWEST, CHURCHILL",YEAR,32,CHURCHILL,ANNUAL,ALL UTILIZATION PRACTICES,001,(EXCL ALFALFA),NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1973,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,1.8,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE",001,10,NORTHWEST,00000000,COUNTY,,TONS / ACRE,
FIELD CROPS,"NEVADA, NORTHWEST, CHURCHILL",YEAR,32,CHURCHILL,ANNUAL,ALL UTILIZATION PRACTICES,001,(EXCL ALFALFA),NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1972,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,2,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE",001,10,NORTHWEST,00000000,COUNTY,,TONS / ACRE,
FIELD CROPS,"NEVADA, NORTHWEST, CHURCHILL",YEAR,32,CHURCHILL,ANNUAL,ALL UTILIZATION PRACTICES,001,(EXCL ALFALFA),NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1971,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,1.9,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE",001,10,NORTHWEST,00000000,COUNTY,,TONS / ACRE,
FIELD CROPS,"NEVADA, NORTHWEST, CHURCHILL",YEAR,32,CHURCHILL,ANNUAL,ALL UTILIZATION PRACTICES,001,(EXCL ALFALFA),NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1970,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,1.8,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE",001,10,NORTHWEST,00000000,COUNTY,,TONS / ACRE,
FIELD CROPS,"NEVADA, NORTHWEST, CHURCHILL",YEAR,32,CHURCHILL,ANNUAL,ALL UTILIZATION PRACTICES,001,(EXCL ALFALFA),NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1969,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,1.9,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE",001,10,NORTHWEST,00000000,COUNTY,,TONS / ACRE,
FIELD CROPS,"NEVADA, NORTHWEST, DOUGLAS",YEAR,32,DOUGLAS,ANNUAL,ALL UTILIZATION PRACTICES,005,(EXCL ALFALFA),NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,2006,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,2.9,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE",005,10,NORTHWEST,00000000,COUNTY,,TONS / ACRE,
FIELD CROPS,"NEVADA, NORTHWEST, DOUGLAS",YEAR,32,DOUGLAS,ANNUAL,ALL UTILIZATION PRACTICES,005,(EXCL ALFALFA),NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,2005,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,2.8,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE",005,10,NORTHWEST,00000000,COUNTY,,TONS / ACRE,
FIELD CROPS,"NEVADA, NORTHWEST, DOUGLAS",YEAR,32,DOUGLAS,ANNUAL,ALL UTILIZATION PRACTICES,005,(EXCL ALFALFA),NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,2004,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,3.2,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE",005,10,NORTHWEST,00000000,COUNTY,,TONS / ACRE,
FIELD CROPS,"NEVADA, NORTHWEST, DOUGLAS",YEAR,32,DOUGLAS,ANNUAL,ALL UTILIZATION PRACTICES,005,(EXCL ALFALFA),NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,2003,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,1.7,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE",005,10,NORTHWEST,00000000,COUNTY,,TONS / ACRE,
FIELD CROPS,"NEVADA, NORTHWEST, DOUGLAS",YEAR,32,DOUGLAS,ANNUAL,ALL UTILIZATION PRACTICES,005,(EXCL ALFALFA),NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,2002,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,2.3,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE",005,10,NORTHWEST,00000000,COUNTY,,TONS / ACRE,
FIELD CROPS,"NEVADA, NORTHWEST, DOUGLAS",YEAR,32,DOUGLAS,ANNUAL,ALL UTILIZATION PRACTICES,005,(EXCL ALFALFA),NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,2001,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,1.9,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE",005,10,NORTHWEST,00000000,COUNTY,,TONS / ACRE,
FIELD CROPS,"NEVADA, NORTHWEST, DOUGLAS",YEAR,32,DOUGLAS,ANNUAL,ALL UTILIZATION PRACTICES,005,(EXCL ALFALFA),NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,2000,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,2.8,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE",005,10,NORTHWEST,00000000,COUNTY,,TONS / ACRE,
FIELD CROPS,"NEVADA, NORTHWEST, DOUGLAS",YEAR,32,DOUGLAS,ANNUAL,ALL UTILIZATION PRACTICES,005,(EXCL ALFALFA),NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1999,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,2.6,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE",005,10,NORTHWEST,00000000,COUNTY,,TONS / ACRE,
FIELD CROPS,"NEVADA, NORTHWEST, DOUGLAS",YEAR,32,DOUGLAS,ANNUAL,ALL UTILIZATION PRACTICES,005,(EXCL ALFALFA),NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1998,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,2.6,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE",005,10,NORTHWEST,00000000,COUNTY,,TONS / ACRE,
FIELD CROPS,"NEVADA, NORTHWEST, DOUGLAS",YEAR,32,DOUGLAS,ANNUAL,ALL UTILIZATION PRACTICES,005,(EXCL ALFALFA),NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1997,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,2.1,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE",005,10,NORTHWEST,00000000,COUNTY,,TONS / ACRE,
FIELD CROPS,"NEVADA, NORTHWEST, DOUGLAS",YEAR,32,DOUGLAS,ANNUAL,ALL UTILIZATION PRACTICES,005,(EXCL ALFALFA),NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1996,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,3.5,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE",005,10,NORTHWEST,00000000,COUNTY,,TONS / ACRE,
FIELD CROPS,"NEVADA, NORTHWEST, DOUGLAS",YEAR,32,DOUGLAS,ANNUAL,ALL UTILIZATION PRACTICES,005,(EXCL ALFALFA),NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1995,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,2.5,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE",005,10,NORTHWEST,00000000,COUNTY,,TONS / ACRE,
FIELD CROPS,"NEVADA, NORTHWEST, DOUGLAS",YEAR,32,DOUGLAS,ANNUAL,ALL UTILIZATION PRACTICES,005,(EXCL ALFALFA),NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1994,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,2.71,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE",005,10,NORTHWEST,00000000,COUNTY,,TONS / ACRE,
FIELD CROPS,"NEVADA, NORTHWEST, DOUGLAS",YEAR,32,DOUGLAS,ANNUAL,ALL UTILIZATION PRACTICES,005,(EXCL ALFALFA),NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1993,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,2.14,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE",005,10,NORTHWEST,00000000,COUNTY,,TONS / ACRE,
FIELD CROPS,"NEVADA, NORTHWEST, DOUGLAS",YEAR,32,DOUGLAS,ANNUAL,ALL UTILIZATION PRACTICES,005,(EXCL ALFALFA),NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1992,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,2.25,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE",005,10,NORTHWEST,00000000,COUNTY,,TONS / ACRE,
FIELD CROPS,"NEVADA, NORTHWEST, DOUGLAS",YEAR,32,DOUGLAS,ANNUAL,ALL UTILIZATION PRACTICES,005,(EXCL ALFALFA),NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1991,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,1.52,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE",005,10,NORTHWEST,00000000,COUNTY,,TONS / ACRE,
FIELD CROPS,"NEVADA, NORTHWEST, DOUGLAS",YEAR,32,DOUGLAS,ANNUAL,ALL UTILIZATION PRACTICES,005,(EXCL ALFALFA),NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1990,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,1.8,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE",005,10,NORTHWEST,00000000,COUNTY,,TONS / ACRE,
FIELD CROPS,"NEVADA, NORTHWEST, DOUGLAS",YEAR,32,DOUGLAS,ANNUAL,ALL UTILIZATION PRACTICES,005,(EXCL ALFALFA),NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1989,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,1.9,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE",005,10,NORTHWEST,00000000,COUNTY,,TONS / ACRE,
FIELD CROPS,"NEVADA, NORTHWEST, DOUGLAS",YEAR,32,DOUGLAS,ANNUAL,ALL UTILIZATION PRACTICES,005,(EXCL ALFALFA),NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1988,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,1.4,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE",005,10,NORTHWEST,00000000,COUNTY,,TONS / ACRE,
FIELD CROPS,"NEVADA, NORTHWEST, DOUGLAS",YEAR,32,DOUGLAS,ANNUAL,ALL UTILIZATION PRACTICES,005,(EXCL ALFALFA),NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1987,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,1.7,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE",005,10,NORTHWEST,00000000,COUNTY,,TONS / ACRE,
FIELD CROPS,"NEVADA, NORTHWEST, DOUGLAS",YEAR,32,DOUGLAS,ANNUAL,ALL UTILIZATION PRACTICES,005,(EXCL ALFALFA),NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1986,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,1.7,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE",005,10,NORTHWEST,00000000,COUNTY,,TONS / ACRE,
FIELD CROPS,"NEVADA, NORTHWEST, DOUGLAS",YEAR,32,DOUGLAS,ANNUAL,ALL UTILIZATION PRACTICES,005,(EXCL ALFALFA),NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,1985,CROPS,32,ALL PRODUCTION PRACTICES,00,HAY,1.6,SURVEY,TOTAL,2012-01-01 00:00:00.000,NV,"HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE",005,10,NORTHWEST,00000000,COUNTY,,TONS / ACRE,
