group_desc,end_code,region_desc,asd_code,domaincat_desc,load_time,sector_desc,prodn_practice_desc,watershed_desc,Value,county_name,begin_code,class_desc,asd_desc,state_alpha,util_practice_desc,freq_desc,year,CV (%),short_desc,location_desc,week_ending,statisticcat_desc,unit_desc,state_name,reference_period_desc,agg_level_desc,congr_district_code,county_code,state_fips_code,county_ansi,watershed_code,state_ansi,domain_desc,country_name,zip_5,commodity_desc,country_code,source_desc
CROP TOTALS,00,,,"SALES: (250,000 OR MORE $)",2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,1,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2007,,CROP TOTALS - OPERATIONS WITH SALES,98136,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98136,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (250,000 OR MORE $)",2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,1,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2022,,CROP TOTALS - OPERATIONS WITH SALES,98138,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98138,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (250,000 OR MORE $)",2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,2,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2017,,CROP TOTALS - OPERATIONS WITH SALES,98138,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98138,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (250,000 OR MORE $)",2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,2,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2022,,CROP TOTALS - OPERATIONS WITH SALES,98144,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98144,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (250,000 OR MORE $)",2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,1,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2007,,CROP TOTALS - OPERATIONS WITH SALES,98146,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98146,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (250,000 OR MORE $)",2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,1,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2007,,CROP TOTALS - OPERATIONS WITH SALES,98154,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98154,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (250,000 OR MORE $)",2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,1,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2007,,CROP TOTALS - OPERATIONS WITH SALES,98198,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98198,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (250,000 OR MORE $)",2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,1,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2017,,CROP TOTALS - OPERATIONS WITH SALES,98201,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98201,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (250,000 OR MORE $)",2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,2,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2022,,CROP TOTALS - OPERATIONS WITH SALES,98203,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98203,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (250,000 OR MORE $)",2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,2,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2007,,CROP TOTALS - OPERATIONS WITH SALES,98205,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98205,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (250,000 OR MORE $)",2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,1,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2007,,CROP TOTALS - OPERATIONS WITH SALES,98208,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98208,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (250,000 OR MORE $)",2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,1,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2022,,CROP TOTALS - OPERATIONS WITH SALES,98220,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98220,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (250,000 OR MORE $)",2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,9,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2022,,CROP TOTALS - OPERATIONS WITH SALES,98223,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98223,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (250,000 OR MORE $)",2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,5,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2017,,CROP TOTALS - OPERATIONS WITH SALES,98223,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98223,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (250,000 OR MORE $)",2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,3,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2007,,CROP TOTALS - OPERATIONS WITH SALES,98223,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98223,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (250,000 OR MORE $)",2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,3,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2022,,CROP TOTALS - OPERATIONS WITH SALES,98225,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98225,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (250,000 OR MORE $)",2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,1,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2007,,CROP TOTALS - OPERATIONS WITH SALES,98225,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98225,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (250,000 OR MORE $)",2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,13,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2022,,CROP TOTALS - OPERATIONS WITH SALES,98226,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98226,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (250,000 OR MORE $)",2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,9,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2017,,CROP TOTALS - OPERATIONS WITH SALES,98226,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98226,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (250,000 OR MORE $)",2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,8,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2007,,CROP TOTALS - OPERATIONS WITH SALES,98226,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98226,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (250,000 OR MORE $)",2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,1,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2022,,CROP TOTALS - OPERATIONS WITH SALES,98227,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98227,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (250,000 OR MORE $)",2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,3,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2017,,CROP TOTALS - OPERATIONS WITH SALES,98227,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98227,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (250,000 OR MORE $)",2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,2,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2022,,CROP TOTALS - OPERATIONS WITH SALES,98230,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98230,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (250,000 OR MORE $)",2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,3,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2017,,CROP TOTALS - OPERATIONS WITH SALES,98230,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98230,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (250,000 OR MORE $)",2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,2,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2007,,CROP TOTALS - OPERATIONS WITH SALES,98230,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98230,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (250,000 OR MORE $)",2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,1,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2007,,CROP TOTALS - OPERATIONS WITH SALES,98231,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98231,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (250,000 OR MORE $)",2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,14,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2022,,CROP TOTALS - OPERATIONS WITH SALES,98232,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98232,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (250,000 OR MORE $)",2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,4,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2017,,CROP TOTALS - OPERATIONS WITH SALES,98232,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98232,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (250,000 OR MORE $)",2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,5,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2007,,CROP TOTALS - OPERATIONS WITH SALES,98232,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98232,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (250,000 OR MORE $)",2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,14,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2022,,CROP TOTALS - OPERATIONS WITH SALES,98233,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98233,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (250,000 OR MORE $)",2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,12,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2017,,CROP TOTALS - OPERATIONS WITH SALES,98233,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98233,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (250,000 OR MORE $)",2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,8,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2007,,CROP TOTALS - OPERATIONS WITH SALES,98233,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98233,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (250,000 OR MORE $)",2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,2,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2022,,CROP TOTALS - OPERATIONS WITH SALES,98239,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98239,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (250,000 OR MORE $)",2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,1,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2017,,CROP TOTALS - OPERATIONS WITH SALES,98239,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98239,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (250,000 OR MORE $)",2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,3,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2022,,CROP TOTALS - OPERATIONS WITH SALES,98240,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98240,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (250,000 OR MORE $)",2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,3,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2017,,CROP TOTALS - OPERATIONS WITH SALES,98240,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98240,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (250,000 OR MORE $)",2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,1,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2007,,CROP TOTALS - OPERATIONS WITH SALES,98240,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98240,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (250,000 OR MORE $)",2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,17,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2022,,CROP TOTALS - OPERATIONS WITH SALES,98247,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98247,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (250,000 OR MORE $)",2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,9,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2017,,CROP TOTALS - OPERATIONS WITH SALES,98247,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98247,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (250,000 OR MORE $)",2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,11,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2007,,CROP TOTALS - OPERATIONS WITH SALES,98247,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98247,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (250,000 OR MORE $)",2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,16,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2022,,CROP TOTALS - OPERATIONS WITH SALES,98248,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98248,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (250,000 OR MORE $)",2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,6,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2017,,CROP TOTALS - OPERATIONS WITH SALES,98248,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98248,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (250,000 OR MORE $)",2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,5,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2007,,CROP TOTALS - OPERATIONS WITH SALES,98248,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98248,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (250,000 OR MORE $)",2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,6,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2022,,CROP TOTALS - OPERATIONS WITH SALES,98249,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98249,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (250,000 OR MORE $)",2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,3,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2022,,CROP TOTALS - OPERATIONS WITH SALES,98250,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98250,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (250,000 OR MORE $)",2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,1,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2022,,CROP TOTALS - OPERATIONS WITH SALES,98257,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98257,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (250,000 OR MORE $)",2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,2,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2017,,CROP TOTALS - OPERATIONS WITH SALES,98257,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98257,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (250,000 OR MORE $)",2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,1,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2007,,CROP TOTALS - OPERATIONS WITH SALES,98257,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98257,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (250,000 OR MORE $)",2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,6,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2022,,CROP TOTALS - OPERATIONS WITH SALES,98258,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98258,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (250,000 OR MORE $)",2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,1,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2017,,CROP TOTALS - OPERATIONS WITH SALES,98258,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98258,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (250,000 OR MORE $)",2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,1,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2007,,CROP TOTALS - OPERATIONS WITH SALES,98258,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98258,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (250,000 OR MORE $)",2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,2,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2022,,CROP TOTALS - OPERATIONS WITH SALES,98261,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98261,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (250,000 OR MORE $)",2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,53,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2022,,CROP TOTALS - OPERATIONS WITH SALES,98264,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98264,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (250,000 OR MORE $)",2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,31,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2017,,CROP TOTALS - OPERATIONS WITH SALES,98264,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98264,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (250,000 OR MORE $)",2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,31,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2007,,CROP TOTALS - OPERATIONS WITH SALES,98264,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98264,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (250,000 OR MORE $)",2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,1,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2022,,CROP TOTALS - OPERATIONS WITH SALES,98270,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98270,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (250,000 OR MORE $)",2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,3,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2022,,CROP TOTALS - OPERATIONS WITH SALES,98271,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98271,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (250,000 OR MORE $)",2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,2,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2022,,CROP TOTALS - OPERATIONS WITH SALES,98272,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98272,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (250,000 OR MORE $)",2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,1,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2017,,CROP TOTALS - OPERATIONS WITH SALES,98272,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98272,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (250,000 OR MORE $)",2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,3,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2007,,CROP TOTALS - OPERATIONS WITH SALES,98272,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98272,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (250,000 OR MORE $)",2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,48,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2022,,CROP TOTALS - OPERATIONS WITH SALES,98273,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98273,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,"SALES: (250,000 OR MORE $)",2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,35,,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2017,,CROP TOTALS - OPERATIONS WITH SALES,98273,,SALES,OPERATIONS,WASHINGTON,YEAR,ZIP CODE,,,53,,00000000,53,SALES,UNITED STATES,98273,CROP TOTALS,9000,CENSUS
